#{"t_start": 1780052812.280438, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-284.542808,153,0.026006
-100.516746,77,0.037594
-99.283728,116,0.05467
-43.142991,107,0.070892
-149.935521,74,0.081974
-17.729659,153,0.104587
-335.659532,134,0.124613
-269.949131,99,0.139075
-61.795073,73,0.150155
-260.129596,133,0.169952
-163.069552,98,0.184548
-242.193196,86,0.197528
-49.641694,92,0.211276
-327.075819,112,0.229472
-307.716264,89,0.243656
20.771599,102,0.259732
-311.791093,122,0.278007
-96.364841,114,0.294937
-96.865798,132,0.419092
-201.755349,130,0.439376
-339.76955,166,0.464078
-179.20629,82,0.476494
-72.940688,90,0.489952
-153.892756,97,0.504233
-122.519093,91,0.517733
-409.420007,77,0.529197
-314.155448,94,0.54311
-35.22002,79,0.554808
-335.42712,121,0.572583
-580.88506,227,0.606632
-365.391238,97,0.621068
-312.116634,153,0.64423
-449.35481,99,0.659191
-259.826733,178,0.685251
-461.875732,145,0.706737
-126.731325,75,0.717896
-54.024694,77,0.835486
-291.905901,144,0.856991
-89.948219,169,0.882213
-279.964195,120,0.900005
-57.191583,127,0.919022
-68.838281,163,0.943379
-123.148323,94,0.957593
-420.900948,111,0.973812
-115.444855,70,0.984201
-153.153095,139,1.004801
-171.533403,84,1.017213
-69.116685,219,1.04992
-295.692423,124,1.06863
-82.683995,139,1.089117
-372.804861,106,1.104703
-241.359987,110,1.121125
-322.499595,142,1.248478
-75.607153,86,1.261396
-114.627401,135,1.281667
-44.417342,93,1.295717
-517.162782,98,1.310133
-118.229851,90,1.323747
-108.714896,83,1.336168
-336.838232,157,1.359465
-55.891316,108,1.375572
-16.882544,175,1.401381
-304.746775,146,1.422798
-124.26071,114,1.439661
-146.86297,131,1.458942
-211.627231,139,1.47966
-35.118574,85,1.492571
-218.259538,106,1.5083
-88.695291,108,1.524116
-411.848739,122,1.542776
-95.073467,144,1.670788
-252.752049,83,1.683252
-72.621436,67,1.693498
-71.131672,84,1.706065
-54.618408,173,1.731373
-46.926982,198,1.760602
-269.008374,112,1.777595
-63.130404,71,1.788431
-215.496703,245,1.824581
-71.754545,79,1.836418
-275.998588,92,1.849922
-217.591063,187,1.877654
-143.109258,116,1.894697
-350.733486,233,1.928956
-360.642503,159,1.952616
-110.67712,111,2.077291
-36.938326,184,2.104775
-273.474089,87,2.118194
-200.730708,173,2.144532
-360.860736,98,2.159884
-196.333182,122,2.177861
-118.345781,90,2.191823
-231.396719,114,2.209341
-273.227985,169,2.235588
-304.276421,193,2.264639
-283.014681,125,2.28349
-67.572469,123,2.301688
-394.993743,91,2.315083
-58.169601,64,2.324727
-98.689268,111,2.341111
-385.859953,100,2.355889
-320.59267,141,2.481469
-102.112686,201,2.511595
-40.981469,121,2.530228
-55.15557,70,2.540824
-58.001362,77,2.552251
-85.613932,92,2.565915
-161.363289,116,2.583508
-58.489725,93,2.597479
-146.494653,146,2.619426
-182.958536,106,2.635131
-126.575478,107,2.651062
-282.959264,210,2.681795
-80.276744,116,2.699318
-311.276763,456,2.7683
-95.469313,150,2.894757
-85.726546,133,2.915115
-124.6789,194,2.944263
-331.591396,201,2.975194
-109.064053,99,2.990525
-135.657326,84,3.003046
-271.49469,136,3.023124
-64.651582,70,3.033998
-120.791612,99,3.048761
-207.592544,134,3.068897
-360.689288,183,3.095904
-102.875183,158,3.11938
-139.902433,180,3.145748
-65.428556,183,3.172626
-123.152937,114,3.189461
-36.807805,82,3.308081
-42.348868,110,3.324773
-115.759749,175,3.350765
-213.539573,126,3.369516
-112.730232,205,3.399633
-172.572027,112,3.416695
16.560294,168,3.441558
-38.289165,116,3.459217
-100.114165,136,3.479311
-44.108274,103,3.495102
-66.354154,106,3.510921
-32.919909,102,3.526584
-93.16941,139,3.547733
-83.028136,86,3.560697
-34.883747,218,3.593644
-76.474689,211,3.744294
-41.696169,170,3.769793
-90.575637,210,3.801835
-347.182978,205,3.832228
-99.482123,91,3.845835
-154.01472,122,3.864202
-22.544864,108,3.880207
-36.990293,126,3.899019
-47.72174,158,3.922263
-6.820472,182,3.949424
-65.40684,167,3.975332
-145.244342,147,3.998525
-102.81569,140,4.020165
-248.401024,100,4.035173
-194.752747,158,4.166509
-16.250422,130,4.185913
-21.091954,109,4.202362
-116.665672,132,4.222246
-188.212559,121,4.240984
-29.048222,139,4.261951
-103.925847,157,4.285671
-45.998179,92,4.299442
-17.853464,188,4.327368
-1.691224,147,4.349074
-41.038015,181,4.375768
-8.703374,109,4.391935
-57.06091,103,4.407327
-99.864233,290,4.450231
-32.867914,108,4.572256
-34.492084,107,4.588741
-34.30019,88,4.602142
4.999113,110,4.619175
-38.227721,139,4.639869
-17.511107,206,4.670845
-30.006564,203,4.702047
-16.022924,79,4.713964
-60.222684,155,4.736953
-118.460931,156,4.760041
-54.180874,184,4.787199
19.244564,143,4.80831
-52.299475,128,4.827243
-15.864715,175,4.85285
-62.01712,288,5.001879
-47.463675,149,5.024018
-20.206156,92,5.038064
10.462547,185,5.065364
-67.955748,113,5.082512
-49.38336,184,5.109731
-59.999671,180,5.136331
-23.795225,160,5.160114
-39.177005,161,5.183834
-9.80046,132,5.203492
-0.163423,1000,5.461252
-69.593538,353,5.515468
-18.916135,181,5.542305
-121.24954,268,5.581974
-37.984902,1000,5.838075
-163.233643,194,5.866936
10.398148,177,5.893273
-29.437436,337,5.943552
-108.370842,376,5.999743
7.530827,120,6.017732
-40.235113,137,6.038548
-165.557535,288,6.08084
-131.747619,181,6.213431
-7.220999,291,6.258305
32.168291,188,6.289178
-34.37718,210,6.321155
8.232095,224,6.354277
-35.021275,231,6.389046
21.856463,123,6.407516
-5.635341,240,6.442859
2.467377,313,6.489467
3.707069,111,6.50611
-157.655768,327,6.661142
0.306274,294,6.705444
-9.090537,197,6.734584
27.568342,264,6.774303
-70.916178,261,6.814197
-322.465783,622,6.908008
-32.963311,1000,7.165175
-246.116005,350,7.217219
5.144908,135,7.238315
-4.763234,158,7.261779
-17.972279,137,7.282434
46.190843,267,7.321711
-56.892719,299,7.472053
-99.283951,277,7.513257
-158.415073,235,7.548438
-190.824964,479,7.622439
-57.465375,292,7.665653
-45.711713,1000,7.925642
31.589266,1000,8.077479
-28.716842,331,8.126807
21.396763,220,8.160125
18.418173,1000,8.427596
-53.925842,1000,8.582036
-32.195583,1000,8.840548
19.720293,1000,8.989603
-34.146707,478,9.16505
-81.809754,1000,9.315293
-179.162545,795,9.535769
-31.411861,1000,9.688045
21.155815,1000,9.839539
29.753491,1000,10.094342
43.77718,1000,10.254148
20.857536,1000,10.514958
-57.588895,1000,10.672011
-49.919568,1000,10.931247
-14.014944,1000,11.084699
36.803352,1000,11.343722
-166.81557,1000,11.490545
-172.808186,959,11.738072
28.674752,1000,11.88942
47.978279,1000,12.144605
57.352994,1000,12.293208
58.594704,1000,12.549852
101.804845,1000,12.707686
-73.163557,578,12.897322
71.605065,1000,13.052643
72.822246,1000,13.310774
72.003808,1000,13.466259
-168.192727,1000,13.719144
-47.3732,1000,13.866058
-62.466054,1000,14.116973
-14.522269,1000,14.268405
-11.878036,1000,14.418633
-260.349023,856,14.652733
-30.858357,1000,14.802856
9.53326,1000,15.057463
-149.655381,523,15.134365
-108.077326,514,15.210185
-39.577954,1000,15.466254
-35.673758,1000,15.612248
-67.980668,1000,15.863029
-103.90012,417,15.924355
-136.539782,498,15.997786
-102.09305,306,16.042476
-48.367224,1000,16.299922
-160.449772,497,16.372657
-109.579798,343,16.423183
-60.629298,1000,16.679086
-18.611128,1000,16.827359
56.139232,1000,17.089896
-41.336621,1000,17.240232
-210.508115,990,17.49437
-76.105377,1000,17.642901
-186.068152,771,17.860404
-160.732784,716,17.967465
-91.267925,238,18.002755
-140.234649,533,18.081127
-98.394869,248,18.117567
-213.857402,770,18.336103
-172.664969,665,18.433435
-174.813987,509,18.507848
28.93312,1000,18.763633
-37.114842,1000,18.911574
-173.786148,625,19.113729
-153.109586,504,19.188595
-160.212084,600,19.276983
-34.717174,1000,19.529351
-62.365873,1000,19.678208
-162.277321,763,19.8961
-30.56463,1000,20.04271
-63.581965,1000,20.296128
37.657964,1000,20.447314
-121.755406,699,20.550216
-94.255669,1000,20.802185
-40.923103,1000,20.951224
-65.52492,1000,21.207478
45.26342,1000,21.358615
-21.730738,1000,21.612118
-140.362076,739,21.721026
-107.639533,458,21.78835
-126.006776,697,21.998155
-140.552848,748,22.109041
67.761132,800,22.333321
-22.692285,1000,22.484389
85.794197,981,22.737794
110.558781,769,22.854182
162.879079,959,23.001366
-4.391529,1000,23.258428
35.110822,1000,23.411433
33.908627,1000,23.670756
32.35903,1000,23.818936
-10.214141,1000,24.073554
120.164213,731,24.182143
14.42355,1000,24.438874
51.215062,1000,24.589866
-144.268711,571,24.675119
50.145342,1000,24.934457
112.677216,833,25.057934
12.551666,1000,25.315649
66.425101,1000,25.469278
-187.573229,756,25.688056
34.947194,1000,25.838421
29.155413,1000,26.093077
-14.322325,1000,26.243359
-2.978647,1000,26.502233
-65.230035,1000,26.648835
104.345538,741,26.758934
32.479162,1000,27.011635
21.087347,1000,27.162816
-61.310558,627,27.361396
39.108944,1000,27.511573
54.004536,1000,27.772168
55.658277,1000,27.921573
22.971881,1000,28.178231
56.940272,973,28.325035
79.881508,1000,28.579869
-136.993746,608,28.670529
-29.057081,1000,28.817498
-86.118557,403,28.983587
-79.697359,828,29.105536
69.201636,1000,29.363378
118.264541,777,29.479936
48.907974,1000,29.632132
-85.420865,823,29.861908
35.948467,1000,30.015499
120.621735,797,30.239792
109.997604,758,30.354259
10.578298,1000,30.610055
48.612006,1000,30.762414
122.062599,793,30.880615
-85.886504,392,31.043624
-78.968557,465,31.112835
121.124161,846,31.239809
5.747388,1000,31.497185
110.715068,763,31.610941
-70.893821,648,31.707261
6.967467,1000,31.964944
-86.916265,728,32.072157
61.635853,1000,32.328152
-103.115512,641,32.422426
69.378258,1000,32.679966
127.026932,728,32.791671
43.621178,1000,32.941476
167.75406,663,33.148594
29.791526,1000,33.303169
82.385536,1000,33.56109
117.103759,1000,33.719887
59.375256,1000,33.98435
20.468625,1000,34.137111
29.09179,1000,34.395914
130.386537,997,34.549244
-7.650122,1000,34.80714
80.334787,1000,34.959282
-63.051698,647,35.053995
28.483345,1000,35.31223
58.222481,1000,35.465153
112.990278,814,35.69348
-70.690165,239,35.728749
91.295424,1000,35.881372
13.951685,1000,36.14252
71.532907,1000,36.295736
-67.208665,496,36.474133
56.588618,1000,36.627501
-93.333596,428,36.690688
-32.304809,436,36.859368
-94.688448,511,36.934959
-66.051941,570,37.019128
159.080168,533,37.098873
116.803479,567,37.288557
130.036006,683,37.391846
40.3486,1000,37.545072
117.134556,634,37.74234
46.2902,1000,37.894832
-101.526793,648,38.093507
-191.740439,629,38.187174
-96.755721,585,38.276622
104.565387,671,38.376364
-85.500123,460,38.548303
