#{"t_start": 1779910696.6645792, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-326.339631,193,0.220571
-121.878761,167,0.592857
-402.449018,95,0.804858
-93.442749,102,1.034469
-30.407812,99,1.255989
-12.066368,81,1.436476
-103.577229,96,1.654011
-58.05404,102,1.881894
-5.159251,76,2.051639
-289.96143,204,2.506122
-190.999474,406,3.414488
-654.285066,127,3.697753
-193.725467,211,4.168093
-264.663699,144,4.488891
-292.346042,153,4.831721
-364.46006,179,5.232871
-244.842733,241,5.771706
-98.334461,281,6.397972
-254.720811,191,6.824081
-161.999187,217,7.307871
-105.290963,130,7.600147
-26.308398,110,7.845806
-35.162101,114,8.100601
10.837969,1000,10.345358
42.004582,1000,12.5855
-7.815957,132,12.880645
46.504612,1000,15.1335
24.055264,120,15.402116
-219.366799,708,16.987699
95.150655,1000,19.227776
78.5217,1000,21.470227
23.123881,1000,23.711894
-37.699432,1000,25.946213
-91.861631,149,26.278417
5.710858,1000,28.513651
2.665553,1000,30.745173
-130.643589,199,31.191214
-187.926721,813,33.006358
-34.567876,1000,35.247559
-147.398261,155,35.593992
-179.881969,227,36.111472
-131.876625,199,36.557782
-150.586092,157,36.909136
-133.973049,413,37.835144
-117.594978,144,38.157605
-123.235862,164,38.524583
13.808501,1000,40.762669
-40.796078,1000,42.99831
-63.452049,1000,45.236303
12.552366,1000,47.466662
6.101439,1000,49.700239
22.451544,1000,51.934532
4.218473,1000,54.166884
-56.612003,1000,56.404267
-54.516808,1000,58.678792
-103.803352,1000,60.91836
-82.408498,1000,63.156395
-73.481282,1000,65.393561
-1.175447,1000,67.629826
-17.747865,1000,69.866178
-34.370782,1000,72.100631
-78.039611,1000,74.340529
-82.55955,1000,76.581592
-1.678711,1000,78.810882
26.454836,1000,81.042135
7.6319,1000,83.282142
23.101507,1000,85.519476
17.339586,1000,87.75793
-2.786476,1000,89.994406
-58.256339,1000,92.229447
-74.109047,1000,94.469526
-1.680636,1000,96.709154
-51.463997,1000,98.945299
-19.053637,1000,101.183106
12.248658,1000,103.440619
-27.391846,1000,105.683051
-15.714943,1000,107.930529
-38.149917,1000,110.169624
