episode,reward,length,global_step
0,-326.339631,193,193
1,-121.878761,167,360
2,-402.449018,95,455
3,-93.442749,102,557
4,-30.407812,99,656
5,-12.066368,81,737
6,-103.577229,96,833
7,-58.05404,102,935
8,-5.159251,76,1011
9,-289.96143,204,1215
10,-190.999474,406,1621
11,-654.285066,127,1748
12,-193.725467,211,1959
13,-264.663699,144,2103
14,-292.346042,153,2256
15,-364.46006,179,2435
16,-244.842733,241,2676
17,-98.334461,281,2957
18,-254.720811,191,3148
19,-161.999187,217,3365
20,-105.290963,130,3495
21,-26.308398,110,3605
22,-35.162101,114,3719
23,10.837969,1000,4719
24,42.004582,1000,5719
25,-7.815957,132,5851
26,46.504612,1000,6851
27,24.055264,120,6971
28,-219.366799,708,7679
29,95.150655,1000,8679
30,78.5217,1000,9679
31,23.123881,1000,10679
32,-37.699432,1000,11679
33,-91.861631,149,11828
34,5.710858,1000,12828
35,2.665553,1000,13828
36,-130.643589,199,14027
37,-187.926721,813,14840
38,-34.567876,1000,15840
39,-147.398261,155,15995
40,-179.881969,227,16222
41,-131.876625,199,16421
42,-150.586092,157,16578
43,-133.973049,413,16991
44,-117.594978,144,17135
45,-123.235862,164,17299
46,13.808501,1000,18299
47,-40.796078,1000,19299
48,-63.452049,1000,20299
49,12.552366,1000,21299
50,6.101439,1000,22299
51,22.451544,1000,23299
52,4.218473,1000,24299
53,-56.612003,1000,25299
54,-54.516808,1000,26299
55,-103.803352,1000,27299
56,-82.408498,1000,28299
57,-73.481282,1000,29299
58,-1.175447,1000,30299
59,-17.747865,1000,31299
60,-34.370782,1000,32299
61,-78.039611,1000,33299
62,-82.55955,1000,34299
63,-1.678711,1000,35299
64,26.454836,1000,36299
65,7.6319,1000,37299
66,23.101507,1000,38299
67,17.339586,1000,39299
68,-2.786476,1000,40299
69,-58.256339,1000,41299
70,-74.109047,1000,42299
71,-1.680636,1000,43299
72,-51.463997,1000,44299
73,-19.053637,1000,45299
74,12.248658,1000,46299
75,-27.391846,1000,47299
76,-15.714943,1000,48299
77,-38.149917,1000,49299
