#{"t_start": 1780053834.150611, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-382.130338,85,0.015208
-115.204675,162,0.039801
-82.757358,70,0.050328
-149.642969,103,0.065511
-383.419837,85,0.078068
-354.595795,145,0.099374
-374.347904,94,0.113136
-327.652073,99,0.128029
-168.019801,131,0.147287
-239.136295,150,0.169659
-102.04145,132,0.189182
-306.226729,101,0.204601
-208.301695,87,0.217452
-478.21801,90,0.230694
-88.820848,72,0.241657
-414.389504,182,0.268637
-406.793956,86,0.281339
-614.726997,116,0.298296
-369.601076,89,0.381339
-305.024116,91,0.395549
-248.799711,94,0.409726
-228.346429,141,0.43107
-96.829838,81,0.443281
-396.498918,92,0.457175
-86.925687,100,0.472296
-374.456466,139,0.493004
-97.360683,82,0.505582
-320.412087,112,0.522227
-78.265247,80,0.534248
-208.688698,85,0.547291
-138.215681,112,0.563974
-54.246771,76,0.575409
-131.116687,92,0.589543
-116.838366,95,0.603846
-114.34144,147,0.626083
-432.536757,114,0.64296
-151.077119,76,0.654404
-221.486405,144,0.675951
-116.840005,106,0.762626
-34.728196,76,0.774641
-226.317915,117,0.792621
-66.833913,70,0.803422
-246.164499,143,0.824502
-107.281265,94,0.838868
-55.582339,112,0.855683
-52.974294,74,0.866822
-253.923076,109,0.883205
-269.76488,83,0.895635
-73.80309,98,0.910166
-70.205696,127,0.929265
-192.716787,140,0.950957
-400.012441,139,0.971963
-189.479874,100,0.986859
-377.483389,102,1.001868
-234.892441,116,1.019474
-386.955937,91,1.034191
-277.05553,124,1.053107
-446.403289,136,1.142935
-355.465018,119,1.160969
-302.312055,102,1.176431
-366.322259,180,1.203461
-195.24329,332,1.254498
-248.558958,174,1.280479
-315.753984,142,1.301999
-69.359864,182,1.32939
-201.659456,176,1.356775
-546.867456,146,1.379178
-252.810542,112,1.396024
-69.409046,92,1.410056
-180.012227,136,1.430351
-238.9184,162,1.525041
-315.874968,143,1.547065
-241.936838,112,1.564001
-398.795223,197,1.593324
-168.901916,116,1.61058
-105.751676,130,1.630037
-54.2912,85,1.642832
-83.503278,111,1.659271
-95.094964,176,1.689038
-53.587074,130,1.709109
-61.492503,84,1.721784
-229.384749,150,1.744109
-202.655511,85,1.75685
-264.535018,211,1.788589
-267.385632,124,1.807904
-53.619593,121,1.826259
-46.728254,94,1.911096
-295.280464,106,1.927455
-122.114346,89,1.940888
-54.374989,110,1.95804
-84.401468,152,1.980574
-407.980428,188,2.008527
-289.253364,156,2.031859
-125.991368,89,2.045672
-307.320693,144,2.067111
-232.8638,108,2.083761
-125.715249,130,2.103122
-296.953207,206,2.133924
-139.943855,162,2.157823
-343.37201,157,2.181274
-291.451861,115,2.198584
-540.180086,139,2.289939
-352.302583,184,2.317485
-76.477291,1000,2.471739
-150.47931,194,2.500571
-13.748506,137,2.521042
-172.147795,119,2.53921
-231.746203,121,2.557231
-50.909621,133,2.576949
-336.593056,190,2.675104
-80.87476,94,2.689518
-193.806547,148,2.712176
-76.618684,84,2.724876
-109.834997,147,2.747006
-281.118817,173,2.772699
-238.546547,159,2.796348
-268.658048,151,2.818674
28.740494,130,2.838258
-125.490717,153,2.860935
-325.952694,203,2.891388
7.012238,116,2.908743
-153.751898,155,2.931723
-246.7896,115,2.948864
-333.990891,106,2.964703
-36.202584,85,3.048209
-266.99755,109,3.064665
-445.074608,202,3.095036
-222.068085,116,3.112543
-220.373608,95,3.12722
-316.32942,155,3.150269
-260.4131,176,3.176713
-227.545382,106,3.192554
-119.145638,171,3.218063
-384.626576,178,3.244405
-64.081987,169,3.269476
-18.061214,134,3.289624
-385.282938,167,3.314249
-166.559814,189,3.34361
-231.993577,169,3.438759
-349.879176,122,3.456963
-165.274671,100,3.471891
-346.277274,276,3.512572
-297.152334,179,3.539032
-297.664808,137,3.55915
-273.205315,93,3.572988
17.693773,99,3.587612
27.138766,111,3.604079
-189.008449,112,3.620597
-53.991516,129,3.639655
0.366715,117,3.657123
-156.816904,148,3.679005
13.664559,136,3.6991
-96.510097,155,3.790923
-25.343982,185,3.820841
-437.382681,195,3.850278
-421.944922,250,3.887314
-121.95405,141,3.908026
-14.432411,1000,4.061723
-222.540295,192,4.090011
-33.072971,125,4.176973
-15.967132,114,4.194205
-48.94035,119,4.211849
-206.678155,147,4.233318
-15.796712,170,4.258352
-296.131095,111,4.274742
-106.187698,140,4.295427
-261.700264,160,4.318935
-420.231215,194,4.348473
-335.546791,184,4.375944
-37.338774,195,4.404669
-220.118064,109,4.420886
-307.522976,161,4.444448
-343.546514,226,4.547508
-124.050762,120,4.565849
-260.71171,172,4.591307
-401.159709,157,4.614588
-274.703431,152,4.637144
-239.12106,176,4.663046
-166.762075,153,4.685745
-218.174757,174,4.711435
-64.912644,117,4.72893
-301.363554,227,4.762267
-305.358386,162,4.78622
-201.20165,162,4.810405
-315.220702,107,4.826105
-319.70587,520,4.97383
-32.370173,116,4.991171
-235.922222,201,5.020954
-282.900938,163,5.045963
-84.997689,154,5.069317
-234.376,158,5.093018
-198.404303,120,5.112737
-172.724503,119,5.131384
-268.999685,195,5.160375
-79.345562,1000,5.385823
-431.851231,267,5.425468
8.73569,156,5.448755
-348.54975,182,5.476163
-301.812186,157,5.499603
-234.841427,139,5.52024
-3.918862,195,5.549432
68.007362,1000,5.774164
-316.632807,115,5.791945
-263.960289,111,5.808598
-380.175093,314,5.855142
-47.515764,1000,6.082961
-277.197696,203,6.11315
-291.726962,240,6.148958
-500.844567,173,6.174836
-158.945206,313,6.221042
-517.563694,168,6.245809
-406.54692,283,6.288633
-229.543945,144,6.310122
53.877714,1000,6.537569
-377.265232,219,6.570041
-297.618738,172,6.595793
-601.18176,271,6.635814
-307.035952,162,6.659719
-331.703522,159,6.683573
-325.269807,158,6.707266
-32.700344,202,6.737133
-348.145458,186,6.834792
-436.644903,252,6.872743
-266.059802,203,6.903507
-471.40628,301,6.948302
-443.174482,186,6.976302
-437.439647,204,7.00661
-300.803696,160,7.03049
-267.573127,187,7.058898
-217.866898,139,7.079602
-352.14052,267,7.119257
-373.642617,246,7.226787
-322.449519,311,7.273347
-367.180397,238,7.308739
-112.5765,220,7.342001
-304.299817,243,7.378355
-301.191009,284,7.420572
-501.524379,318,7.467559
-515.917303,178,7.493757
-681.093204,180,7.590032
-273.423918,239,7.625998
51.992186,1000,7.783461
-380.388813,204,7.813809
-507.762243,237,7.84875
-373.98027,190,7.876607
-336.338762,230,7.981935
-340.956874,247,8.01914
-324.484102,248,8.0581
-193.591974,952,8.209039
-244.989539,216,8.241423
-293.590476,190,8.270005
-124.537753,125,8.360253
23.1986,1000,8.514098
85.462291,1000,8.739541
-511.027567,344,8.791488
-477.873456,384,8.848861
-381.038291,197,8.878163
-413.280739,486,8.949494
-397.175779,207,8.980063
-424.182606,180,9.006777
-110.236109,206,9.037362
-162.155908,283,9.159016
-324.080399,185,9.186515
-627.98738,171,9.211661
-366.010975,272,9.251585
-507.257849,163,9.275636
-172.92353,211,9.306642
-243.781606,197,9.337027
-300.793588,205,9.368817
-243.776395,183,9.397399
-803.40128,513,9.54506
-283.859795,199,9.575223
-311.454904,312,9.621374
-387.595357,448,9.687489
-299.297503,191,9.716161
-792.918505,321,9.763892
-405.029132,318,9.881913
-310.888942,262,9.921335
-326.357425,340,9.971894
-363.173923,224,10.00544
-103.264762,240,10.041176
-493.555466,455,10.108863
-205.906578,296,10.153053
-738.799848,406,10.285384
-422.381925,166,10.311173
-681.497914,498,10.386146
-302.959073,261,10.424926
36.571459,1000,10.651823
-342.859001,319,10.699067
-341.742106,350,10.750893
-172.967096,242,10.78695
-455.093174,179,10.814191
-400.249258,213,10.845792
-293.571114,173,10.871648
-318.832988,306,10.91708
-344.178884,327,11.035601
-164.970418,240,11.072318
-371.395694,328,11.120915
-459.663533,162,11.145515
-45.204838,169,11.170566
-396.614256,380,11.226775
-324.512812,437,11.292353
-441.889027,314,11.408893
-166.093404,262,11.448305
-593.485814,248,11.485093
-530.676648,541,11.565056
