episode,reward,length,global_step
0,-233.512398,103,103
1,-150.436836,77,180
2,-140.720035,54,234
3,-120.481937,67,301
4,-317.522725,86,387
5,-164.587384,69,456
6,-122.667973,63,519
7,-123.283456,57,576
8,-112.938686,58,634
9,-99.195511,52,686
10,-123.406481,55,741
11,-149.60749,79,820
12,-486.512102,81,901
13,-550.360382,76,977
14,-610.016016,86,1063
15,-37.473073,76,1139
16,-105.043004,70,1209
17,-73.091517,70,1279
18,-117.088084,78,1357
19,-99.923079,66,1423
20,-95.554055,80,1503
21,-106.742594,77,1580
22,-19.629177,60,1640
23,-71.602689,82,1722
24,-34.419794,90,1812
25,-109.628068,59,1871
26,-90.881348,63,1934
27,-218.488057,74,2008
28,-95.787938,72,2080
29,-64.287829,82,2162
30,-138.715772,64,2226
31,-88.571914,76,2302
32,-9.903185,61,2363
33,-5.373666,53,2416
34,-58.930984,57,2473
35,-72.850064,74,2547
36,-126.797218,71,2618
37,-181.055563,76,2694
38,-66.906729,90,2784
39,-41.185048,96,2880
40,-102.025686,55,2935
41,-108.48531,62,2997
42,-50.768576,77,3074
43,-304.777915,83,3157
44,-151.831809,56,3213
45,-22.385061,99,3312
46,-117.433767,61,3373
47,-85.459567,89,3462
48,-122.971304,64,3526
49,-247.813078,96,3622
50,-122.976875,85,3707
51,34.846111,102,3809
52,-120.286106,68,3877
53,-112.12104,65,3942
54,24.152902,97,4039
55,-121.806081,65,4104
56,-278.761714,106,4210
57,-276.093191,119,4329
58,-158.708172,72,4401
59,48.288686,69,4470
60,-172.301512,126,4596
61,-98.269808,68,4664
62,-11.140143,112,4776
63,-66.263422,207,4983
64,-68.843619,119,5102
65,-69.094723,61,5163
66,-149.833702,80,5243
67,-101.089889,53,5296
68,-153.302241,65,5361
69,-112.054457,61,5422
70,-150.31201,77,5499
71,-110.06201,56,5555
72,-76.142967,91,5646
73,-100.081323,58,5704
74,-148.025698,61,5765
75,-286.015935,97,5862
76,-68.619503,70,5932
77,-95.097626,121,6053
78,-1.444525,144,6197
79,-276.051993,99,6296
80,-263.763953,99,6395
81,-331.158667,89,6484
82,-309.938812,78,6562
83,-200.824229,88,6650
84,-178.643391,96,6746
85,-287.902122,88,6834
86,-167.397246,109,6943
87,-247.963384,93,7036
88,-255.803127,224,7260
