#{"t_start": 1779913678.822241, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-233.512398,103,0.019814
-150.436836,77,0.131374
-140.720035,54,0.211546
-120.481937,67,0.357359
-317.522725,86,0.578656
-164.587384,69,0.6878
-122.667973,63,0.77918
-123.283456,57,0.860533
-112.938686,58,0.944921
-99.195511,52,1.020565
-123.406481,55,1.100179
-149.60749,79,1.214843
-486.512102,81,1.343451
-550.360382,76,1.455285
-610.016016,86,1.582342
-37.473073,76,1.693499
-105.043004,70,1.796434
-73.091517,70,1.899112
-117.088084,78,2.012318
-99.923079,66,2.110265
-95.554055,80,2.23179
-106.742594,77,2.344198
-19.629177,60,2.435885
-71.602689,82,2.557844
-34.419794,90,2.689738
-109.628068,59,2.775634
-90.881348,63,2.867013
-218.488057,74,2.97544
-95.787938,72,3.080959
-64.287829,82,3.204009
-138.715772,64,3.296789
-88.571914,76,3.410119
-9.903185,61,3.499016
-5.373666,53,3.575932
-58.930984,57,3.66038
-72.850064,74,3.768232
-126.797218,71,3.871428
-181.055563,76,3.982
-66.906729,90,4.113164
-41.185048,96,4.253376
-102.025686,55,4.333483
-108.48531,62,4.423116
-50.768576,77,4.535304
-304.777915,83,4.657334
-151.831809,56,4.739043
-22.385061,99,4.881851
-117.433767,61,4.970702
-85.459567,89,5.099807
-122.971304,64,5.19205
-247.813078,96,5.331359
-122.976875,85,5.455297
34.846111,102,5.603081
-120.286106,68,5.701921
-112.12104,65,5.795562
24.152902,97,5.937843
-121.806081,65,6.031822
-278.761714,106,6.186225
-276.093191,119,6.358143
-158.708172,72,6.462764
48.288686,69,6.562783
-172.301512,126,6.744807
-98.269808,68,6.845378
-11.140143,112,7.005595
-66.263422,207,7.305978
-68.843619,119,7.478635
-69.094723,61,7.568434
-149.833702,80,7.685241
-101.089889,53,7.761596
-153.302241,65,7.857241
-112.054457,61,7.945185
-150.31201,77,8.057209
-110.06201,56,8.138344
-76.142967,91,8.270366
-100.081323,58,8.355511
-148.025698,61,8.44383
-286.015935,97,8.585568
-68.619503,70,8.687659
-95.097626,121,8.864191
-1.444525,144,9.075486
-276.051993,99,9.219722
-263.763953,99,9.363657
-331.158667,89,9.492501
-309.938812,78,9.606173
-200.824229,88,9.735121
-178.643391,96,9.873966
-287.902122,88,10.002036
-167.397246,109,10.160938
-247.963384,93,10.296459
-255.803127,224,10.681568
-388.57984,111,10.853065
-254.637093,127,11.043262
-120.520725,126,11.227887
-142.094614,151,11.44824
-61.931136,123,11.627341
-61.149252,96,11.765907
-97.573171,63,11.857878
-81.286461,75,11.967702
-42.951949,64,12.060199
-274.958287,347,12.565548
-247.730053,307,13.014764
-80.193969,92,13.150741
-241.5984,113,13.315181
-206.701729,262,13.696781
-172.810739,80,13.813989
19.903801,84,13.935754
-271.318359,203,14.230783
-224.439546,214,14.541521
-229.834425,106,14.69619
-207.249173,237,15.050034
-86.117066,84,15.180043
-250.937407,138,15.38546
-235.026231,81,15.507461
-602.729764,409,16.111422
-68.132075,73,16.218079
47.72013,108,16.376682
8.400454,186,16.650703
-240.532489,83,16.773508
-50.031765,80,16.891129
-87.416338,87,17.017097
-15.066035,90,17.153606
-143.302536,75,17.260448
-62.010147,92,17.389424
8.587082,99,17.530375
-232.227695,125,17.708624
-251.676099,172,17.951004
-254.051806,219,18.259547
-245.770523,107,18.411552
-175.991921,134,18.602383
-47.684155,98,18.739558
-189.538488,92,18.870292
-65.926933,73,18.973579
-421.597326,144,19.179457
-26.950425,101,19.323561
-458.726233,133,19.5106
-71.66808,121,19.682974
-164.936634,137,19.876184
-306.601901,104,20.024483
-65.380857,86,20.145929
-119.56541,79,20.257743
-275.893347,140,20.456436
-361.091804,100,20.597077
-206.886934,120,20.766388
-382.781514,197,21.045351
-82.242623,84,21.163393
-280.519718,117,21.33026
-94.476717,78,21.44151
-379.864842,157,21.665044
-133.721515,251,22.021216
-283.811791,74,22.125472
-238.277901,163,22.356038
-107.835724,53,22.431974
-72.308875,56,22.510897
-85.162013,81,22.625373
0.959308,152,22.839
-52.266711,79,22.952115
-82.525103,58,23.033559
-201.96574,93,23.167473
-5.369496,123,23.340347
-411.053725,97,23.478018
-466.296799,90,23.606926
-71.69044,89,23.733231
-170.304622,129,23.917192
-311.186487,78,24.029511
-384.595591,111,24.188312
-288.133012,97,24.325418
-66.99118,77,24.437097
-235.76994,125,24.61356
-117.716409,106,24.762953
-416.857997,122,24.93497
-129.827736,70,25.033319
-260.195279,82,25.14877
-87.873489,72,25.251564
-238.204268,76,25.362815
-84.409538,103,25.508395
-174.168048,81,25.641563
-108.635249,131,25.834248
-120.108569,109,25.991499
-164.18096,71,26.091923
-149.781063,116,26.257844
-74.782908,63,26.347864
-115.360248,133,26.536941
-48.068114,1000,27.954653
-79.61542,91,28.084528
-64.159654,131,28.271849
-122.630753,68,28.368097
92.820435,77,28.47683
-44.191223,118,28.645614
-93.387825,90,28.774366
-74.966447,60,28.858824
-71.736194,93,28.992133
-70.69379,135,29.181916
-113.830013,95,29.316198
-44.591327,77,29.426277
-80.625232,72,29.528288
-129.72032,95,29.663704
-67.284983,87,29.785839
-88.364199,98,29.926668
-250.542946,110,30.08387
-62.294091,63,30.17481
-43.596589,78,30.284684
-237.18482,128,30.466261
-63.565465,98,30.606661
-126.611259,72,30.707677
36.571489,105,30.855823
-150.249268,85,30.975274
-125.980653,94,31.10781
-60.23784,90,31.235086
-193.052286,90,31.361081
-88.831994,83,31.478121
-45.740047,97,31.614546
-122.226128,102,31.758608
-43.911033,91,31.886454
-185.790548,74,31.991668
-67.267012,116,32.155382
-97.544448,234,32.489698
-119.875016,97,32.628237
-33.118603,107,32.778176
-171.478139,68,32.875339
-81.123417,74,32.979866
-177.630133,127,33.158089
-17.725274,144,33.363895
-120.516503,65,33.456641
-114.564517,79,33.569576
-132.800569,110,33.724019
-98.325348,77,33.834001
28.715512,118,34.000613
-147.481286,91,34.130719
-40.867338,70,34.230844
-84.731209,65,34.322428
-104.502801,92,34.455038
-66.524876,111,34.613457
21.575733,146,34.818934
34.336448,104,34.966541
-30.418343,64,35.056267
-113.073111,93,35.187228
-21.341612,62,35.274534
-46.830088,66,35.367406
21.285667,107,35.519312
-52.125121,87,35.642599
-225.624593,105,35.791619
-38.72303,72,35.894322
-217.808868,150,36.105627
-97.996047,75,36.211638
14.518573,78,36.32268
-74.727351,115,36.486629
-146.879615,116,36.652199
-97.000083,79,36.763338
-138.069008,117,36.930103
-65.161276,75,37.036714
-138.347217,139,37.232961
-49.131541,73,37.336219
-91.576323,87,37.459413
-55.863448,87,37.581704
-62.747216,94,37.714055
-111.23388,111,37.871592
-83.989409,103,38.017146
-47.683353,78,38.127725
-78.017641,69,38.226793
-320.111665,178,38.48215
5.187003,106,38.632212
-29.432764,138,38.831484
-259.599192,156,39.053772
-31.556005,100,39.193805
-121.964346,93,39.326758
-327.085106,156,39.548491
-58.076069,90,39.67666
-55.253771,150,39.891392
-357.042701,143,40.095497
-115.06827,74,40.200231
-250.616774,144,40.406335
-16.456415,85,40.526474
-122.180202,81,40.641203
-246.336209,147,40.851669
-74.45057,70,40.950253
-38.344856,97,41.088262
-301.323708,148,41.299012
-240.044478,146,41.505556
-105.542875,112,41.666402
-62.804671,144,41.871718
-131.458709,84,41.990388
-88.266208,130,42.175014
-97.874913,112,42.336025
-87.927527,135,42.527174
-261.535379,203,42.814149
204.981446,307,43.254801
-245.895842,171,43.495571
-247.299758,182,43.754053
-336.1438,177,44.005156
-123.713973,109,44.159958
-326.341223,162,44.38987
-199.194085,173,44.634484
-75.420467,91,44.764908
16.532927,104,44.909786
-32.928829,164,45.147316
-256.832718,178,45.401214
-29.346452,76,45.508105
-51.091602,128,45.692303
-34.564861,139,45.890946
-102.698828,123,46.067109
-78.423203,111,46.223953
-41.364543,80,46.338298
-266.017986,150,46.549532
-50.128905,167,46.787679
-18.788902,63,46.877357
-248.623888,167,47.112431
-18.604697,140,47.313084
-18.298578,152,47.529187
-78.785932,120,47.699659
-105.408066,135,47.891825
-80.017861,139,48.089885
38.511426,165,48.322813
-325.180532,253,48.682609
-99.299702,134,48.872761
-115.279819,148,49.082209
197.453936,618,49.970317
-55.145719,91,50.099958
-108.382945,122,50.272179
-32.662739,115,50.457253
-133.902065,195,50.784491
-135.690089,213,51.102064
35.478782,79,51.214902
-35.595641,103,51.401779
-91.185124,101,51.561824
-34.780596,149,51.792214
-75.038084,137,52.007366
-29.226469,93,52.158497
-58.925896,87,52.28806
-82.794539,422,53.001611
-5.134583,83,53.142133
-36.333906,74,53.277782
-21.699222,211,53.619939
-54.56927,284,54.033074
36.848409,189,54.319216
-199.917737,133,54.509757
-71.284709,116,54.670827
29.948929,1000,56.129225
164.931027,661,57.069955
-332.785873,348,57.596962
-390.850722,421,58.335172
-361.075756,390,59.181114
-234.109746,396,59.778599
-151.753777,465,60.420903
-3.203805,141,60.614368
-51.695578,100,60.751945
-43.190636,133,60.934669
-67.190177,113,61.089634
-45.413294,91,61.216217
-247.832786,340,61.704449
-130.884305,1000,63.081433
-172.800158,335,63.540309
-32.382842,125,63.712443
-48.578124,103,63.85361
-116.95934,266,64.221404
-167.816678,202,64.508728
-104.662056,551,65.296913
-156.070741,222,65.617686
-168.33913,274,66.031999
-49.121484,175,66.290791
-75.962817,149,66.523384
-38.442883,89,66.649961
-182.795597,602,67.512962
24.086651,129,67.702143
-19.708016,96,67.859049
-56.068353,100,68.021254
-81.98515,286,68.4467
-33.783728,118,68.626097
-78.191241,107,68.776018
-62.058327,93,68.928336
-101.982376,245,69.276756
25.713798,107,69.447002
2.673522,109,69.604934
-72.836781,129,69.786596
-34.727241,117,69.966755
-179.17901,606,70.876956
9.199785,178,71.144923
-127.614016,137,71.346003
-67.716852,202,71.654708
-70.033576,119,71.836469
-22.011168,364,72.378922
-77.705785,111,72.558054
-27.119408,70,72.660238
-90.969351,93,72.809509
