#{"t_start": 1780054161.2816262, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-348.3539,81,0.014955
-323.277466,136,0.035149
-287.167849,134,0.055335
-499.269214,119,0.072865
-351.459471,84,0.085253
-448.841755,93,0.098867
-349.581645,109,0.117136
-17.950978,118,0.136391
-61.220398,65,0.145949
-480.443374,105,0.161298
-210.703962,82,0.173486
-511.033619,113,0.189919
-487.718139,117,0.206997
-294.33209,90,0.220261
-53.134208,104,0.235584
-148.16597,158,0.258715
-130.194944,101,0.273526
-299.928415,167,0.297836
25.564725,97,0.381804
-181.050549,135,0.402339
-390.086161,158,0.425657
-266.928023,80,0.438044
-94.796889,114,0.454845
-11.618421,168,0.479355
-71.27305,71,0.490261
-88.842641,78,0.501902
-263.963503,123,0.51997
-510.682328,102,0.536312
-176.54259,104,0.553175
-202.035652,71,0.56397
-199.991468,105,0.579483
-99.475389,69,0.589747
-199.646652,138,0.610066
-104.605845,125,0.62843
-93.912322,84,0.640798
-311.236628,112,0.657197
-283.767841,119,0.674428
-294.831676,109,0.759643
-96.929358,213,0.791374
-159.176631,121,0.809298
-49.333307,68,0.819507
-348.630662,98,0.834024
-146.376217,107,0.849977
-121.952677,125,0.868344
-146.239297,118,0.885752
-328.039616,124,0.903851
-131.729,172,0.928944
-198.163645,150,0.951002
-227.319024,77,0.962502
-96.794024,153,0.98491
-112.089945,171,1.010021
-400.175508,143,1.031094
-97.301299,157,1.05421
-63.461731,91,1.134677
-143.827414,121,1.152664
-176.248603,722,1.26198
-194.857247,102,1.277108
-70.573518,72,1.287996
-81.36031,79,1.299853
-74.98754,95,1.3142
-294.288461,141,1.335785
-56.855851,117,1.353026
-225.435001,124,1.371186
-234.708215,107,1.386886
-174.198903,150,1.408779
-470.066526,94,1.422612
-65.565336,134,1.512306
-126.017798,88,1.525438
-222.289123,105,1.540957
-106.691654,104,1.556258
-86.629497,79,1.567989
-183.471598,144,1.589205
-236.17125,124,1.607436
-146.699178,125,1.625708
-180.754004,184,1.652493
-134.719773,214,1.683759
-49.127482,99,1.698454
-195.006418,226,1.731402
-179.845893,183,1.758024
0.699545,703,1.933701
-45.50228,109,1.949943
-98.276089,150,1.971983
-178.679871,106,1.987508
-130.8249,109,2.00355
-190.304879,148,2.025114
-210.706209,162,2.048574
-270.871371,91,2.062259
-130.308767,108,2.078036
-33.981753,120,2.095854
-91.504237,187,2.123108
-139.059189,85,2.135677
-351.760669,174,2.161063
-83.601259,123,2.247266
-269.782189,133,2.267126
-92.892544,120,2.284962
-184.046685,117,2.302271
-31.945847,88,2.315253
-81.603648,144,2.336324
-26.972792,94,2.350211
-158.350777,112,2.366744
-407.279756,221,2.399005
-85.852583,83,2.41123
-320.910251,210,2.442091
-326.827932,142,2.462853
-78.544003,75,2.473891
-17.163891,82,2.485934
-19.57108,179,2.513062
-275.700178,231,2.616935
-4.681529,165,2.64285
-201.944682,116,2.660721
-96.537476,157,2.686728
-83.162116,95,2.70233
-37.358656,183,2.731326
-133.021207,79,2.743695
-237.76044,225,2.778904
-118.265586,131,2.799177
-190.043196,87,2.812248
10.953392,83,2.824699
-173.687659,126,2.843771
-161.238528,185,2.871221
-27.034916,124,2.889715
-94.416177,176,2.915691
-65.267203,119,3.004354
-54.912685,141,3.026502
-26.594896,93,3.040937
-50.064008,96,3.056511
-21.786117,111,3.073179
-26.720401,98,3.088146
-54.256016,328,3.136782
-60.649839,175,3.162644
-157.730167,196,3.192325
-171.320522,216,3.224525
-192.213882,131,3.244046
-54.25436,146,3.265606
-113.949816,109,3.281655
-211.156889,154,3.304306
-57.594854,88,3.389187
-108.840205,86,3.402363
-42.430898,151,3.424813
-184.990989,233,3.458931
17.279554,102,3.474102
-292.989494,248,3.511558
-89.364403,165,3.535989
-10.399015,94,3.550287
-12.850759,345,3.601649
42.015291,186,3.629281
-189.38983,346,3.68055
-36.087568,172,3.775998
-246.551487,245,3.812911
-79.894897,97,3.827401
-60.813776,94,3.841741
-28.329142,205,3.872096
17.650747,114,3.889308
-23.621892,151,3.911624
-41.31953,270,3.951531
-78.55901,136,3.971939
-38.13938,112,3.988648
-86.383506,229,4.022377
-163.134833,183,4.049789
7.536971,112,4.136295
-141.600558,224,4.169869
-147.515471,293,4.214264
-1.861427,140,4.235384
-271.736402,192,4.263876
-207.879101,181,4.290664
5.529538,134,4.310892
-47.265636,106,4.326724
-129.798837,212,4.358354
21.463014,149,4.380704
-206.217913,356,4.433552
-145.841629,227,4.537322
-37.735165,127,4.5564
-291.903093,255,4.593731
12.540461,123,4.611992
-415.807445,228,4.645336
-8.006955,169,4.670155
42.279902,1000,4.897681
-56.971566,164,4.922326
-134.2958,218,4.954671
-186.349813,194,4.983622
92.12396,1000,5.139782
-251.688624,386,5.196433
-110.391896,376,5.32052
-245.819338,380,5.376438
-193.794845,278,5.417246
-106.66442,267,5.456294
-21.747505,305,5.502431
-511.013813,443,5.570394
-129.184596,219,5.67394
-14.590822,1000,5.835661
-101.425681,397,5.894663
-270.886463,206,5.925507
-274.427077,494,6.070075
-8.235689,1000,6.225856
-288.967017,540,6.305671
-238.747537,487,6.447139
74.569472,1000,6.608911
33.10863,179,6.635858
-147.814046,390,6.693568
-37.269705,427,6.826693
-171.472077,402,6.885828
116.329987,1000,7.045094
-30.040182,353,7.097189
107.25363,1000,7.323177
57.333436,1000,7.480192
19.02078,1000,7.703946
-275.915171,491,7.776231
-340.344908,253,7.813647
-313.166601,503,7.956228
-207.871013,304,8.002293
-308.553587,572,8.087288
-507.248313,529,8.165105
-65.359836,626,8.325342
-172.20723,760,8.438619
-112.907263,1000,8.584489
-98.030363,1000,8.800361
-239.072421,868,8.9263
-85.707571,1000,9.144211
-110.747088,1000,9.291823
-209.548462,823,9.482016
-62.435879,1000,9.629652
-72.635362,1000,9.84667
-255.720172,977,9.98948
-108.558435,1000,10.203057
-124.623482,1000,10.34912
-61.40726,1000,10.564757
-140.774666,1000,10.710571
-65.354964,1000,10.923902
-98.459886,1000,11.070136
-113.743241,1000,11.285963
-104.568011,1000,11.432962
-87.711537,1000,11.649348
-44.189862,1000,11.795348
-48.488441,1000,11.940163
-62.821029,1000,12.154276
-148.687223,709,12.257414
-188.805979,959,12.46635
-46.401792,1000,12.621729
-66.203557,1000,12.840858
-53.046294,1000,12.989665
-31.942175,1000,13.208778
-37.713423,1000,13.360342
-58.24716,1000,13.584093
-92.073912,1000,13.733156
-57.052863,1000,13.952054
-126.556199,1000,14.099663
-32.806257,1000,14.317997
-52.189689,1000,14.464881
-82.064954,1000,14.685706
-36.985476,1000,14.83519
-71.512857,1000,15.053109
-104.705871,1000,15.201104
-78.233176,1000,15.419866
3.624348,1000,15.571591
-79.825442,1000,15.790897
-45.963879,1000,15.93927
-81.2196,1000,16.156261
-58.039891,1000,16.304355
-31.743624,1000,16.521515
-159.123089,792,16.638934
-70.330354,1000,16.785859
-22.051539,1000,17.004224
-69.347044,1000,17.151299
-46.531738,1000,17.368519
-76.206634,1000,17.514066
-83.308667,1000,17.736782
-148.219324,598,17.824603
-117.796211,584,17.909679
-102.280876,1000,18.131581
-96.364897,1000,18.279786
-34.477914,1000,18.49775
-15.69039,1000,18.645257
-51.220987,1000,18.865273
-48.098138,1000,19.012535
-234.364648,841,19.205031
-21.733116,1000,19.351791
-63.845116,1000,19.568675
-172.228121,860,19.694469
-77.749299,1000,19.918217
-40.02884,1000,20.064853
-86.537878,1000,20.281021
-56.212333,1000,20.427991
-178.166852,789,20.543202
-73.130765,1000,20.760222
-85.61783,1000,20.906724
-111.814733,1000,21.124291
-124.438465,601,21.212398
-55.331935,1000,21.428151
-127.802687,702,21.53124
-69.697875,1000,21.751273
-32.1677,1000,21.902084
-16.591061,1000,22.117307
-67.082829,1000,22.263457
-70.18385,1000,22.479661
-76.249848,1000,22.627262
-70.166195,1000,22.842643
-102.664193,337,22.893236
-29.425139,1000,23.039698
-45.456584,1000,23.256722
-67.461861,1000,23.404563
-78.757698,352,23.456556
-64.077089,1000,23.674094
-62.879711,1000,23.822769
-50.738975,1000,24.038945
-74.841281,1000,24.185872
-167.418462,555,24.337126
-70.783564,1000,24.485774
-37.200458,1000,24.700087
-71.550987,1000,24.845743
-50.266617,1000,24.990483
-164.471592,741,25.167501
-116.864763,392,25.225232
-71.850263,1000,25.439755
-36.211121,1000,25.585842
-131.28578,248,25.622166
-50.387413,1000,25.837675
-23.745239,1000,25.983389
66.782311,960,26.195326
-152.901419,532,26.272936
-107.72321,1000,26.418887
-124.909721,517,26.563552
-175.243949,840,26.686027
-92.015552,176,26.711681
-145.759457,456,26.777671
-62.331606,1000,26.992055
-67.914258,1000,27.136931
-111.603123,179,27.163171
-111.530647,1000,27.37663
-59.208296,1000,27.522616
-86.41762,313,27.569381
-139.568286,525,27.715835
-56.051632,1000,27.861397
-208.56392,803,28.047635
-106.448923,235,28.082284
-159.677778,695,28.183198
-171.946594,865,28.380902
-48.871362,1000,28.527371
-79.020936,1000,28.673234
-56.688766,1000,28.888812
-134.185434,1000,29.033263
-107.760493,1000,29.248692
-143.366688,286,29.290245
-108.099392,313,29.335799
-189.813428,641,29.49701
-113.130018,222,29.529914
-110.862352,345,29.581009
-104.705696,1000,29.726595
-95.771247,163,29.750523
-254.922218,929,29.954638
-153.676347,258,29.993506
-140.546554,380,30.048929
-58.027629,1000,30.265259
-146.046574,496,30.337308
-94.02916,1000,30.486157
-156.930969,594,30.644405
-72.909408,184,30.671988
95.331907,825,30.797159
-93.494232,235,30.832255
-72.627539,258,30.870271
-74.015346,1000,31.088344
-81.422654,222,31.121306
-115.964508,204,31.151327
-150.872295,350,31.202615
-129.232595,174,31.228075
55.756044,886,31.427897
-140.133141,960,31.570152
-97.38401,368,31.624248
-132.893257,227,31.726286
-17.48294,1000,31.872782
-115.470281,267,31.911724
-118.650456,248,31.947659
-161.417325,740,32.123815
-51.271805,1000,32.269005
-142.0467,476,32.33799
-154.200495,888,32.539137
-95.416181,1000,32.68529
-139.344925,798,32.872525
-125.22005,197,32.901388
-101.893782,1000,33.04726
-72.681309,1000,33.262463
-114.9917,228,33.295956
-110.736969,227,33.329021
-102.652912,256,33.366133
-85.597985,1000,33.582778
-181.877503,644,33.67839
-148.683674,638,33.771412
99.456843,893,33.974231
-155.520819,461,34.041746
-187.264222,550,34.121482
-58.233894,213,34.152616
-156.782429,592,34.308283
-135.353494,288,34.350515
-88.326467,214,34.381619
-98.26093,207,34.4119
-131.38333,722,34.517635
-27.524392,1000,34.736487
47.994666,994,34.884479
-184.466318,772,35.064939
25.730582,1000,35.214776
-60.274855,1000,35.428489
-123.30897,200,35.458041
-103.620812,271,35.49742
-186.133445,775,35.610448
-81.348837,173,35.635631
-147.079869,153,35.65785
-119.419537,1000,35.871896
-190.897133,665,35.968193
-96.55875,261,36.00592
-91.446339,169,36.030507
95.516212,900,36.230981
-95.010329,1000,36.376377
-124.179393,200,36.405753
-106.60831,146,36.427061
16.899163,1000,36.64363
-112.279626,511,36.719218
-152.333141,323,36.769126
-210.327818,919,36.972925
67.64351,804,37.090953
-133.218355,538,37.170354
-102.310007,645,37.331433
-154.952015,548,37.410655
-161.74905,518,37.485287
76.453654,785,37.672446
-136.278618,273,37.712899
-143.511773,142,37.733849
-152.592048,172,37.759389
-145.098181,141,37.780091
-74.530065,203,37.810238
-82.68139,184,37.837382
-137.369048,518,37.913173
-67.150813,1000,38.132731
