#{"t_start": 1779913312.924316, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-268.987975,266,0.248872
-1051.525954,123,0.422453
-158.535959,107,0.569153
-130.753549,59,0.652417
-352.422085,76,0.75709
-469.792721,58,0.837131
-741.596895,86,0.9556
-578.244233,68,1.04941
-193.278797,60,1.131848
-277.230079,93,1.260614
-195.367406,124,1.435455
-323.613274,101,1.579086
-149.638829,63,1.665406
-57.415538,88,1.78548
-274.164317,97,1.946699
-149.40706,86,2.116715
-160.186075,188,2.456207
-140.557688,60,2.551083
-280.795702,107,2.708149
-114.046617,54,2.784301
-132.752087,57,2.863109
-143.19704,72,2.975546
-287.312123,85,3.108713
-142.929225,71,3.212061
-133.736041,52,3.291038
-85.495634,191,3.584074
-369.250793,148,3.81414
-135.327347,111,3.982005
-119.796166,81,4.11053
-347.7355,82,4.231913
-220.948179,129,4.473513
-372.655593,159,4.739821
-480.181103,140,4.966148
-273.622927,119,5.144829
-355.19516,158,5.419642
-271.051178,90,5.577106
-172.8574,201,5.866969
-294.6031,148,6.11078
227.374478,508,6.880141
-165.133061,499,7.639344
-523.10549,297,8.107599
-308.017679,136,8.343109
-130.714396,150,8.603534
-32.590333,132,8.799529
-32.044739,130,9.011455
-225.316761,130,9.232223
-259.257386,110,9.392497
-44.816957,205,9.687369
-138.964075,118,9.849569
-200.778159,255,10.26165
-79.256686,128,10.474629
-101.631049,167,10.712461
-110.985518,159,10.938634
-154.562339,238,11.284855
-45.959746,103,11.4276
-370.348405,206,11.743346
-220.312709,118,11.950579
-120.999995,125,12.132893
-61.476247,133,12.321349
-699.671492,227,12.672581
-334.844403,250,13.030032
-343.523381,323,13.478491
-304.046818,376,13.995718
-106.063498,155,14.209125
-62.24262,100,14.354572
-181.686004,183,14.619899
-70.79612,278,15.003208
-133.184605,150,15.20909
-71.512237,163,15.433129
-30.840106,143,15.634285
-84.62027,120,15.799154
-127.987614,186,16.052996
-58.567179,163,16.27472
-207.183474,152,16.481527
-261.754638,188,16.738009
-150.307167,158,16.953382
-152.448861,245,17.287801
-130.676273,131,17.465771
-118.995195,203,17.744049
-144.667029,139,17.933101
-135.055577,160,18.150626
12.787455,227,18.46169
-108.183874,142,18.655112
-134.804917,120,18.818216
-145.295336,266,19.179725
-117.861763,291,19.57476
-146.957473,163,19.798499
-234.376523,190,20.058076
-195.685444,141,20.249421
-155.321655,361,20.740918
-159.324311,149,20.946174
-232.891817,161,21.166263
-127.421428,142,21.359689
-172.238989,345,21.828605
-177.156761,186,22.08472
-202.677178,169,22.315056
-275.224981,150,22.519981
-468.228214,230,22.834542
-121.219836,184,23.084901
-323.617112,242,23.414263
-429.776991,407,23.969019
-294.171799,168,24.201398
-375.007649,292,24.599696
-402.147284,230,24.913176
-426.130028,234,25.232501
-290.575504,181,25.479803
-174.686216,162,25.700653
-224.795986,314,26.130763
-145.937196,235,26.452298
-204.75993,127,26.625946
-140.717346,159,26.843649
-155.646547,350,27.323125
-76.423367,117,27.483231
-92.267808,306,27.900538
-209.614214,190,28.159867
-176.344879,160,28.38095
-207.858663,190,28.640131
-202.954447,140,28.830733
-314.816095,344,29.299257
-17.527974,166,29.524791
-224.004722,457,30.14852
-229.545535,262,30.50801
-69.328265,114,30.663661
-360.018059,310,31.086992
-197.773415,262,31.444561
-38.273191,152,31.651822
-282.612454,478,32.30282
-221.797677,459,32.932031
-126.258014,407,33.493929
-173.496839,143,33.689243
-249.477922,386,34.21494
-104.905978,361,34.709514
-237.002888,246,35.044486
-148.315215,150,35.24853
-301.137375,302,35.659506
-147.537967,128,35.833986
-205.163583,177,36.075166
-268.711163,181,36.320903
-247.630153,404,36.872732
-234.333617,298,37.280036
-284.464083,322,37.718569
-319.342922,396,38.257014
-247.780051,228,38.567959
-169.59976,178,38.810409
-219.650058,202,39.087234
-222.37547,150,39.291798
-232.902844,138,39.485329
28.586332,274,39.862871
27.40269,268,40.230007
-225.719892,151,40.436397
35.866216,226,40.746583
-166.1565,126,40.918474
-228.732522,135,41.104755
-218.665261,254,41.451571
-182.091572,306,41.868987
-100.556243,451,42.483261
-199.367738,175,42.720946
-269.003366,202,42.996022
-207.662032,195,43.264639
-52.241492,393,43.800723
-149.268999,113,43.954897
-229.997292,179,44.198203
-252.006888,157,44.411975
-91.09687,343,44.879128
-212.870415,366,45.380674
-160.62562,220,45.681195
-222.422071,189,45.959912
-109.760541,139,46.174035
-168.734942,114,46.332495
-171.620171,130,46.511896
-135.572594,123,46.680137
-207.154793,149,46.903595
-210.617178,146,47.125972
-187.845912,142,47.334945
-190.440372,159,47.557031
-201.470284,148,47.761815
-210.240258,234,48.094317
-259.967542,373,48.64415
-117.162469,117,48.804886
-163.82023,187,49.077223
-147.390348,107,49.241507
-181.109058,203,49.55159
-179.274926,288,49.963009
6.955741,279,50.3724
-36.453324,278,50.802045
-169.421729,325,51.328958
-136.961278,205,51.633968
-163.557158,155,51.849788
-197.900731,276,52.229834
-112.144306,203,52.548181
-131.721354,214,52.874816
-132.594959,152,53.102571
-110.91201,139,53.319153
-220.473872,330,53.796696
-187.554548,247,54.142155
-156.636586,163,54.364858
-83.178634,150,54.587101
-163.260018,168,54.848913
-164.333067,168,55.129111
-163.494786,208,55.432421
-115.62462,398,56.029354
-185.508807,285,56.451633
-136.569665,150,56.686466
-158.342049,209,56.977058
-59.988844,444,57.58389
-139.937504,174,57.830146
-152.239185,298,58.242256
-162.268168,180,58.489466
-188.217096,414,59.104251
-5.495086,228,59.448352
-148.717522,196,59.743061
-136.69818,173,60.032652
-81.260579,640,60.941956
25.92168,235,61.266272
-89.020307,155,61.47941
-53.264023,148,61.682335
-72.637179,250,62.048932
-133.977725,169,62.293789
-75.363422,479,63.067292
-10.132966,311,63.666281
-23.856703,177,63.973892
-123.068491,209,64.270932
-7.332562,328,65.045583
-121.622127,202,65.485049
-55.290494,334,66.052119
-137.71951,163,66.356744
-42.641197,170,66.641238
-13.07528,283,67.075347
-42.903381,279,67.574404
-25.905937,277,67.966522
-82.229058,467,68.630402
-118.517011,145,68.873418
2.302977,202,69.167417
-3.614083,276,69.583988
-9.785811,186,69.843719
-43.635952,271,70.248521
-120.357563,177,70.508114
-51.711011,135,70.69747
-55.639944,150,70.920889
-123.558669,165,71.149974
-234.146365,210,71.45433
-89.766331,357,72.042576
