#{"t_start": 1779909451.076971, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-313.921725,164,0.155767
-122.390372,155,0.4989
-336.619357,142,0.814563
-385.225486,94,1.022512
-335.584933,89,1.219782
-254.879367,104,1.45029
-335.661993,104,1.68622
-46.501686,90,1.886679
-412.807417,134,2.185525
-201.540909,99,2.405926
-371.233322,141,2.71897
-84.511765,75,2.886722
-54.105486,91,3.088251
-87.962614,83,3.27213
-149.683805,186,3.684974
-327.473867,193,4.120074
-39.717244,107,4.358022
-284.240989,766,6.07105
-277.660526,189,6.492777
-124.979445,205,6.948095
-161.425423,152,7.286351
-179.118305,176,7.676654
8.221953,131,7.966788
-307.930203,541,9.169347
-42.223564,396,10.070003
-84.304423,1000,12.305421
-43.379415,1000,14.530296
-41.362717,1000,16.75231
13.107462,1000,18.975436
-126.526757,1000,21.201217
-83.920374,1000,23.428444
-20.497294,1000,25.64832
-80.73613,1000,27.872125
-67.696052,1000,30.095169
-44.162079,1000,32.319708
5.494589,1000,34.543007
-68.472948,1000,36.765877
-53.916192,1000,38.993919
-78.316328,1000,41.295452
-10.902256,1000,43.526309
-105.017328,1000,45.754113
-77.915598,1000,47.984147
-88.762647,1000,50.216768
-70.413388,1000,52.447981
-79.899462,1000,54.673648
-103.961899,1000,56.905879
-63.598035,1000,59.133977
-98.695236,1000,61.363678
-61.386638,1000,63.593995
-109.305216,1000,65.835807
-36.659527,1000,68.074242
-76.12759,1000,70.303702
-50.374033,1000,72.534877
-73.532594,1000,74.767451
-85.082056,1000,77.149136
-33.64497,1000,79.381564
-31.484254,1000,81.621772
-36.6515,1000,86.177931
-15.317631,1000,88.450655
-34.346819,1000,90.686983
-38.304644,1000,92.909838
-24.156026,1000,95.164015
6.698432,1000,97.394178
-11.390072,1000,99.622745
-8.932461,1000,101.844529
-18.105372,1000,104.06496
-16.635203,1000,106.288133
-15.173671,1000,108.513863
-40.239232,1000,110.736876
-39.555215,1000,112.968799
