episode,reward,length,global_step
0,-224.496327,74,74
1,-352.910091,167,241
2,-86.582007,71,312
3,-281.838313,79,391
4,-86.510219,87,478
5,-425.133358,115,593
6,-296.392852,96,689
7,-440.584792,92,781
8,-512.592547,241,1022
9,-461.273644,121,1143
10,-189.576667,116,1259
11,-16.129521,93,1352
12,-208.927953,105,1457
13,-251.447591,110,1567
14,-110.81961,121,1688
15,-205.33597,87,1775
16,-107.29547,84,1859
17,9.823756,132,1991
18,-268.27559,109,2100
19,-192.885634,153,2253
20,-208.602327,108,2361
21,-4.852595,317,2678
22,-32.088814,182,2860
23,-78.442,140,3000
24,-57.680108,104,3104
25,-118.281019,138,3242
26,-200.520824,205,3447
27,-55.992864,144,3591
28,15.48085,117,3708
29,-37.093959,151,3859
30,-149.093952,97,3956
31,-69.151318,185,4141
32,20.531948,145,4286
33,-7.306271,160,4446
34,-41.709093,191,4637
35,17.431693,172,4809
36,9.682231,179,4988
37,-1.985983,223,5211
38,-42.023095,236,5447
39,-8.839753,214,5661
40,-13.242308,241,5902
41,97.3138,1000,6902
42,4.178343,268,7170
43,51.019411,220,7390
44,22.34686,196,7586
45,11.417535,290,7876
46,109.007012,1000,8876
47,219.024312,939,9815
48,205.546852,771,10586
49,248.553122,786,11372
50,268.908865,455,11827
51,143.994667,811,12638
52,203.585776,660,13298
53,249.525559,622,13920
54,195.963592,625,14545
55,238.295062,575,15120
56,226.901234,559,15679
57,153.937138,945,16624
58,138.936004,985,17609
59,206.648797,801,18410
60,211.416328,504,18914
61,255.609048,417,19331
62,234.171807,452,19783
63,181.8905,733,20516
64,252.420762,503,21019
65,255.573461,479,21498
66,245.776246,505,22003
67,229.876807,468,22471
68,211.060137,661,23132
69,203.282426,619,23751
70,215.205706,477,24228
71,150.086137,785,25013
72,259.450531,338,25351
73,231.954892,488,25839
74,177.887739,804,26643
75,235.700498,405,27048
76,205.033264,484,27532
77,204.97075,672,28204
78,198.076314,450,28654
79,217.634302,496,29150
80,216.109212,588,29738
81,99.09068,1000,30738
82,195.629737,454,31192
83,240.385922,594,31786
84,233.876574,649,32435
85,192.647727,573,33008
86,138.799209,859,33867
87,231.207675,461,34328
88,-16.909398,1000,35328
89,-39.286813,1000,36328
90,-51.61973,1000,37328
91,-62.572787,1000,38328
92,241.366177,541,38869
93,-167.317274,746,39615
94,221.085452,346,39961
95,-243.115673,1000,40961
96,229.059026,434,41395
97,233.488252,467,41862
98,213.273062,541,42403
99,194.162684,636,43039
100,227.050581,591,43630
101,199.083707,657,44287
102,-35.888298,1000,45287
103,-56.490995,1000,46287
104,-54.719695,1000,47287
105,-76.523823,1000,48287
106,-92.333345,1000,49287
