#{"t_start": 1780053725.801644, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-538.513311,153,0.027525
-346.26129,94,0.041808
-174.676063,107,0.05769
-66.15672,86,0.070835
-275.714073,101,0.085733
-156.19847,109,0.101712
-188.918962,93,0.115995
-264.157721,72,0.126739
-97.534993,111,0.143029
-44.319765,86,0.155769
-85.427752,93,0.169394
-152.531395,115,0.186117
-310.859529,104,0.201558
-363.893612,120,0.219058
-213.06705,171,0.245034
-93.548284,164,0.269063
-161.23893,105,0.284612
-449.853417,90,0.297913
-93.344664,74,0.308809
-163.20079,91,0.391114
-476.830076,71,0.402233
-394.660539,90,0.415612
-631.657403,119,0.43313
-529.919214,121,0.45087
-188.205046,74,0.461995
-303.506203,103,0.477052
-106.625348,85,0.49008
-118.329832,104,0.505411
-33.628382,119,0.522981
-84.18465,86,0.535733
-45.838703,107,0.551491
-59.909369,87,0.56463
-310.934486,88,0.577629
-246.604349,144,0.599721
-90.974184,86,0.613055
-368.965192,210,0.644002
-161.745345,102,0.659142
-290.805617,142,0.680086
-148.761659,125,0.768009
-206.824594,102,0.783558
-153.315725,84,0.796143
-258.819881,92,0.80973
-266.000075,100,0.824773
-411.332785,99,0.839358
-173.395116,171,0.864775
-407.79212,169,0.88974
-358.583484,89,0.90303
9.420967,191,0.931162
-148.480494,90,0.944601
-362.655851,146,0.965957
-196.926187,124,0.984498
-218.560989,113,1.001052
-247.618462,123,1.019263
-269.515331,92,1.032907
-40.183455,82,1.045023
-86.654234,76,1.124769
-184.443097,98,1.139467
-102.185834,127,1.158765
-67.071694,72,1.169734
-446.640346,110,1.186161
-26.553197,84,1.198926
-78.47259,93,1.212788
-181.545564,113,1.229454
-86.60384,100,1.244432
-103.40889,149,1.266235
-206.650438,121,1.284949
-54.272111,113,1.301807
-288.480356,130,1.321065
-73.513738,144,1.342256
-179.98259,167,1.366821
-191.121115,84,1.379159
-140.985534,102,1.394138
-82.394589,72,1.404729
-296.54309,105,1.420112
-68.588843,77,1.500554
-372.053592,115,1.518171
-176.25468,92,1.531795
-88.891049,170,1.558584
-52.540218,103,1.575143
-70.141458,111,1.59166
-127.471032,99,1.606225
-95.757736,110,1.622679
-45.829349,158,1.645814
-256.333961,96,1.660071
-281.887309,159,1.683455
-211.719677,135,1.703112
-48.570433,107,1.718828
-78.784693,108,1.734661
-330.702738,115,1.751633
-341.905921,193,1.780719
-80.828178,175,1.876193
-79.063328,96,1.89072
-56.167245,77,1.902092
-63.434884,86,1.915387
-211.294773,143,1.936505
-52.599631,180,1.963266
-86.688183,125,1.981819
-205.138828,96,1.996174
-263.940403,113,2.012904
-69.202966,95,2.02702
-117.440793,92,2.041154
-81.637394,142,2.062047
-78.174283,111,2.078568
-238.308494,133,2.098191
-112.177857,128,2.117017
-228.262479,110,2.133174
-59.311322,120,2.150788
-265.999981,114,2.167723
-91.618749,82,2.248403
-248.256344,196,2.278129
-132.030343,143,2.299541
-117.128256,90,2.313078
-15.259539,112,2.32992
-163.550427,122,2.34796
-7.258849,104,2.363741
-278.752203,113,2.38152
-95.438045,100,2.396528
-233.85671,94,2.411608
-112.042258,134,2.431628
-76.804188,162,2.455777
-21.787165,133,2.476606
-93.990486,98,2.491355
-160.496118,145,2.51276
-62.485472,158,2.536196
-260.470248,323,2.657148
-153.613679,169,2.682559
-72.087283,147,2.704566
-317.640905,351,2.75715
-14.348014,159,2.78092
-193.343257,304,2.826501
-259.403571,389,2.884809
-198.333744,626,3.05156
-30.399306,134,3.071718
-29.731858,119,3.089734
-30.787254,131,3.10911
-128.230796,106,3.125454
-46.540186,159,3.149194
9.019386,138,3.170081
0.763822,223,3.20344
-21.884758,159,3.226877
-38.0797,162,3.250937
-16.691441,128,3.269965
-189.841871,189,3.298676
-290.142989,166,3.393681
-100.444574,1000,3.546041
-6.628163,140,3.566801
-263.441199,117,3.584789
-277.927907,192,3.613636
-280.500387,198,3.644108
-266.44366,90,3.658725
-256.020396,192,3.689705
-385.485272,152,3.782967
-348.111033,147,3.805159
-304.438354,177,3.831849
-202.714139,168,3.856606
-216.375113,161,3.880797
-300.355589,118,3.898543
-403.289074,89,3.912137
-216.61357,157,3.935549
-262.015517,170,3.960819
-105.833104,1000,4.183556
-297.812854,176,4.210031
-374.463248,118,4.227784
-173.639224,229,4.262041
-179.432017,160,4.286748
-126.814787,183,4.31373
-120.034919,131,4.333459
-194.143857,147,4.355308
-253.059192,170,4.380708
-369.98777,109,4.397016
-28.603675,201,4.42691
11.337282,136,4.447273
-347.667146,174,4.542151
-314.6279,148,4.564511
-56.660116,126,4.584126
-307.231665,222,4.618906
-29.269061,172,4.645099
28.142089,161,4.669808
-83.006839,1000,4.824367
-297.379085,221,4.927261
-355.250639,246,4.964084
-374.983814,163,4.98843
-302.713645,258,5.026312
-248.744284,171,5.051713
-52.705761,145,5.073232
-357.749319,204,5.103178
-523.061345,205,5.1338
-140.152001,303,5.179675
-32.071569,210,5.211001
-315.245806,225,5.314088
-316.188198,190,5.342558
-395.821688,344,5.394086
-35.462127,192,5.424563
-293.675705,198,5.454148
2.652245,201,5.483971
-226.767553,198,5.513202
-314.897213,101,5.528299
-199.000942,151,5.55087
-313.771079,173,5.576808
-301.871985,273,5.689245
-282.364086,141,5.710514
-445.793459,192,5.738808
-84.781327,223,5.77159
-6.561091,204,5.802522
16.841093,239,5.840414
-42.827594,260,5.87938
-240.525917,250,5.916392
-151.154983,175,5.942365
-143.807992,258,6.050829
-203.356776,196,6.080189
3.490978,1000,6.2326
-208.733205,286,6.275701
42.170962,199,6.30558
-223.207248,319,6.42219
-256.515173,239,6.459194
-272.305501,360,6.512668
29.305363,198,6.542333
-246.834289,280,6.583872
-149.943259,207,6.615883
-153.766317,186,6.643416
-252.495983,342,6.694194
-297.413765,224,6.727385
-170.342992,407,6.857758
-15.97256,1000,7.010659
-312.013424,362,7.063813
-491.47916,337,7.182859
-139.434433,185,7.210816
-272.513097,613,7.301837
-43.985123,1000,7.451915
27.719493,1000,7.675987
84.463636,1000,7.829298
3.771211,306,7.949266
-552.380991,718,8.055185
-421.016648,509,8.129851
-100.691911,1000,8.351562
-42.620156,545,8.432509
-281.704844,981,8.579886
-135.816042,900,8.788373
24.619262,1000,8.939893
-36.250235,1000,9.161517
-318.512176,779,9.277429
-101.982171,408,9.337923
-97.986222,353,9.460613
-69.755146,1000,9.613874
-239.619332,853,9.739199
-166.142026,1000,9.956635
-129.343503,1000,10.107445
-155.485715,1000,10.330543
-198.387715,1000,10.478324
-139.637747,1000,10.696144
-116.482784,1000,10.843203
-110.716167,1000,11.060378
-83.735298,1000,11.208891
-110.396555,1000,11.426433
-118.096528,1000,11.573132
-67.632296,1000,11.792009
-56.042119,1000,11.939203
-123.577027,1000,12.155186
-115.195101,1000,12.305851
-137.906421,1000,12.523958
-126.573611,1000,12.67212
-76.175917,1000,12.88939
-182.286173,1000,13.035876
-124.210259,1000,13.252104
-63.410951,1000,13.398482
-136.055878,1000,13.615737
-151.528191,1000,13.76353
-101.472423,1000,13.980554
-99.916126,1000,14.128001
-119.885749,1000,14.347352
-93.85638,1000,14.494299
-144.236077,1000,14.714814
-111.991278,1000,14.864095
-74.504698,1000,15.080697
-87.007776,1000,15.228617
-113.883042,1000,15.445321
-78.519134,1000,15.591754
-85.879125,1000,15.808996
-70.301837,1000,15.955958
-64.779317,1000,16.1719
-129.109901,1000,16.319504
-104.368276,1000,16.539075
-83.297282,1000,16.689638
-75.30484,1000,16.837375
-87.472428,1000,17.055061
-95.065806,1000,17.202086
-44.141736,1000,17.419946
-109.218429,1000,17.567431
-105.862854,1000,17.784983
-109.632451,1000,17.931693
-81.009746,1000,18.149828
-67.884762,1000,18.297382
-43.546953,1000,18.514251
-65.534617,1000,18.665996
-62.712628,1000,18.884791
-103.585785,1000,19.03143
-46.612183,1000,19.249334
-79.878395,1000,19.3983
-91.832925,1000,19.617224
-89.755764,1000,19.765164
-101.329919,1000,19.983615
-92.132134,1000,20.131069
-88.560475,1000,20.349037
-136.598424,1000,20.497626
-78.372569,1000,20.719801
-88.801719,1000,20.867291
-65.635968,1000,21.085641
-68.404498,1000,21.232626
-57.898334,1000,21.451868
-64.697704,1000,21.598418
-97.325034,1000,21.815527
-92.079014,1000,21.961673
-115.815253,1000,22.177924
-92.636449,1000,22.325484
-44.64751,1000,22.542359
-66.313247,1000,22.691638
-101.877359,1000,22.911069
-91.492476,1000,23.057166
-77.856627,1000,23.279546
-99.160223,1000,23.426896
-72.564027,1000,23.642898
-74.790707,1000,23.789471
-53.698893,1000,24.004224
-85.147896,1000,24.151155
-112.938893,1000,24.297461
-61.793772,1000,24.51155
-88.383406,1000,24.66084
-88.320181,1000,24.877344
-124.863385,1000,25.026567
-96.492957,1000,25.243377
-72.332383,1000,25.389523
-97.60023,1000,25.606714
-41.574383,1000,25.75344
-58.731091,1000,25.969415
-39.210837,1000,26.116347
-114.28343,1000,26.333119
-96.742794,1000,26.479501
-55.649048,1000,26.693929
-66.906756,1000,26.840146
-77.99309,1000,27.054325
-99.669875,1000,27.203773
