episode,reward,length,global_step
0,-177.106122,120,120
1,-164.134855,93,213
2,-664.126393,80,293
3,-474.271288,53,346
4,-477.994454,60,406
5,-110.740004,85,491
6,-422.201474,69,560
7,-562.071439,79,639
8,-123.516381,68,707
9,-105.528538,52,759
10,-126.072979,57,816
11,-112.655961,77,893
12,-131.204198,69,962
13,-104.84334,62,1024
14,-104.782997,52,1076
15,-108.521995,57,1133
16,-115.514411,85,1218
17,-150.888394,84,1302
18,-112.059568,64,1366
19,-139.052838,77,1443
20,-120.230198,81,1524
21,-137.552283,56,1580
22,-153.887028,59,1639
23,-235.942221,65,1704
24,-140.746277,84,1788
25,-108.367407,59,1847
26,-198.37044,82,1929
27,-154.060614,62,1991
28,-202.724612,68,2059
29,-342.050355,111,2170
30,-137.243465,83,2253
31,-116.905324,53,2306
32,-115.561023,55,2361
33,-116.835802,57,2418
34,-118.605274,72,2490
35,-178.126811,103,2593
36,-115.186908,75,2668
37,-104.666048,66,2734
38,-127.718249,106,2840
39,-111.838542,65,2905
40,-151.326271,59,2964
41,-105.962488,56,3020
42,-139.896068,74,3094
43,-127.036077,62,3156
44,-123.54713,78,3234
45,-91.105976,56,3290
46,-134.194269,69,3359
47,-122.285374,73,3432
48,-123.492862,54,3486
49,-101.511647,85,3571
50,-114.046552,89,3660
51,-118.261375,64,3724
52,-71.384828,88,3812
53,-97.914173,65,3877
54,-117.698672,73,3950
55,-88.219559,72,4022
56,-76.964298,81,4103
57,-116.064268,74,4177
58,-96.124227,76,4253
59,-112.628418,67,4320
60,-80.720431,74,4394
61,-105.931153,63,4457
62,-104.539379,56,4513
63,-105.29214,90,4603
64,-127.458322,76,4679
65,-76.942659,63,4742
66,-90.263303,68,4810
67,-73.505263,57,4867
68,-103.600306,79,4946
69,-88.904503,52,4998
70,-117.215616,68,5066
71,-85.163528,71,5137
72,-66.437479,60,5197
73,-75.69024,58,5255
74,-59.739227,53,5308
75,-88.204605,71,5379
76,-83.101805,79,5458
77,-66.081481,57,5515
78,-93.023191,83,5598
79,-79.174497,63,5661
80,-119.865109,83,5744
81,-101.706363,75,5819
82,-119.678043,81,5900
83,-103.513801,72,5972
84,-84.781622,65,6037
85,-215.699713,95,6132
86,-85.047059,60,6192
87,-94.708457,89,6281
88,-77.512078,95,6376
89,-109.56094,89,6465
90,-71.351309,63,6528
91,-79.83533,93,6621
92,-88.679328,83,6704
93,-62.287799,72,6776
94,-65.714173,67,6843
95,-70.200966,71,6914
96,-97.487024,84,6998
97,-69.999824,74,7072
98,-81.921981,73,7145
99,-62.468923,65,7210
100,-82.913616,84,7294
101,-136.36991,85,7379
102,-127.655271,74,7453
103,-251.755969,169,7622
104,-496.450507,109,7731
105,-54.434279,62,7793
106,-560.453694,319,8112
107,-962.618307,267,8379
108,-158.976149,222,8601
109,-157.769812,183,8784
110,-99.069696,80,8864
111,-77.929793,64,8928
112,-265.108289,190,9118
113,-324.462897,192,9310
114,-242.495843,190,9500
115,-323.527519,245,9745
116,-369.5471,203,9948
117,-483.403166,136,10084
118,-369.57751,156,10240
119,-485.233374,148,10388
120,-152.04353,79,10467
121,-310.749131,163,10630
122,-156.775813,147,10777
123,-112.301323,69,10846
124,-81.047185,190,11036
125,-168.599838,256,11292
126,-85.46384,133,11425
127,-400.154105,284,11709
128,-163.810978,341,12050
129,-97.141983,82,12132
130,-76.422978,61,12193
131,-161.641313,166,12359
132,-152.072316,160,12519
133,-178.134969,302,12821
134,-130.080018,281,13102
135,-276.214856,369,13471
136,-199.973484,189,13660
137,-70.25868,121,13781
138,-184.720015,176,13957
139,-129.999388,143,14100
140,-202.541678,266,14366
141,-70.442742,75,14441
142,-179.644298,132,14573
143,-59.789968,76,14649
144,-66.718685,345,14994
145,-175.582316,112,15106
146,-218.944169,156,15262
147,-149.048914,142,15404
148,-252.408837,265,15669
149,-166.778165,97,15766
150,-447.008881,251,16017
151,-66.344757,54,16071
152,-305.500615,156,16227
153,-343.391662,337,16564
154,-252.80242,235,16799
155,-248.228475,275,17074
156,-295.038556,505,17579
157,-86.460644,69,17648
158,-282.136631,260,17908
159,-264.930114,141,18049
160,-53.602737,120,18169
161,-68.495196,107,18276
162,-293.293613,258,18534
163,-185.052236,148,18682
164,-280.834488,159,18841
165,-396.83737,130,18971
166,-209.644549,149,19120
167,-249.205882,245,19365
168,-276.18319,139,19504
169,-147.474485,105,19609
170,-254.383797,193,19802
171,-337.735464,329,20131
172,-288.187728,167,20298
173,-267.634558,313,20611
174,-327.755859,212,20823
175,-251.857785,481,21304
176,-216.707263,853,22157
177,-175.479073,254,22411
178,-218.342925,389,22800
179,-274.840901,613,23413
180,-11.353881,170,23583
181,-114.66982,327,23910
182,-28.054712,101,24011
183,-77.35703,108,24119
184,-37.928198,147,24266
185,-137.817929,889,25155
186,-152.698271,312,25467
187,-34.740716,114,25581
188,-198.354037,742,26323
189,-158.723505,312,26635
190,-242.002037,220,26855
191,-83.083259,1000,27855
192,-44.58854,246,28101
193,-31.055525,334,28435
194,-206.109048,337,28772
195,-97.755505,83,28855
196,-174.417785,361,29216
197,-86.688031,104,29320
198,-51.053552,114,29434
199,-52.369667,106,29540
200,-76.629044,104,29644
201,-229.294792,458,30102
202,-68.423777,187,30289
203,-70.479119,133,30422
204,-507.726362,215,30637
