#{"t_start": 1779912715.6608691, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-106.561271,100,0.018231
-175.348525,107,0.222351
-196.371176,62,0.35801
-488.4871,64,0.493916
-247.971447,55,0.606573
-138.867623,53,0.712923
-108.033434,54,0.819977
-118.248272,86,0.983912
-127.375956,69,1.11149
-442.179502,84,1.296287
-358.572973,102,1.516922
-417.531395,120,1.762638
-164.534642,161,2.072633
-100.49596,67,2.199755
-118.514927,82,2.354994
-106.557917,75,2.498585
-86.993001,55,2.598895
-99.627759,55,2.698445
-109.898835,60,2.806207
-169.00789,147,3.065729
-351.113731,223,3.466492
-194.595254,112,3.719811
-95.47879,54,3.839922
-174.630478,86,4.014122
-137.633169,71,4.154582
-91.472622,88,4.338365
-110.784177,79,4.505771
-113.76377,61,4.626349
-122.601497,62,4.744287
-111.273799,74,4.889023
-136.555261,85,5.052597
-172.52308,77,5.198724
-121.1542,60,5.313946
-97.640423,51,5.409537
-118.648941,71,5.538272
-117.815813,63,5.653626
-179.137741,67,5.773304
-134.115217,88,5.931345
-126.312555,59,6.038405
-101.777933,57,6.140657
-391.022975,88,6.297095
-141.783574,69,6.42272
-86.186216,56,6.522662
-423.992336,90,6.688283
-88.386553,52,6.78088
-49.710695,86,6.935362
-374.020292,70,7.063215
-234.360896,69,7.188759
-442.071892,77,7.327685
-57.043844,56,7.428538
-115.878876,79,7.568011
-73.947883,98,7.748961
-87.1423,110,7.945266
-29.821434,184,8.279763
-361.310838,430,9.049855
-180.990343,154,9.32477
-86.542463,215,9.712009
-326.185571,779,11.104836
-273.742072,581,12.152237
-260.541867,113,12.352829
-330.45551,198,12.71675
-349.316479,469,13.598727
-181.704747,98,13.775685
-173.692939,104,13.965095
-220.518745,132,14.201701
-213.610617,186,14.537825
-265.929315,305,15.084991
-267.740113,111,15.283363
-295.051388,224,15.693454
-280.59253,130,15.926873
-218.78312,272,16.420647
-209.200577,127,16.648494
-164.57265,124,16.872369
-255.524893,217,17.266816
-245.249979,102,17.453084
-195.610037,324,18.039865
-243.131442,105,18.223934
-228.130108,108,18.422944
-278.694744,123,18.652908
-222.080553,100,18.837331
-163.426826,218,19.235447
-253.194457,130,19.469703
-24.748639,136,19.71534
-78.514029,182,20.045166
-155.049313,140,20.29773
-129.704838,145,20.563744
-200.129448,157,20.848091
-220.133959,162,21.140024
-200.166435,109,21.335032
-167.014025,180,21.659919
-226.416168,144,21.92481
-197.719018,114,22.137804
-241.08664,173,22.451611
-219.115279,104,22.638939
-295.786725,149,22.909413
-414.979188,185,23.24511
-456.732908,140,23.495773
-458.925865,133,23.733949
-415.327706,123,23.958743
-336.878941,103,24.146209
-392.847066,153,24.420377
-370.086898,150,24.691516
-373.436867,157,24.975893
-305.283601,125,25.203958
-288.291764,256,25.667722
-296.621004,187,26.005523
-194.406655,168,26.308926
-274.676698,131,26.548502
-259.880392,117,26.761134
-235.754516,100,26.943296
-299.891913,139,27.196301
-327.603706,173,27.507062
-302.011959,152,27.7831
-306.641222,211,28.167583
-251.15115,112,28.370934
-229.867068,111,28.573621
-261.187519,132,28.813144
-309.67609,176,29.1281
-283.542975,138,29.37742
-187.441161,168,29.679423
-253.485851,107,29.87246
-304.50205,158,30.156252
-287.483011,132,30.402052
-293.72542,122,30.621679
-264.991747,105,30.810147
-249.365236,120,31.027602
-260.048425,145,31.289148
-291.385694,302,31.837639
-266.538185,397,32.560426
-263.628856,200,32.92136
-193.154384,134,33.163926
-179.531898,148,33.433074
-218.077233,145,33.697959
-201.522515,108,33.89377
-204.625913,112,34.094802
-263.813312,237,34.523973
-313.844856,547,35.517615
-241.987142,151,35.790369
-234.039378,132,36.028977
-267.779818,216,36.420226
-283.938684,506,37.344087
-251.991048,227,37.756133
-251.730538,251,38.213309
-218.592578,195,38.568853
-228.89567,183,38.900449
-219.844855,195,39.25488
-263.509815,233,39.675785
-149.525619,150,39.949504
-210.931143,279,40.455601
-213.028967,131,40.691131
-214.711833,148,40.962234
-244.820114,191,41.30715
-261.088931,383,42.000114
-265.591891,247,42.452593
-233.166801,174,42.773233
-286.361593,298,43.326966
-182.800102,145,43.607641
-227.304997,147,43.943509
-286.011919,419,44.741292
-262.010478,266,45.228595
-231.668552,184,45.61502
-196.338262,130,45.905016
-260.729506,179,46.251256
-276.329687,213,46.676853
-300.434878,212,47.073211
-108.086304,161,47.386713
-318.204216,203,47.770287
-338.587659,499,48.788194
-267.592607,166,49.221885
-193.206578,148,49.577334
-284.046172,227,50.232872
-279.102894,169,50.765988
-319.408348,272,51.348286
-327.769985,192,51.73343
-240.929071,112,51.954997
-278.240916,400,52.760604
-235.70582,120,53.006001
-288.291775,317,53.643229
-200.958934,154,53.949769
-241.151005,160,54.245853
-314.599233,728,55.785058
-257.517766,171,56.112735
-425.846567,827,57.673039
-244.744562,147,57.993817
-283.154012,746,59.389328
-209.461449,351,60.01941
-297.688306,201,60.380102
-344.665021,420,61.232376
-254.764074,166,61.536676
-243.623916,114,61.764578
-337.179121,384,62.496896
-397.159828,582,63.541583
-220.878333,492,64.421027
-279.790665,204,64.804804
-314.197931,387,65.572715
-242.964437,453,66.468095
-323.48958,657,67.722259
-285.228219,269,68.22796
-257.011179,221,68.623854
-207.425895,512,69.623733
-296.464292,356,70.335424
-270.167665,245,70.815284
-240.588024,535,71.807881
-252.064098,179,72.14894
-211.690292,134,72.427969
-313.147613,268,72.959198
-167.943742,350,73.586963
-262.827093,158,73.869496
-211.045553,499,74.853501
-179.083339,472,75.699824
-219.047234,703,76.96287
-187.651717,546,77.969855
-309.75579,312,78.546154
-227.71313,710,79.888437
-174.832147,500,80.844025
-249.943736,151,81.151337
-333.623086,668,82.458068
-188.342296,137,82.715285
-212.969229,974,84.860319
-305.215312,178,85.202591
-212.373265,115,85.425162
-154.047022,110,85.639752
-83.729561,487,86.581781
-177.192584,394,87.433207
-218.760864,225,87.912043
-172.888585,279,88.442521
-324.752866,198,88.80649
-219.967512,135,89.094165
-260.59129,332,89.765596
-278.992841,269,90.436578
-125.750385,95,90.670991
-223.145122,294,91.38914
-198.368416,131,91.715423
-156.17884,287,92.371843
3.651862,177,92.703811
-217.788258,213,93.103177
-116.914835,326,93.803757
-149.301881,339,94.53461
-84.314425,247,95.25872
-81.18891,278,95.90966
