episode,reward,length,global_step
0,-106.561271,100,100
1,-175.348525,107,207
2,-196.371176,62,269
3,-488.4871,64,333
4,-247.971447,55,388
5,-138.867623,53,441
6,-108.033434,54,495
7,-118.248272,86,581
8,-127.375956,69,650
9,-442.179502,84,734
10,-358.572973,102,836
11,-417.531395,120,956
12,-164.534642,161,1117
13,-100.49596,67,1184
14,-118.514927,82,1266
15,-106.557917,75,1341
16,-86.993001,55,1396
17,-99.627759,55,1451
18,-109.898835,60,1511
19,-169.00789,147,1658
20,-351.113731,223,1881
21,-194.595254,112,1993
22,-95.47879,54,2047
23,-174.630478,86,2133
24,-137.633169,71,2204
25,-91.472622,88,2292
26,-110.784177,79,2371
27,-113.76377,61,2432
28,-122.601497,62,2494
29,-111.273799,74,2568
30,-136.555261,85,2653
31,-172.52308,77,2730
32,-121.1542,60,2790
33,-97.640423,51,2841
34,-118.648941,71,2912
35,-117.815813,63,2975
36,-179.137741,67,3042
37,-134.115217,88,3130
38,-126.312555,59,3189
39,-101.777933,57,3246
40,-391.022975,88,3334
41,-141.783574,69,3403
42,-86.186216,56,3459
43,-423.992336,90,3549
44,-88.386553,52,3601
45,-49.710695,86,3687
46,-374.020292,70,3757
47,-234.360896,69,3826
48,-442.071892,77,3903
49,-57.043844,56,3959
50,-115.878876,79,4038
51,-73.947883,98,4136
52,-87.1423,110,4246
53,-29.821434,184,4430
54,-361.310838,430,4860
55,-180.990343,154,5014
56,-86.542463,215,5229
57,-326.185571,779,6008
58,-273.742072,581,6589
59,-260.541867,113,6702
60,-330.45551,198,6900
61,-349.316479,469,7369
62,-181.704747,98,7467
63,-173.692939,104,7571
64,-220.518745,132,7703
65,-213.610617,186,7889
66,-265.929315,305,8194
67,-267.740113,111,8305
68,-295.051388,224,8529
69,-280.59253,130,8659
70,-218.78312,272,8931
71,-209.200577,127,9058
72,-164.57265,124,9182
73,-255.524893,217,9399
74,-245.249979,102,9501
75,-195.610037,324,9825
76,-243.131442,105,9930
77,-228.130108,108,10038
78,-278.694744,123,10161
79,-222.080553,100,10261
80,-163.426826,218,10479
81,-253.194457,130,10609
82,-24.748639,136,10745
83,-78.514029,182,10927
84,-155.049313,140,11067
85,-129.704838,145,11212
86,-200.129448,157,11369
87,-220.133959,162,11531
88,-200.166435,109,11640
89,-167.014025,180,11820
90,-226.416168,144,11964
91,-197.719018,114,12078
92,-241.08664,173,12251
93,-219.115279,104,12355
94,-295.786725,149,12504
95,-414.979188,185,12689
96,-456.732908,140,12829
