#{"t_start": 1779911644.750883, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-902.371283,217,0.175701
-180.664099,57,0.254069
-398.178103,60,0.336374
-410.188489,70,0.431995
-886.224683,81,0.543721
-697.000772,81,0.655792
-769.937693,81,0.767454
-759.667311,81,0.881242
-686.202632,70,0.977513
-737.450034,76,1.081856
-792.950558,89,1.20419
-470.839324,74,1.305576
-193.522917,465,1.952328
-238.299401,249,2.3038
-488.852172,522,3.015823
-244.669986,348,3.497176
-314.196205,183,3.747242
-194.23966,287,4.136981
-223.467116,126,4.308619
-232.655049,213,4.597077
-331.304823,145,4.79494
-336.332282,139,4.985301
-442.568462,181,5.231887
-239.781481,193,5.493508
-336.449547,213,5.784207
-228.4875,498,6.462155
-314.734372,168,6.689927
-366.654446,162,6.910208
-123.750155,228,7.222264
-135.593085,258,7.608159
-130.879639,173,7.850397
-343.172637,154,8.060835
-342.848146,308,8.479448
-283.106201,313,8.905027
-126.972894,293,9.306274
-280.755254,311,9.730739
-205.511424,832,10.868121
-153.27004,566,11.641863
-120.035376,635,12.509035
-182.905994,183,12.759052
-210.294822,283,13.144462
-241.081171,833,14.281534
-176.223715,146,14.48019
-198.933324,194,14.744052
-210.79537,269,15.108655
-244.552023,374,15.619812
-186.674625,167,15.847247
-253.350633,584,16.644025
-234.64041,493,17.314593
-270.153898,306,17.73225
-279.697315,201,18.006272
-204.807307,364,18.502411
-237.416081,269,18.869535
-252.593086,530,19.594636
-204.933318,282,19.989411
-295.339779,446,20.599301
-272.455633,419,21.170428
-294.027993,340,21.634615
-225.374991,393,22.171952
-346.965558,220,22.47944
-312.5755,299,22.895034
-315.013744,152,23.104381
-416.983746,333,23.561822
-293.783384,233,23.880614
-355.461542,216,24.178783
-370.154134,220,24.487105
-537.104967,415,25.055601
-241.711472,323,25.505053
-494.999044,404,26.058126
-311.305934,304,26.47706
-212.406325,282,26.863416
-247.343493,459,27.492612
-209.430129,593,28.301485
-219.311172,512,29.00235
-245.358878,822,30.118718
-137.179151,598,30.933324
-189.80953,671,31.84809
-272.554704,466,32.482518
-167.159118,374,32.995548
-301.758276,460,33.623655
-236.325574,359,34.1138
-149.470592,334,34.56992
-205.774603,583,35.367073
-157.094772,316,35.798777
-226.860459,393,36.335807
-209.197106,503,37.027564
-160.9963,287,37.42327
-277.382018,419,38.001398
-154.96121,180,38.247549
-98.750841,345,38.722575
-197.719879,423,39.305467
-124.2444,300,39.716474
-85.376238,189,39.975081
-106.908636,217,40.270846
-160.069318,305,40.686674
-120.062617,360,41.177938
-128.125464,435,41.774764
-217.035631,566,42.546867
-249.107286,587,43.352134
-148.830636,174,43.590231
-162.385529,1000,44.953236
-235.069343,827,46.090754
-133.594305,312,46.517703
-136.997442,260,46.872446
-138.951143,1000,48.373516
-193.244401,1000,49.798134
-104.439022,404,50.370124
-119.326465,312,50.796134
-199.114246,421,51.368773
-157.069094,571,52.168501
-196.586588,403,52.730816
-186.943346,584,53.525406
-169.596272,362,82.356257
-86.93968,153,82.736058
-196.639004,959,84.116476
-165.242856,700,85.139017
-99.591851,377,85.679633
-116.203031,536,86.431933
-98.538098,462,87.076145
-199.249017,965,88.420491
-103.951433,1000,89.799282
-124.543305,1000,91.176277
-142.885932,1000,92.561826
-119.781654,1000,93.943111
-90.185481,224,94.252071
-125.2407,1000,95.627996
-96.709627,1000,97.002891
-108.138271,252,97.350711
