episode,reward,length,global_step
0,-902.371283,217,217
1,-180.664099,57,274
2,-398.178103,60,334
3,-410.188489,70,404
4,-886.224683,81,485
5,-697.000772,81,566
6,-769.937693,81,647
7,-759.667311,81,728
8,-686.202632,70,798
9,-737.450034,76,874
10,-792.950558,89,963
11,-470.839324,74,1037
12,-193.522917,465,1502
13,-238.299401,249,1751
14,-488.852172,522,2273
15,-244.669986,348,2621
16,-314.196205,183,2804
17,-194.23966,287,3091
18,-223.467116,126,3217
19,-232.655049,213,3430
20,-331.304823,145,3575
21,-336.332282,139,3714
22,-442.568462,181,3895
23,-239.781481,193,4088
24,-336.449547,213,4301
25,-228.4875,498,4799
26,-314.734372,168,4967
27,-366.654446,162,5129
28,-123.750155,228,5357
29,-135.593085,258,5615
30,-130.879639,173,5788
31,-343.172637,154,5942
32,-342.848146,308,6250
33,-283.106201,313,6563
34,-126.972894,293,6856
35,-280.755254,311,7167
36,-205.511424,832,7999
37,-153.27004,566,8565
38,-120.035376,635,9200
39,-182.905994,183,9383
40,-210.294822,283,9666
41,-241.081171,833,10499
42,-176.223715,146,10645
43,-198.933324,194,10839
44,-210.79537,269,11108
45,-244.552023,374,11482
46,-186.674625,167,11649
47,-253.350633,584,12233
48,-234.64041,493,12726
49,-270.153898,306,13032
50,-279.697315,201,13233
51,-204.807307,364,13597
52,-237.416081,269,13866
53,-252.593086,530,14396
54,-204.933318,282,14678
55,-295.339779,446,15124
56,-272.455633,419,15543
57,-294.027993,340,15883
58,-225.374991,393,16276
59,-346.965558,220,16496
60,-312.5755,299,16795
61,-315.013744,152,16947
62,-416.983746,333,17280
63,-293.783384,233,17513
64,-355.461542,216,17729
65,-370.154134,220,17949
66,-537.104967,415,18364
67,-241.711472,323,18687
68,-494.999044,404,19091
69,-311.305934,304,19395
70,-212.406325,282,19677
71,-247.343493,459,20136
72,-209.430129,593,20729
73,-219.311172,512,21241
74,-245.358878,822,22063
75,-137.179151,598,22661
76,-189.80953,671,23332
77,-272.554704,466,23798
78,-167.159118,374,24172
79,-301.758276,460,24632
80,-236.325574,359,24991
81,-149.470592,334,25325
82,-205.774603,583,25908
83,-157.094772,316,26224
84,-226.860459,393,26617
85,-209.197106,503,27120
86,-160.9963,287,27407
87,-277.382018,419,27826
88,-154.96121,180,28006
89,-98.750841,345,28351
90,-197.719879,423,28774
91,-124.2444,300,29074
92,-85.376238,189,29263
93,-106.908636,217,29480
94,-160.069318,305,29785
95,-120.062617,360,30145
96,-128.125464,435,30580
97,-217.035631,566,31146
98,-249.107286,587,31733
99,-148.830636,174,31907
100,-162.385529,1000,32907
101,-235.069343,827,33734
102,-133.594305,312,34046
103,-136.997442,260,34306
104,-138.951143,1000,35306
105,-193.244401,1000,36306
106,-104.439022,404,36710
107,-119.326465,312,37022
108,-199.114246,421,37443
109,-157.069094,571,38014
110,-196.586588,403,38417
111,-186.943346,584,39001
112,-169.596272,362,39363
113,-86.93968,153,39516
114,-196.639004,959,40475
115,-165.242856,700,41175
116,-99.591851,377,41552
117,-116.203031,536,42088
118,-98.538098,462,42550
119,-199.249017,965,43515
120,-103.951433,1000,44515
121,-124.543305,1000,45515
122,-142.885932,1000,46515
123,-119.781654,1000,47515
124,-90.185481,224,47739
125,-125.2407,1000,48739
126,-96.709627,1000,49739
127,-108.138271,252,49991
