#{"t_start": 1780055137.108223, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-284.542808,153,0.028376
-100.516746,77,0.04143
-99.283728,116,0.061341
-43.142991,107,0.077407
-149.935521,74,0.088373
-17.729659,153,0.11082
-335.659532,134,0.130449
-269.949131,99,0.145149
-61.795073,73,0.155955
-260.129596,133,0.17524
-163.069552,98,0.189792
-242.193196,86,0.202444
-49.641694,92,0.215922
-327.075819,112,0.232614
-307.716264,89,0.245745
20.771599,102,0.260954
-311.791093,122,0.278927
-96.364841,114,0.295804
-97.019924,132,0.316156
-110.049545,131,0.337871
-114.0303,125,0.356663
-205.47914,125,0.375276
-332.935933,81,0.387196
-449.343591,113,0.404499
-215.646099,116,0.421471
-509.168505,101,0.436726
-350.936595,166,0.46182
-260.47428,93,0.47585
-114.40875,99,0.490708
-64.447856,86,0.503375
-360.964273,86,0.516087
-204.43089,212,0.547241
-259.09396,123,0.565251
-119.879629,119,0.582586
-449.583224,89,0.595586
-239.098798,120,0.613621
-96.55728,163,0.844444
-48.592942,85,0.857509
-96.889428,103,0.872756
-358.991785,85,0.885256
-176.583067,99,0.899971
-194.593729,70,0.910428
-377.460435,86,0.923381
-103.79538,114,0.940486
-121.971275,143,0.961449
-344.867963,90,0.974669
-260.955355,119,0.992169
-212.641375,93,1.005726
-204.868799,124,1.024303
-211.812297,154,1.047097
-203.855024,140,1.069148
-30.040478,131,1.088468
-256.407289,103,1.103798
-85.026003,79,1.115501
-409.003417,152,1.138148
-325.574803,161,1.16219
-62.060169,150,1.184455
-516.299655,128,1.203229
-302.912956,83,1.215431
-182.054501,79,1.227243
-303.895753,97,1.241528
-135.960445,79,1.253206
-76.210482,72,1.263893
-292.291231,105,1.279625
-150.685783,69,1.289944
-23.896207,126,1.308657
-274.573953,144,1.329825
-122.185906,77,1.341236
-426.190136,91,1.354749
-345.821019,125,1.372916
-481.265704,145,1.39438
-186.943222,111,1.410832
-198.421151,211,1.654748
-292.351933,101,1.669688
-145.733979,117,1.687448
-416.82414,143,1.708706
-329.989318,86,1.721327
-151.87552,151,1.743786
13.365384,92,1.75746
-126.238481,88,1.770769
-197.713213,159,1.794222
-347.071694,87,1.806959
-115.542918,104,1.82259
-74.855214,149,1.844377
-146.270022,116,1.861528
-165.713634,119,1.878851
-135.362887,125,1.897334
-246.163723,117,1.914942
-96.299248,125,1.933533
-358.931211,139,1.954135
-76.881655,86,1.966746
-22.159067,184,1.994342
-299.041004,86,2.007035
-176.233014,134,2.026648
-277.278528,65,2.036302
-255.459086,129,2.05505
-310.635986,110,2.071323
-104.484859,69,2.081481
-464.699203,100,2.096056
-45.717408,91,2.110338
-85.571518,105,2.126554
