#{"t_start": 1780053394.863841, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-432.275832,135,0.023171
-382.26396,102,0.038408
-515.275831,100,0.053399
-46.225193,143,0.074914
-377.381089,118,0.092447
-392.285397,111,0.109366
-348.466553,124,0.127837
-202.026408,70,0.138376
-454.196356,115,0.155902
-106.841604,71,0.166506
-462.302681,81,0.178388
-322.774008,88,0.191794
-462.307115,96,0.206099
-441.943567,103,0.221493
-417.938357,92,0.235505
-335.268558,73,0.247124
-132.650721,76,0.258644
-238.797449,96,0.273013
-100.286505,76,0.28438
-58.188931,93,0.298189
-457.026758,175,0.393322
-445.487619,129,0.415093
-91.026475,107,0.431402
-340.762731,109,0.448191
-178.797763,119,0.466482
-317.644397,117,0.484621
-252.339995,155,0.507841
-346.129557,96,0.522387
-124.835239,116,0.539699
-168.307629,116,0.556737
-321.103674,95,0.57102
-422.578777,203,0.601104
-13.319424,93,0.615127
-67.645794,98,0.629779
-37.345192,157,0.653581
-187.95983,147,0.675092
-54.45738,92,0.689308
-94.26956,201,0.790217
-60.208953,96,0.804614
-174.945269,93,0.818836
-240.438913,113,0.835491
-61.000334,96,0.849627
-62.395064,105,0.865226
-119.903082,100,0.880061
-197.999957,107,0.89595
-85.511225,101,0.911009
-431.773148,128,0.92998
-141.608758,175,0.956945
-437.193121,99,0.971719
-198.285567,122,0.990386
-110.316554,140,1.011218
-495.175677,162,1.03531
-172.423221,113,1.051899
-300.188917,143,1.142198
-219.415685,94,1.156725
-239.888638,130,1.17623
-280.754309,89,1.189814
-291.900738,93,1.20357
-274.701842,134,1.223207
-195.912849,136,1.243955
-124.222826,78,1.255645
-57.306066,113,1.272951
-124.843444,92,1.286834
-189.909823,117,1.304179
-109.275586,107,1.320647
-215.34896,156,1.344564
-435.509189,144,1.366148
-334.02617,110,1.382727
-324.877323,155,1.405883
-282.725507,210,1.436913
-384.099714,122,1.526825
-308.327615,170,1.55238
-74.879325,96,1.566997
-294.76661,84,1.579518
-99.132354,83,1.591914
-181.832217,117,1.609532
-149.994888,151,1.631938
-325.665234,143,1.653444
-205.778451,92,1.667149
-404.906581,153,1.689877
-193.16638,137,1.710066
-298.696748,139,1.731107
-308.766709,118,1.749718
-81.115496,101,1.764967
-83.298706,115,1.78291
-327.347988,147,1.804845
-95.134877,107,1.820923
-64.690789,83,1.902877
-147.397724,140,1.923785
-159.502146,114,1.941258
-198.44273,119,1.959018
-570.335657,153,1.982094
-186.872605,171,2.007339
-55.958567,74,2.01856
-93.789495,100,2.033987
-99.784884,79,2.045826
-255.164608,176,2.072144
-356.730501,134,2.091968
-124.457144,118,2.109893
-268.76307,166,2.134501
-158.241651,134,2.154956
-14.368229,123,2.173304
-187.711248,113,2.191189
-256.166373,139,2.282783
-325.223866,126,2.301722
-231.202149,120,2.320032
-69.623578,97,2.33459
-54.703057,129,2.354063
-179.203403,144,2.375299
-296.172052,110,2.391552
-21.884858,135,2.412144
-299.186917,142,2.433258
-74.230069,75,2.444788
-219.717262,116,2.462487
-64.157235,99,2.478179
-72.372224,86,2.492287
-203.574291,163,2.516985
-182.159884,94,2.532978
-367.246266,116,2.551305
-70.499854,142,2.573652
-43.346413,128,2.664762
-159.099314,268,2.706157
-59.369386,200,2.735934
-142.014,132,2.755617
-55.375189,232,2.791843
-237.858936,86,2.805111
-232.670638,106,2.822146
-155.899062,106,2.838553
-210.3541,139,2.860375
-343.962698,242,2.896012
-106.623749,98,2.910705
-191.591312,146,2.932309
-408.378214,126,2.951455
-20.985359,184,3.048828
-167.949519,96,3.06433
-186.511447,121,3.082661
-385.355048,182,3.110197
-45.2949,190,3.138279
-364.314733,152,3.160598
-25.897827,137,3.180899
-174.23564,111,3.197689
-80.302251,138,3.218144
-368.521706,211,3.24941
-463.254183,159,3.273021
23.290967,119,3.290728
-270.258933,180,3.317422
-54.023546,189,3.345529
-15.452355,98,3.431309
-74.505125,143,3.453449
-365.767554,171,3.479258
-289.51098,162,3.503286
-47.624429,132,3.523339
-62.619805,86,3.536305
-139.990653,112,3.553196
-0.73136,112,3.570328
-407.713129,167,3.595061
-208.098067,126,3.614232
-1.807993,102,3.629549
-160.009152,170,3.654761
-138.045264,172,3.68022
-281.891732,160,3.704398
-71.090219,142,3.725577
-253.817142,176,3.823826
6.689441,159,3.847591
-382.343833,130,3.867362
-239.170192,117,3.884651
-267.464755,102,3.900235
-229.272246,154,3.923208
-302.809777,119,3.941381
36.338147,98,3.956183
-69.326682,86,3.969148
31.161356,188,3.997451
-12.698344,101,4.012574
-319.735323,117,4.030587
-312.095784,106,4.046527
-7.667689,95,4.061123
-23.317497,173,4.086903
-13.459729,148,4.177956
-203.166462,122,4.197341
-63.606916,131,4.217287
-98.626366,138,4.23845
21.525044,190,4.26675
-13.453725,141,4.287976
-72.680724,134,4.307659
-48.72662,97,4.322625
-196.471625,184,4.350527
-15.288292,130,4.371087
-52.935769,182,4.398812
-7.046796,169,4.424612
-88.082402,135,4.445432
-269.247823,736,4.627945
-277.211792,126,4.647066
-280.892854,180,4.676578
-548.533831,226,4.711015
-303.916181,252,4.748871
26.457144,1000,4.972029
-92.276212,238,5.007705
-423.783522,225,5.041058
-384.348532,187,5.068615
-390.793311,180,5.095132
-129.071923,219,5.127926
-286.652134,184,5.1554
-358.373631,164,5.179629
1.915146,160,5.20392
-494.162217,208,5.234807
-8.033589,1000,5.461611
-303.083205,283,5.504918
-223.958961,268,5.545304
-160.185396,104,5.561387
-67.630098,182,5.588439
-173.791715,267,5.628158
-375.861496,213,5.730195
-127.180736,274,5.771057
-103.270977,145,5.793257
-315.079674,183,5.82072
-139.386324,134,5.840556
61.24239,121,5.859009
-89.382402,273,5.900561
-428.721762,331,5.95009
-398.641085,204,5.980665
11.574854,1000,6.203939
-287.545765,261,6.242734
40.199775,1000,6.468033
-168.520632,356,6.521817
26.395309,141,6.54288
-267.563443,245,6.57925
95.189791,1000,6.736494
-249.38954,220,6.769168
-53.429391,374,6.899902
-17.749648,1000,7.055782
-295.217675,351,7.108089
35.582497,1000,7.333751
37.014686,1000,7.490826
100.411308,1000,7.721342
-416.654332,869,7.850851
-231.128357,316,7.897989
80.576163,1000,8.125996
-165.925134,581,8.213259
-81.636269,419,8.274911
-365.062337,804,8.464561
-8.256277,296,8.508453
52.870668,1000,8.661134
68.834384,1000,8.891059
61.889883,260,8.930626
-436.513453,462,9.002422
-57.761954,1000,9.223511
75.577909,1000,9.379838
-942.046453,1000,9.597502
47.786493,1000,9.751803
-44.690617,433,9.816057
132.082919,1000,10.045749
-98.938252,1000,10.1991
15.503983,1000,10.42454
-205.498686,821,10.548115
-128.07873,1000,10.764827
81.013324,1000,10.918808
-114.525936,1000,11.141347
-258.431747,1000,11.291934
-121.563406,1000,11.512365
36.445662,1000,11.666036
98.24662,1000,11.891124
37.669328,1000,12.040204
-15.742087,1000,12.260422
2.740628,1000,12.41038
-20.688542,1000,12.631523
-98.847292,1000,12.778226
-67.337503,1000,12.995241
-86.597578,1000,13.141883
-0.691239,1000,13.364593
-18.841404,1000,13.511641
-41.582516,1000,13.727888
-33.397243,1000,13.876868
14.166277,1000,14.026792
-62.465436,1000,14.243372
-31.676384,1000,14.390686
-20.950176,1000,14.607877
32.873762,1000,14.757507
-10.246603,1000,14.97704
78.851022,973,15.124865
88.958037,798,15.314113
-24.574817,1000,15.470533
-163.915872,875,15.6702
-98.702807,1000,15.818065
-0.526093,1000,16.03963
-56.742273,1000,16.186526
-121.228068,739,16.363621
-67.479835,1000,16.513312
-2.809251,1000,16.73007
37.491137,1000,16.882103
-23.221944,1000,17.03188
-162.130517,931,17.241449
-261.518807,899,17.375625
78.023843,956,17.597803
14.434385,1000,17.74677
-15.827806,1000,17.965679
-8.131888,1000,18.112632
-14.063344,1000,18.329562
31.313119,1000,18.480837
-12.521026,1000,18.700015
-23.984547,1000,18.851848
-41.156055,1000,19.070302
7.98888,1000,19.218927
-16.335224,1000,19.436935
-193.808688,889,19.568606
-39.041278,1000,19.788295
35.434693,1000,19.941196
-7.093897,1000,20.161047
-13.147438,1000,20.307971
-4.456032,1000,20.530659
-38.451125,1000,20.678523
-60.14063,1000,20.896707
-57.222672,1000,21.043286
-97.988038,1000,21.259134
-31.149595,1000,21.406054
-37.262801,1000,21.621367
16.316459,1000,21.771692
-90.06312,1000,21.988458
122.502714,977,22.13642
-63.375795,1000,22.283367
-79.448893,1000,22.501265
-73.503969,1000,22.648877
-72.610315,1000,22.867697
-3.149472,1000,23.015174
-177.245229,826,23.206955
-139.913896,661,23.30356
120.911956,737,23.482994
54.396308,912,23.61957
-28.273455,1000,23.766926
-65.84837,1000,23.989689
4.389942,1000,24.13873
-181.13215,795,24.326794
-148.575181,487,24.39833
92.482361,744,24.509397
-38.64418,1000,24.727177
-86.055804,1000,24.876356
-0.329442,1000,25.094501
63.806543,1000,25.24487
-180.447274,806,25.43505
-102.221951,303,25.48081
-170.762596,582,25.56727
-111.869461,300,25.611507
88.155357,876,25.812001
-102.596404,336,25.861919
33.984431,1000,26.012603
-45.321545,1000,26.234209
-124.080951,415,26.295684
-98.900544,257,26.333656
-75.045345,227,26.366892
-154.67567,626,26.529452
10.5722,1000,26.679332
-205.159224,999,26.897799
-148.375783,767,27.010873
-15.878387,1000,27.228013
65.50583,799,27.347706
-85.232983,338,27.398597
-75.50436,358,27.451488
-24.634686,1000,27.668912
100.348614,831,27.793482
-113.059011,400,27.852724
-75.513805,1000,28.071036
-179.966717,832,28.196289
50.587607,993,28.415851
-90.366748,440,28.481121
-30.151548,1000,28.627856
23.297104,1000,28.847167
4.884705,1000,28.99441
-70.467857,1000,29.21188
130.233658,889,29.344013
-102.713522,177,29.369994
-53.172683,1000,29.586989
-92.981597,229,29.620784
-73.51526,1000,29.767468
-106.310764,338,29.888472
117.491911,894,30.021768
-80.247189,1000,30.237422
78.820674,943,30.379719
-114.081841,906,30.515847
-136.469469,690,30.687932
-113.769849,489,30.759559
-133.922805,431,30.822911
74.489981,965,31.036639
17.700243,1000,31.184528
-181.580698,779,31.368593
-174.154932,624,31.461892
-96.296992,1000,31.609018
-88.593101,238,31.714368
-131.994826,612,31.806028
-111.136125,216,31.838292
-18.615366,1000,31.986813
-100.055433,354,32.108604
77.328807,876,32.240165
-101.193398,209,32.271378
-121.842668,479,32.34166
-164.781887,699,32.520951
-131.912452,446,32.587101
-187.060472,653,32.684353
-87.776855,279,32.72573
59.941517,959,32.938041
-104.197872,343,32.988446
-83.19914,1000,33.135434
50.66225,872,33.335298
-7.357858,1000,33.504614
-220.187279,949,33.714062
-184.789012,930,33.851151
-120.368899,323,33.898665
-84.749846,188,33.996426
-40.9375,1000,34.145746
-97.419234,152,34.168443
-146.193506,493,34.24079
-158.097852,493,34.384217
-135.098866,877,34.51435
-128.28044,208,34.547635
-101.592876,1000,34.767327
-99.546771,272,34.80808
-45.229877,1000,34.955838
-84.749461,1000,35.173686
-149.384602,343,35.224035
-230.515094,824,35.344468
-75.621932,200,35.373707
-91.545094,204,35.405391
-133.113345,173,35.501765
-63.076551,1000,35.651223
-187.181016,669,35.750366
-143.676547,897,35.954006
-188.297851,736,36.062251
-185.176881,629,36.154375
-160.921958,417,36.285963
-174.331445,781,36.402707
-137.728915,236,36.437458
-84.946253,1000,36.653799
-146.944906,286,36.699338
-118.11692,449,36.765798
-79.175366,159,36.78946
-210.436767,724,36.895694
-80.755727,1000,37.115705
-81.31008,212,37.147362
-135.806318,1000,37.364662
-74.225678,1000,37.511979
-180.161336,563,37.594426
-37.669084,1000,37.81249
-82.247006,182,37.839153
-136.564308,436,37.903869
-90.006777,178,37.929978
-123.464749,215,37.961533
-125.228375,336,38.010661
-184.477683,665,38.178778
-81.377094,1000,38.325231
-112.800369,204,38.355327
3.258311,973,38.571486
-119.258156,1000,38.718857
-47.497168,1000,38.942742
-124.311634,208,38.973588
-66.161366,1000,39.122345
-123.966697,339,39.243129
-51.552449,1000,39.390289
-101.697244,1000,39.605754
-200.117992,872,39.73453
-95.830235,229,39.768364
-53.93152,1000,39.985297
-61.927777,1000,40.131956
-160.465524,307,40.177187
-116.334473,383,40.234237
-98.678088,172,40.259351
-96.869748,233,40.363552
-177.011011,773,40.479708
-74.384394,1000,40.627096
-98.381519,143,40.718471
-88.505297,267,40.75837
-128.435347,1000,40.905981
-238.358624,867,41.107983
-170.271224,516,41.18429
-28.180597,1000,41.33071
-114.31054,212,41.362045
-58.977479,1000,41.58088
-95.805162,1000,41.727926
-121.957101,207,41.828342
-97.813502,163,41.854032
-49.300608,1000,42.0017
-200.740752,939,42.20939
-141.83896,278,42.250571
-77.984924,1000,42.397194
-54.017131,1000,42.615667
-214.40081,773,42.730634
-138.324041,383,42.787098
-45.549924,1000,43.005531
-111.333232,428,43.070626
-166.537913,695,43.174656
-71.88537,232,43.209333
-79.305818,1000,43.427468
-96.313408,1000,43.574648
-67.739598,1000,43.791785
-143.154042,425,43.854716
-172.384883,540,43.934734
-83.934939,1000,44.152031
-106.46101,1000,44.298609
-60.061351,1000,44.517354
-82.001887,1000,44.665598
-147.388329,718,44.841346
-196.029463,995,44.988163
-111.847585,169,45.012979
-79.988538,364,45.066992
-132.72953,194,45.095414
-134.696927,181,45.194989
-155.05875,158,45.218504
-61.769374,1000,45.365827
-107.003057,1000,45.586063
-149.108475,179,45.613065
-135.052216,153,45.635932
-115.596434,1000,45.782259
-164.058641,498,45.854925
-143.186845,146,45.948859
-137.967379,635,46.042707
-156.721889,284,46.084597
-110.29566,373,46.139447
-130.774972,148,46.161665
-94.013314,1000,46.378696
-184.647301,650,46.475637
-87.783932,233,46.510152
-117.855891,225,46.543299
-123.958695,162,46.567346
-36.747853,1000,46.784185
-209.456147,783,46.899449
-125.012393,1000,47.115213
-191.074951,630,47.208101
-135.298814,287,47.250432
49.062343,949,47.4671
-42.388188,1000,47.615199
-180.378133,512,47.691524
-138.057264,460,47.830748
39.970999,938,47.971332
-116.553188,189,47.99991
-116.366729,155,48.023302
-108.385849,211,48.0547
-171.371181,600,48.213971
-41.137203,1000,48.362372
-18.687671,1000,48.583155
-109.257912,142,48.605021
-149.058088,246,48.641381
-121.813111,166,48.666196
-176.079988,326,48.714557
-37.452963,1000,48.935372
-103.807931,231,48.970079
-116.919926,154,48.993116
-153.28764,604,49.082423
-112.926927,202,49.112272
-120.417287,484,49.183452
-109.903002,163,49.207764
-128.648081,179,49.233949
-209.156147,900,49.438517
-113.979922,298,49.485534
-132.599131,344,49.536646
-88.589832,187,49.564239
-114.343715,155,49.58756
-79.741772,1000,49.806531
-68.557276,1000,49.95665
-117.716954,207,49.987604
-57.855759,1000,50.20896
