#{"t_start": 1779913014.983349, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-159.658123,75,0.013988
-235.633843,93,0.115989
-159.156404,58,0.198662
-154.397762,71,0.310894
-178.953577,73,0.416296
-236.677194,103,0.566118
-460.362914,193,0.846043
-409.166419,228,1.18939
-292.546786,158,1.437859
-280.620149,96,1.570748
-117.017478,51,1.641908
-139.206946,76,1.746286
-158.591499,70,1.842031
230.53101,304,2.272203
-284.107686,83,2.39716
-728.738237,108,2.546837
-1006.787475,101,2.697736
-368.642819,73,2.799792
-475.677125,72,2.899836
-775.649302,92,3.033375
-155.8308,113,3.191459
-384.652276,94,3.326787
-239.109357,116,3.501317
-299.252468,109,3.657692
-1055.339043,213,3.957761
-163.543595,104,4.100542
-739.532371,193,4.371259
-69.436362,141,4.567637
-702.456536,114,4.72425
-384.111179,246,5.084765
-67.119645,168,5.347956
-199.548207,224,5.669865
-369.240601,369,6.299682
-130.856089,187,6.618677
-3.64461,156,6.911573
-54.737626,91,7.084076
-148.457539,167,7.334681
-194.241094,177,7.615229
-39.1692,153,8.138591
-49.694425,151,8.395419
-28.397461,1000,10.434796
-238.302504,169,10.701882
-92.301675,85,10.853451
-110.506544,103,11.018685
-135.485324,78,11.134625
-50.759737,129,11.323177
-172.50995,114,11.493399
-28.090688,99,11.648809
-21.807907,100,11.811447
-79.92205,132,12.056925
-177.763448,182,12.361434
-176.181856,102,12.511785
-133.99737,77,12.62131
-122.133896,78,12.728706
-168.279832,157,12.960711
-164.503548,120,13.131363
35.017956,150,13.341652
-143.941712,99,13.507028
-129.74775,93,13.662368
-125.490741,82,13.817446
-157.468055,110,13.985852
-136.602902,80,14.106529
-129.669177,70,14.21013
-284.607722,238,14.563393
-181.460264,156,14.791303
-122.358671,159,15.035394
-155.644829,145,15.250446
-216.833088,186,15.564883
-286.74424,295,16.012115
-139.049764,155,16.24323
-188.694363,124,16.427075
-132.019189,149,16.648019
-342.488653,186,16.931897
-162.604028,122,17.116821
-149.531828,100,17.271375
-159.811745,100,17.421378
-144.605103,107,17.582018
-71.555231,293,18.023224
-136.793471,150,18.244441
-305.980065,157,18.479315
-127.402799,180,18.741849
-81.966989,127,18.925541
-364.689368,206,19.250127
-318.48338,172,19.492732
-162.256427,124,19.664731
-157.875717,157,19.88113
-114.469834,81,19.992417
-181.327097,117,20.156385
-105.082921,108,20.306332
-182.915251,112,20.461091
-134.772247,107,20.608224
-173.214711,146,20.808804
-176.697299,94,20.937619
-308.75722,263,21.300016
-169.372817,102,21.440662
-166.804574,109,21.590499
-174.08553,114,21.749301
-175.038355,164,21.973606
-164.786559,87,22.093503
-171.384486,114,22.251725
-182.261524,90,22.377046
-201.30271,111,22.530514
-178.951199,109,22.681728
-186.970203,121,22.848928
-97.047265,259,23.20481
-196.775205,151,23.413197
-174.241616,169,23.644463
-3.851544,135,23.832058
-183.363116,87,23.951964
-168.749747,135,24.136356
-172.310473,186,24.394245
-175.108815,123,24.563495
-167.279982,162,24.788964
-200.55803,112,24.943864
-162.858779,127,25.118195
-177.001394,133,25.30205
-217.220603,207,25.591562
-176.25052,140,25.788577
-195.154331,121,25.957372
-209.806403,255,26.308215
-171.512266,136,26.500251
-216.183339,151,26.709977
-155.257991,99,26.849059
-191.886949,123,27.020144
-161.61295,102,27.161053
-273.971756,208,27.450461
-142.070193,92,27.57862
-233.340062,173,27.817926
-75.169257,166,28.046921
-261.869396,116,28.206144
-112.457459,189,28.476515
-135.956098,161,28.705382
-260.284786,105,28.859538
-156.285304,101,28.999288
-173.743653,99,29.136635
-143.99464,260,29.498909
-153.694057,95,29.630558
-164.350348,122,29.798649
9.891305,170,30.036312
-239.157567,143,30.23375
-150.979658,114,30.394045
-173.866363,101,30.533702
-183.917339,111,30.688088
-265.475419,178,30.944129
-293.665906,222,31.263869
-168.133397,97,31.398102
-204.275118,222,31.707526
9.884422,185,31.964955
-195.023568,190,32.225809
-173.341202,169,32.457574
-150.488677,130,32.636546
-51.968587,165,32.866692
-203.063739,110,33.022355
-168.364946,97,33.154931
-213.366162,109,33.307608
-221.103737,126,33.480838
-158.848252,97,33.617837
-168.062158,104,33.762215
-221.226057,147,33.968613
-173.766115,104,34.113254
-182.803856,134,34.297089
-151.922355,123,34.469192
-214.363532,105,34.61713
-165.097221,123,34.787835
-232.860051,129,34.968517
-215.936247,160,35.1924
-172.930242,126,35.365895
-189.855842,143,35.563268
-240.299746,144,35.765663
-28.891306,168,35.999798
-207.246604,144,36.200372
-285.889423,147,36.403629
-252.160926,169,36.63786
-170.384033,119,36.80425
-177.265412,211,37.096496
-285.287381,128,37.274861
-383.499064,196,37.549062
-155.434571,195,37.823217
-242.223979,134,38.010884
-475.771324,223,38.321207
-339.200544,194,38.587167
-302.749721,149,38.796765
-166.398857,120,38.963784
-16.674845,170,39.202807
-214.655122,159,39.424472
-230.754375,146,39.625197
-214.419179,193,39.897369
-35.098935,137,40.089229
-266.04848,160,40.311963
-287.878327,125,40.494547
-274.82644,129,40.680751
-297.05337,133,40.878558
-382.873954,183,41.133357
-278.106897,193,41.409597
-209.114562,168,41.64862
-328.800561,160,41.884201
-116.097718,108,42.035531
-7.300964,143,42.233925
-150.489868,143,42.433211
-247.403204,126,42.606383
-169.789621,94,42.735673
-280.02941,135,42.926396
-137.89602,105,43.071801
-182.703531,98,43.207757
-170.679069,103,43.353413
-183.107389,188,43.6165
-187.50054,158,43.835533
-67.86756,171,44.075397
-180.429038,148,44.28143
-110.698692,178,44.527938
-165.159851,155,44.740377
-153.409233,192,45.010357
-124.819092,165,45.248407
-166.548041,99,45.396436
-173.750493,103,45.543255
-124.365754,138,45.742343
-63.859915,118,45.908105
-76.160661,153,46.129414
-170.108911,178,46.391605
-89.872161,129,46.577251
-318.738437,279,46.97012
-152.924765,173,47.221327
-62.030222,120,47.394177
