episode,reward,length,global_step
0,-159.658123,75,75
1,-235.633843,93,168
2,-159.156404,58,226
3,-154.397762,71,297
4,-178.953577,73,370
5,-236.677194,103,473
6,-460.362914,193,666
7,-409.166419,228,894
8,-292.546786,158,1052
9,-280.620149,96,1148
10,-117.017478,51,1199
11,-139.206946,76,1275
12,-158.591499,70,1345
13,230.53101,304,1649
14,-284.107686,83,1732
15,-728.738237,108,1840
16,-1006.787475,101,1941
17,-368.642819,73,2014
18,-475.677125,72,2086
19,-775.649302,92,2178
20,-155.8308,113,2291
21,-384.652276,94,2385
22,-239.109357,116,2501
23,-299.252468,109,2610
24,-1055.339043,213,2823
25,-163.543595,104,2927
26,-739.532371,193,3120
27,-69.436362,141,3261
28,-702.456536,114,3375
29,-384.111179,246,3621
30,-67.119645,168,3789
31,-199.548207,224,4013
32,-369.240601,369,4382
33,-130.856089,187,4569
34,-3.64461,156,4725
35,-54.737626,91,4816
36,-148.457539,167,4983
37,-194.241094,177,5160
38,-39.1692,153,5313
39,-49.694425,151,5464
40,-28.397461,1000,6464
41,-238.302504,169,6633
42,-92.301675,85,6718
43,-110.506544,103,6821
44,-135.485324,78,6899
45,-50.759737,129,7028
46,-172.50995,114,7142
47,-28.090688,99,7241
48,-21.807907,100,7341
49,-79.92205,132,7473
50,-177.763448,182,7655
51,-176.181856,102,7757
52,-133.99737,77,7834
53,-122.133896,78,7912
54,-168.279832,157,8069
55,-164.503548,120,8189
56,35.017956,150,8339
57,-143.941712,99,8438
58,-129.74775,93,8531
59,-125.490741,82,8613
60,-157.468055,110,8723
61,-136.602902,80,8803
62,-129.669177,70,8873
63,-284.607722,238,9111
64,-181.460264,156,9267
65,-122.358671,159,9426
66,-155.644829,145,9571
67,-216.833088,186,9757
68,-286.74424,295,10052
69,-139.049764,155,10207
70,-188.694363,124,10331
71,-132.019189,149,10480
72,-342.488653,186,10666
73,-162.604028,122,10788
74,-149.531828,100,10888
75,-159.811745,100,10988
76,-144.605103,107,11095
77,-71.555231,293,11388
78,-136.793471,150,11538
79,-305.980065,157,11695
80,-127.402799,180,11875
81,-81.966989,127,12002
82,-364.689368,206,12208
83,-318.48338,172,12380
84,-162.256427,124,12504
85,-157.875717,157,12661
86,-114.469834,81,12742
87,-181.327097,117,12859
88,-105.082921,108,12967
89,-182.915251,112,13079
90,-134.772247,107,13186
91,-173.214711,146,13332
92,-176.697299,94,13426
93,-308.75722,263,13689
94,-169.372817,102,13791
95,-166.804574,109,13900
96,-174.08553,114,14014
97,-175.038355,164,14178
98,-164.786559,87,14265
99,-171.384486,114,14379
100,-182.261524,90,14469
101,-201.30271,111,14580
102,-178.951199,109,14689
103,-186.970203,121,14810
104,-97.047265,259,15069
105,-196.775205,151,15220
106,-174.241616,169,15389
107,-3.851544,135,15524
108,-183.363116,87,15611
109,-168.749747,135,15746
110,-172.310473,186,15932
111,-175.108815,123,16055
112,-167.279982,162,16217
113,-200.55803,112,16329
114,-162.858779,127,16456
115,-177.001394,133,16589
116,-217.220603,207,16796
117,-176.25052,140,16936
118,-195.154331,121,17057
119,-209.806403,255,17312
120,-171.512266,136,17448
121,-216.183339,151,17599
122,-155.257991,99,17698
123,-191.886949,123,17821
124,-161.61295,102,17923
125,-273.971756,208,18131
126,-142.070193,92,18223
127,-233.340062,173,18396
128,-75.169257,166,18562
129,-261.869396,116,18678
130,-112.457459,189,18867
131,-135.956098,161,19028
132,-260.284786,105,19133
133,-156.285304,101,19234
134,-173.743653,99,19333
135,-143.99464,260,19593
136,-153.694057,95,19688
137,-164.350348,122,19810
138,9.891305,170,19980
139,-239.157567,143,20123
140,-150.979658,114,20237
141,-173.866363,101,20338
142,-183.917339,111,20449
143,-265.475419,178,20627
144,-293.665906,222,20849
145,-168.133397,97,20946
146,-204.275118,222,21168
147,9.884422,185,21353
148,-195.023568,190,21543
149,-173.341202,169,21712
150,-150.488677,130,21842
151,-51.968587,165,22007
152,-203.063739,110,22117
153,-168.364946,97,22214
154,-213.366162,109,22323
155,-221.103737,126,22449
156,-158.848252,97,22546
157,-168.062158,104,22650
158,-221.226057,147,22797
159,-173.766115,104,22901
160,-182.803856,134,23035
161,-151.922355,123,23158
162,-214.363532,105,23263
163,-165.097221,123,23386
164,-232.860051,129,23515
165,-215.936247,160,23675
166,-172.930242,126,23801
167,-189.855842,143,23944
168,-240.299746,144,24088
169,-28.891306,168,24256
170,-207.246604,144,24400
171,-285.889423,147,24547
172,-252.160926,169,24716
173,-170.384033,119,24835
174,-177.265412,211,25046
175,-285.287381,128,25174
176,-383.499064,196,25370
177,-155.434571,195,25565
178,-242.223979,134,25699
179,-475.771324,223,25922
180,-339.200544,194,26116
181,-302.749721,149,26265
182,-166.398857,120,26385
183,-16.674845,170,26555
184,-214.655122,159,26714
185,-230.754375,146,26860
186,-214.419179,193,27053
187,-35.098935,137,27190
188,-266.04848,160,27350
189,-287.878327,125,27475
190,-274.82644,129,27604
191,-297.05337,133,27737
192,-382.873954,183,27920
193,-278.106897,193,28113
194,-209.114562,168,28281
195,-328.800561,160,28441
196,-116.097718,108,28549
197,-7.300964,143,28692
198,-150.489868,143,28835
199,-247.403204,126,28961
200,-169.789621,94,29055
201,-280.02941,135,29190
202,-137.89602,105,29295
203,-182.703531,98,29393
204,-170.679069,103,29496
205,-183.107389,188,29684
206,-187.50054,158,29842
207,-67.86756,171,30013
208,-180.429038,148,30161
209,-110.698692,178,30339
210,-165.159851,155,30494
211,-153.409233,192,30686
212,-124.819092,165,30851
213,-166.548041,99,30950
214,-173.750493,103,31053
215,-124.365754,138,31191
216,-63.859915,118,31309
217,-76.160661,153,31462
218,-170.108911,178,31640
219,-89.872161,129,31769
220,-318.738437,279,32048
221,-152.924765,173,32221
222,-62.030222,120,32341
223,-167.933233,128,32469
224,-108.787193,147,32616
225,-261.186314,379,32995
226,-56.926309,116,33111
