episode,reward,length,global_step
0,-106.561271,100,100
1,-360.932766,100,200
2,-91.094703,110,310
3,-318.436402,83,393
4,-159.148559,79,472
5,-134.936438,83,555
6,-81.781046,70,625
7,-372.535865,116,741
8,-118.843541,107,848
9,-183.555197,86,934
10,-138.289392,123,1057
11,-213.416088,74,1131
12,-239.583933,74,1205
13,-383.587341,158,1363
14,-174.593029,153,1516
15,-95.027278,91,1607
16,-300.18726,127,1734
17,-172.613497,126,1860
18,-91.99846,79,1939
19,-106.200262,67,2006
20,-64.5637,88,2094
21,-261.169799,108,2202
22,-193.30026,202,2404
23,-229.613407,149,2553
24,-155.34144,136,2689
25,-224.447373,202,2891
26,-298.448849,149,3040
27,-34.921492,139,3179
28,-252.36375,171,3350
29,-327.357306,183,3533
30,-95.38609,179,3712
31,-245.050236,187,3899
32,-154.052239,213,4112
33,-101.982531,123,4235
34,-2.729755,169,4404
35,-62.62581,192,4596
36,-218.668394,177,4773
37,-296.147536,251,5024
38,-133.143754,181,5205
39,-267.576314,247,5452
40,-72.787478,182,5634
41,-145.782007,180,5814
42,-225.894387,151,5965
43,-40.43713,248,6213
44,-84.075784,177,6390
45,-247.557111,233,6623
46,-96.859267,355,6978
47,-23.489119,164,7142
48,-258.129743,377,7519
49,-8.110162,348,7867
50,50.657875,146,8013
51,-66.825283,1000,9013
52,-68.337054,1000,10013
53,-6.833141,1000,11013
54,-6.001945,1000,12013
55,68.235127,1000,13013
56,18.563081,1000,14013
57,47.647087,1000,15013
58,-78.821521,174,15187
59,73.420044,1000,16187
60,-62.109392,156,16343
61,-52.157896,521,16864
62,-77.259679,401,17265
63,166.185476,444,17709
64,188.689535,651,18360
65,-75.138947,458,18818
66,-103.351655,125,18943
67,-43.413841,113,19056
68,11.732098,130,19186
69,-92.452129,131,19317
70,151.122169,642,19959
71,4.182722,1000,20959
72,248.433105,269,21228
73,-38.64849,1000,22228
74,-87.053375,1000,23228
75,-75.927824,1000,24228
76,8.569063,153,24381
77,-42.431244,1000,25381
78,-50.586129,1000,26381
79,-67.329419,1000,27381
80,-96.147399,1000,28381
81,-63.977521,1000,29381
82,-59.497059,1000,30381
83,-136.238308,1000,31381
84,6.239935,1000,32381
85,-56.280622,1000,33381
86,-14.757593,1000,34381
87,-78.199617,1000,35381
88,-46.085802,1000,36381
89,-71.28493,1000,37381
90,-76.935784,1000,38381
91,-35.579159,1000,39381
92,-32.30297,1000,40381
93,-139.027631,915,41296
94,-17.681377,1000,42296
95,14.329061,1000,43296
96,-97.015865,1000,44296
97,-80.220002,1000,45296
98,-41.021617,1000,46296
99,-50.538479,1000,47296
100,-86.784178,1000,48296
101,-50.728095,1000,49296
