episode,reward,length,global_step
0,-237.952335,103,103
1,-306.365288,133,236
2,-276.733398,106,342
3,-67.726771,107,449
4,-426.096626,100,549
5,-74.814651,153,702
6,-116.714662,95,797
7,-138.874985,122,919
8,29.669739,1000,1919
9,-147.677133,92,2011
10,1.76128,85,2096
11,-37.995733,134,2230
12,-77.628687,331,2561
13,-21.752,222,2783
14,-350.786698,160,2943
15,-449.710944,184,3127
16,-235.590833,163,3290
17,-13.495796,106,3396
18,-33.33219,195,3591
19,-293.561556,165,3756
20,-9.793001,96,3852
21,-372.464293,138,3990
22,-501.294513,146,4136
23,-277.243485,138,4274
24,-315.656086,155,4429
25,7.686165,272,4701
26,-48.28538,168,4869
27,-77.752858,170,5039
28,-34.606443,208,5247
29,-275.973134,302,5549
30,-55.293183,185,5734
31,-215.94424,264,5998
32,-224.103842,184,6182
33,-106.917539,1000,7182
34,-30.298253,489,7671
35,-13.555494,1000,8671
36,41.270885,1000,9671
37,-47.551014,1000,10671
38,7.094177,1000,11671
39,-12.207858,1000,12671
40,-30.725282,1000,13671
41,-81.928105,1000,14671
42,-55.842703,1000,15671
43,-46.007577,1000,16671
44,-30.200762,325,16996
45,2.224959,1000,17996
46,16.374217,1000,18996
47,48.463568,1000,19996
48,11.206587,1000,20996
49,4.559049,1000,21996
50,28.099458,1000,22996
51,19.628945,1000,23996
52,-69.508268,455,24451
53,18.795894,1000,25451
54,-23.961195,1000,26451
55,-7.178661,1000,27451
56,-6.868947,1000,28451
57,-87.226094,1000,29451
58,-18.709853,1000,30451
59,-141.589553,181,30632
60,-129.146406,152,30784
61,-0.409821,1000,31784
62,-45.228385,1000,32784
63,-141.283923,434,33218
64,-13.981244,1000,34218
65,-26.439202,1000,35218
66,-23.908871,1000,36218
67,-20.477168,1000,37218
68,-28.723185,1000,38218
69,-21.922574,1000,39218
70,-17.262619,1000,40218
71,-28.863729,1000,41218
72,-9.645368,1000,42218
73,-26.498618,1000,43218
74,-44.878171,1000,44218
75,-28.196922,1000,45218
76,-76.55184,1000,46218
77,-40.623541,1000,47218
78,-92.508203,1000,48218
79,-47.26435,214,48432
80,-130.238172,488,48920
81,-56.642896,1000,49920
