#{"t_start": 1779978463.375207, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-92.680272,167,0.484019
-402.658052,93,1.108933
-413.914494,161,2.21432
-245.999131,122,3.219669
-520.332593,93,3.992775
-2.797677,284,6.002415
-266.764716,122,6.821443
-361.356686,256,8.532728
-253.271915,241,10.14347
-320.936483,250,11.977491
-274.038438,130,12.952353
-123.92294,196,14.400457
-75.305721,126,15.292845
-303.234924,233,17.141493
-230.558127,273,19.080853
-96.416321,123,19.910509
-303.334258,124,20.751243
-82.55664,291,22.880638
-36.073121,369,25.406349
-18.302218,438,28.537624
-180.250618,236,30.281311
-137.216595,285,32.432212
-113.19985,1000,39.22387
-277.707751,872,45.128725
-53.87597,269,46.945513
-130.872751,59,47.342158
-1.269095,151,48.357236
-123.302701,473,51.575332
-239.902536,210,52.994864
-302.42334,785,58.292537
-152.563341,195,59.618047
-174.324074,178,60.816842
-117.573247,242,62.457615
-163.59037,357,64.861001
-230.621919,214,66.336081
-106.871759,138,67.375041
-184.893563,326,69.918954
-142.62742,258,71.831971
-281.994733,932,78.747271
-146.366385,392,81.45377
-149.626756,285,83.410913
-140.780281,158,84.482655
-187.012216,230,86.183468
-132.958739,218,87.674658
-149.015963,182,88.897269
-141.244639,151,89.91645
-127.65889,201,91.269668
-115.080952,267,93.065297
-201.825565,339,95.341262
-142.042999,299,97.357907
-154.540879,276,99.228825
-50.660496,1000,105.970766
-246.366062,797,111.349874
-153.486535,385,114.172909
-211.054204,427,117.173865
-239.633541,788,123.194001
-158.638919,421,126.22921
-126.486101,99,126.975499
-177.093778,441,130.104527
-182.05334,203,131.517324
-84.616934,97,132.188463
-151.018195,291,134.1562
-146.735756,228,135.692804
-107.969115,96,136.343595
-165.957569,250,138.05166
-140.483547,346,140.684045
-111.624611,84,141.287829
-135.219471,254,143.008906
-244.962492,185,144.255313
-80.80937,314,146.398198
-100.59856,182,147.631518
-135.866227,128,148.496819
-103.887224,87,149.089419
-172.643702,515,152.570647
-158.928036,220,154.057875
29.318898,87,154.640616
-177.409095,499,158.010752
-30.552872,221,159.494677
17.520338,89,160.098683
-168.870514,73,160.589801
-99.012871,95,161.230067
-77.865907,161,162.316387
-44.816383,281,164.211354
-111.059836,131,165.115577
-32.695252,74,165.639076
-59.487219,181,167.014831
-12.947524,304,169.15379
17.810505,330,171.419742
-205.612548,260,173.285067
-66.938938,111,174.090501
-41.332889,228,175.89488
-85.244871,332,178.149983
-160.187665,548,182.056288
-102.568719,152,183.21327
-185.147656,496,186.595822
-107.473661,435,189.531117
-143.470032,468,192.665557
-157.264118,718,197.483359
-88.868932,429,200.360145
-30.814189,442,203.316017
-110.216468,616,207.929807
-24.915475,1000,215.016348
20.059853,1000,221.836112
11.231859,1000,228.609838
-20.838452,1000,235.316727
-59.661663,1000,242.042144
-19.046483,1000,248.906261
-40.948566,1000,255.994674
-32.326037,1000,263.106492
-75.430924,1000,270.016389
-44.160835,1000,277.144221
-41.464312,1000,284.225194
-85.977664,1000,291.232729
-124.637397,184,292.482115
-81.811463,1000,299.646237
-52.529386,195,301.231328
-57.017615,1000,308.383248
-100.665557,1000,315.487747
-70.761965,1000,322.502081
-42.023683,1000,329.458796
-42.513574,1000,336.429416
-31.517949,1000,343.514491
-9.340876,1000,350.569794
-20.185049,1000,357.642653
-22.927598,1000,364.589918
-9.549139,1000,371.768992
-15.076266,1000,378.741877
-55.34061,1000,385.666066
-65.733839,1000,392.465442
-33.004029,1000,399.310115
-48.47514,1000,406.281014
-9.569322,1000,413.158697
-29.430754,1000,420.007975
-34.843375,1000,426.944821
-28.191061,1000,433.950839
-59.247354,1000,440.955074
-46.254235,1000,447.953513
-62.279013,1000,454.918784
-59.897713,1000,461.959858
-34.822188,1000,468.937435
-81.924415,1000,475.827655
-80.426507,1000,482.637731
-61.805273,1000,489.606727
-50.553552,1000,496.470212
-95.718034,1000,503.360427
-58.440541,1000,510.3349
-35.809173,1000,517.271062
-133.341576,1000,524.615758
-98.22957,1000,531.829918
-78.526356,1000,538.781793
-86.298641,1000,546.760229
-4.212924,1000,554.204379
-6.472393,1000,561.75242
-74.944774,1000,569.500037
12.402108,1000,576.467621
-26.325459,1000,583.277441
-34.606085,1000,590.098862
-59.105515,1000,597.085855
1.376189,1000,603.900634
-34.969941,1000,610.711464
-47.770941,1000,617.505039
-17.410059,1000,624.318897
-52.957697,1000,631.143295
-12.71351,1000,637.971373
-46.82258,1000,644.814084
-69.123109,119,645.625871
-19.524574,1000,652.48977
-29.514847,1000,659.315525
29.041014,107,660.049381
-52.983776,1000,666.864859
-38.049834,1000,673.701289
-69.341186,1000,680.503337
-1.337211,1000,687.346001
-62.486969,1000,694.170601
-80.556451,1000,701.009527
-28.995028,1000,707.784071
-46.846492,1000,714.606965
-78.862757,1000,721.419281
-61.169768,1000,728.219291
-63.264788,1000,735.046517
-79.735678,1000,741.862222
2.934822,1000,748.649579
-141.463823,736,753.666194
7.595538,1000,760.489498
-1.352738,1000,767.301796
12.491203,1000,774.173699
-14.095038,1000,780.980971
-15.257519,1000,787.804983
-26.554936,1000,794.620805
-19.621887,1000,801.434046
-21.916249,1000,808.230737
1.190232,1000,815.06779
-14.826481,1000,821.915358
-27.259845,1000,828.727443
-7.747836,1000,835.590021
-35.647125,1000,842.406069
-5.522727,1000,849.223537
1.753908,1000,856.028461
-7.643577,1000,862.869299
4.630679,1000,869.697185
-49.250291,1000,876.45067
-37.361465,1000,883.275071
-15.38421,1000,890.07625
-36.908345,1000,896.884012
-21.786098,1000,903.689344
-39.417351,1000,910.484227
-21.258334,1000,917.279407
6.8681,1000,924.07583
22.925769,1000,930.906148
-31.195054,1000,937.724814
-0.588033,1000,944.519333
9.502823,1000,951.348907
23.117538,1000,958.168603
9.450359,1000,964.973693
3.763022,1000,971.803109
-24.37275,1000,978.624762
-21.074818,1000,985.490684
2.111922,1000,992.315937
-49.543346,1000,999.122338
-19.220107,1000,1005.962329
-21.946617,1000,1012.80691
-3.134892,1000,1019.663052
-22.099689,1000,1026.516265
-101.453258,1000,1033.375378
-49.385458,1000,1040.18917
5.442837,1000,1047.027524
18.189509,1000,1053.907046
17.154944,1000,1060.743233
-54.605071,1000,1067.578403
-26.183954,1000,1074.406779
-35.825203,1000,1081.251316
-53.18187,1000,1088.069752
-14.918512,1000,1094.874839
-4.627019,1000,1101.682183
10.885087,1000,1108.54537
10.961911,1000,1115.354389
-9.764542,1000,1122.226302
-6.657784,1000,1129.052326
-31.238552,1000,1135.863699
5.699427,1000,1142.705692
-14.817076,1000,1149.542394
-14.937618,1000,1156.374383
-17.924393,1000,1163.243184
-2.442349,1000,1170.117718
-12.821052,1000,1177.849914
-33.585694,1000,1186.067921
10.755687,1000,1193.854112
-32.952408,1000,1200.801824
-8.428014,1000,1207.642137
-3.255822,1000,1214.489856
-35.253081,1000,1221.314613
1.317671,1000,1228.147077
17.266286,1000,1234.976677
-16.249334,1000,1241.774914
-18.675328,1000,1248.596283
-26.753352,1000,1255.391345
-13.53764,1000,1262.229801
-8.58905,1000,1269.046403
-30.664959,1000,1275.863224
-36.838128,1000,1282.685226
-13.385113,1000,1289.519936
-17.934588,1000,1296.329368
-36.268589,1000,1303.152767
-23.129739,1000,1309.968963
-9.352536,1000,1316.77574
-48.244763,1000,1323.614092
