#{"t_start": 1779909339.646184, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-159.658123,75,0.012878
-290.180648,99,0.179232
-377.543935,143,0.501759
-116.835821,83,0.687771
-294.136223,132,0.981236
-225.383877,88,1.178144
-55.16531,80,1.355691
-218.132713,193,1.793602
-131.491663,72,1.953891
-178.57744,93,2.160961
-151.457887,100,2.383686
-63.207718,82,2.566709
-36.963154,82,2.75287
-309.849979,142,3.069313
-404.71404,156,3.415834
-248.932028,151,3.751465
-33.443848,105,3.98566
-190.952553,169,4.36197
38.485045,120,4.627925
-369.091478,144,4.950986
9.305995,130,5.240163
-356.802751,174,5.627471
-196.700057,128,5.912378
-48.545453,124,6.187573
-298.526672,134,6.48554
-95.073239,185,6.897533
-155.688092,276,7.513402
-214.185787,221,8.003238
-361.975363,186,8.417197
-300.156798,403,9.31524
-302.688183,614,10.679164
-312.610308,213,11.154133
-173.009254,1000,13.426521
-139.871947,396,14.303105
-191.44247,720,15.902804
-224.388545,711,17.481248
-138.328769,1000,19.712192
-90.619272,312,20.408816
-91.255988,1000,22.635792
-48.788976,1000,24.868709
-61.067193,1000,27.096942
-61.124626,1000,29.334376
-65.744441,1000,31.588196
14.14234,1000,33.816578
-93.484519,1000,36.0442
-163.160239,579,37.331284
-91.112456,216,37.8127
-158.488735,462,38.84031
-180.310045,514,39.986538
-168.174654,632,41.397028
-190.181939,607,42.749324
-175.842673,654,44.208647
-78.388903,1000,46.43639
-47.901907,1000,48.664855
-62.231751,1000,50.892423
-72.092736,1000,53.118925
-83.293232,1000,55.348728
-22.423656,1000,57.58297
-89.790577,1000,59.811096
-83.644023,1000,62.037569
-129.700673,504,63.163839
-89.385223,1000,65.398904
-65.07524,1000,67.627762
-71.177917,1000,69.858109
-90.123803,1000,72.091327
-44.670866,1000,74.323599
-81.071885,1000,76.560341
-55.851041,1000,78.792764
-58.873566,1000,81.027565
-90.729468,1000,83.260091
-97.139098,1000,85.495828
-68.834601,1000,87.730716
-86.335496,1000,89.964459
-15.379583,1000,92.199548
-18.991327,1000,94.439768
-57.305859,1000,96.677843
-79.016693,1000,98.912423
-109.476054,1000,101.145569
-94.659516,1000,103.38539
-64.365038,1000,105.623918
-80.243098,1000,107.859112
-72.800512,1000,110.094798
