episode,reward,length,global_step
0,-99.127333,133,133
1,-337.804175,86,219
2,-188.462644,109,328
3,-347.458816,115,443
4,-43.315708,80,523
5,-142.109444,141,664
6,-495.712405,99,763
7,-149.59918,66,829
8,-17.077722,102,931
9,-111.128488,96,1027
10,-153.716534,77,1104
11,-305.616343,102,1206
12,-40.866896,67,1273
13,-440.622334,116,1389
14,-349.707111,174,1563
15,-567.796685,143,1706
16,-217.296735,84,1790
17,-243.117775,96,1886
18,-100.37895,113,1999
19,-158.080542,132,2131
20,-184.352404,95,2226
21,-175.786339,77,2303
22,-65.485163,88,2391
23,-158.531459,139,2530
24,-445.234002,109,2639
25,-310.15756,89,2728
26,-207.697605,187,2915
27,-312.741384,92,3007
28,-60.971186,84,3091
29,-416.646574,91,3182
30,-320.086677,88,3270
31,-249.000481,116,3386
32,-33.015033,82,3468
33,-85.472131,153,3621
34,-414.234842,211,3832
35,-44.691466,83,3915
36,-110.016636,89,4004
37,-334.442549,96,4100
38,-65.300699,83,4183
39,-59.021015,97,4280
40,-88.369806,105,4385
41,-35.90245,76,4461
42,-105.235197,146,4607
43,-110.055686,173,4780
44,-406.080297,126,4906
45,-84.470709,82,4988
46,-540.152635,127,5115
47,-186.978285,123,5238
48,-196.834404,82,5320
49,-221.500407,117,5437
50,-461.265107,138,5575
51,-167.339446,174,5749
52,-385.745748,93,5842
53,-337.061366,114,5956
54,-108.238523,122,6078
55,-87.86402,80,6158
56,-317.035147,157,6315
57,-124.502827,76,6391
58,-164.095408,155,6546
59,-125.909562,180,6726
60,-297.149666,160,6886
61,-270.773546,104,6990
62,-100.171504,93,7083
63,-293.255053,99,7182
64,-249.259896,91,7273
65,-252.728604,92,7365
66,-155.532526,143,7508
67,-109.816231,107,7615
68,-67.882056,79,7694
69,-269.171903,87,7781
70,-152.561631,148,7929
71,-229.976783,110,8039
72,-431.362772,148,8187
73,-95.502722,113,8300
74,-252.460435,107,8407
75,-105.85429,119,8526
76,-261.257685,117,8643
77,-75.349635,162,8805
78,-73.953303,106,8911
79,-6.673199,84,8995
80,-188.152033,99,9094
81,-41.61915,73,9167
82,-365.93536,135,9302
83,-315.167119,155,9457
84,-346.830778,88,9545
85,-187.044404,156,9701
86,-61.692976,86,9787
87,-410.319913,135,9922
88,-83.143406,111,10033
89,-267.643149,96,10129
90,-362.431869,115,10244
91,-149.376283,130,10374
92,-255.734059,163,10537
93,-59.692069,81,10618
94,-219.83906,100,10718
95,-173.095155,163,10881
96,-310.434427,100,10981
97,-218.909758,109,11090
98,-305.799674,112,11202
99,-188.471252,96,11298
100,-119.546146,99,11397
101,-247.552516,112,11509
102,-47.832639,67,11576
103,-76.289058,110,11686
104,-98.144219,104,11790
105,-47.155725,87,11877
106,-188.72956,147,12024
107,-157.274554,111,12135
108,-252.164274,156,12291
109,-233.91745,99,12390
110,-415.804107,92,12482
111,-171.586709,153,12635
112,-272.460911,185,12820
113,-181.602341,127,12947
114,-104.388704,89,13036
115,-96.428196,98,13134
116,-44.737279,82,13216
117,-169.658546,128,13344
118,-145.824455,93,13437
119,-57.773158,80,13517
120,-98.658998,121,13638
121,-215.481599,110,13748
122,-90.181067,106,13854
123,-89.938253,82,13936
124,-299.945671,118,14054
125,-323.794375,119,14173
126,-372.393557,135,14308
127,-179.364198,155,14463
128,-280.194231,198,14661
129,-107.823054,90,14751
130,-182.052838,91,14842
131,-92.594363,182,15024
132,-200.78394,117,15141
133,-227.818176,85,15226
134,-336.20335,166,15392
135,-86.460935,92,15484
136,-250.53477,158,15642
137,-112.100783,114,15756
138,-261.398342,144,15900
139,-396.916594,124,16024
140,-186.032022,99,16123
141,-89.453122,163,16286
142,-130.93357,74,16360
143,-117.586663,123,16483
144,-64.626589,83,16566
145,-100.726672,115,16681
146,-36.09834,98,16779
147,-73.294621,78,16857
148,-71.834384,91,16948
149,-251.955346,106,17054
150,-229.318565,95,17149
151,-72.484658,97,17246
152,-93.27843,95,17341
153,-123.783368,159,17500
154,-46.554288,114,17614
155,-133.985685,89,17703
156,-338.168078,142,17845
157,-149.173417,103,17948
158,-290.955903,92,18040
159,-127.469395,104,18144
160,-114.429711,90,18234
161,-72.6475,91,18325
162,-137.202078,114,18439
163,-187.250006,158,18597
164,-62.063443,73,18670
165,-117.329443,154,18824
166,-184.576586,162,18986
167,-54.276885,152,19138
168,-86.614127,129,19267
169,-281.653096,126,19393
170,-58.741296,97,19490
171,-170.205088,153,19643
172,-364.604482,112,19755
173,-191.617455,126,19881
174,-197.385461,147,20028
175,-64.778427,84,20112
176,-38.896407,152,20264
177,-129.779572,82,20346
178,-274.602896,90,20436
179,-144.570315,160,20596
180,-230.060065,128,20724
181,-188.470391,128,20852
182,-74.848405,78,20930
183,-191.205908,138,21068
184,-178.094759,111,21179
185,-106.907681,98,21277
186,-197.066702,72,21349
187,-103.528717,161,21510
188,-262.229931,127,21637
189,-216.91272,105,21742
190,0.40337,145,21887
191,-96.828321,100,21987
192,-76.973244,72,22059
193,-59.407293,85,22144
194,-80.990154,80,22224
195,-224.071773,182,22406
196,-99.978971,137,22543
197,-120.833606,97,22640
198,-44.340572,84,22724
199,-252.44291,101,22825
200,-136.553688,114,22939
201,-118.700534,78,23017
202,-139.951212,102,23119
203,-169.951424,139,23258
204,-49.538667,116,23374
205,-252.637406,109,23483
206,-59.232019,72,23555
207,-364.762829,121,23676
208,-108.178754,133,23809
209,-317.380289,138,23947
210,-56.665357,169,24116
211,-153.182356,136,24252
212,-95.276717,69,24321
213,-90.296763,114,24435
214,-32.109292,98,24533
215,-15.210246,89,24622
216,-90.832897,87,24709
217,-209.807319,178,24887
218,-199.677449,191,25078
219,-177.091903,89,25167
220,-246.338624,104,25271
221,-177.349375,101,25372
222,-119.255737,128,25500
223,-179.391811,110,25610
224,-298.733329,126,25736
225,-250.459667,163,25899
226,-25.928164,118,26017
227,-33.518011,78,26095
228,-47.286374,87,26182
229,-160.55582,144,26326
230,-48.05208,160,26486
231,-64.574256,100,26586
232,-365.921223,138,26724
233,-194.884105,166,26890
234,-80.730852,110,27000
235,-55.406569,70,27070
236,-134.049475,116,27186
237,-224.337334,115,27301
238,-67.459732,134,27435
239,-84.21311,172,27607
240,-415.241533,194,27801
241,-107.849806,79,27880
242,-111.114539,178,28058
243,-333.320435,136,28194
244,-43.309767,74,28268
245,-269.241224,109,28377
246,-219.543865,146,28523
247,-135.488059,98,28621
248,-147.160747,113,28734
249,-229.956745,151,28885
250,-154.919071,114,28999
251,-147.44563,120,29119
252,-78.336641,83,29202
253,-153.137868,107,29309
254,-116.132034,142,29451
255,-75.935314,141,29592
256,-74.252961,72,29664
257,-118.89097,89,29753
258,-143.244982,145,29898
259,-143.939399,105,30003
260,-68.013745,144,30147
261,-215.244125,129,30276
262,-63.974826,94,30370
263,-154.514907,133,30503
264,-54.243554,70,30573
265,-555.902792,200,30773
266,-75.611622,113,30886
267,-78.755371,127,31013
268,-134.612143,154,31167
269,-5.587211,145,31312
270,-381.963532,140,31452
271,-78.980859,151,31603
272,-171.195946,130,31733
273,-131.362652,71,31804
274,-289.478177,149,31953
275,-16.497387,118,32071
276,-187.676936,126,32197
277,-67.003825,90,32287
278,-184.144849,99,32386
279,-184.199982,158,32544
280,-224.520204,102,32646
281,-83.132779,67,32713
282,-42.173064,162,32875
283,-56.691425,115,32990
284,-105.80482,86,33076
285,-39.479347,94,33170
286,-45.395075,75,33245
287,-24.445497,145,33390
288,-118.482416,162,33552
289,-100.541547,107,33659
290,-92.42348,137,33796
291,-143.24426,166,33962
292,-61.892282,288,34250
293,-80.471452,150,34400
294,-53.256991,181,34581
295,-118.637625,111,34692
