#{"t_start": 1780054890.444074, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-538.513311,153,0.024982
-346.26129,94,0.038974
-174.676063,107,0.054742
-66.15672,86,0.067454
-275.714073,101,0.082082
-156.19847,109,0.097959
-188.918962,93,0.111832
-264.157721,72,0.122591
-97.534993,111,0.138842
-44.319765,86,0.151474
-85.427752,93,0.165012
-152.531395,115,0.182243
-310.859529,104,0.19814
-363.893612,120,0.215877
-213.06705,171,0.241585
-93.548284,164,0.265966
-161.23893,105,0.281478
-449.853417,90,0.294751
-93.344664,74,0.305665
-189.130699,93,0.319473
-499.948621,100,0.334179
-506.207193,133,0.353558
-303.055335,136,0.373536
-39.867566,71,0.38416
-96.32269,92,0.397764
-278.060138,74,0.409113
-59.999862,156,0.432011
-181.297021,148,0.453528
-405.165183,134,0.473008
-176.367845,130,0.492422
-65.144572,134,0.511996
-448.89363,135,0.53171
-22.687002,87,0.544522
-68.901822,100,0.55915
-474.859493,125,0.577361
-172.043917,89,0.590395
-382.431339,85,0.602762
-285.373159,111,0.821987
-293.097326,96,0.836452
-345.135052,160,0.859915
-139.447907,104,0.87516
-242.333717,153,0.897476
-98.965386,167,0.921812
-341.779582,113,0.938435
-289.301574,157,0.961337
-215.337734,156,0.984245
-496.4132,99,0.998957
-132.908057,93,1.012646
-93.056626,184,1.039567
-72.130538,100,1.054211
-82.152352,73,1.064825
-279.071808,112,1.0812
-81.194977,96,1.095301
-133.710374,86,1.107908
-359.058074,158,1.130916
-59.342087,90,1.144178
-350.482008,132,1.163535
-183.887275,137,1.1833
-330.45387,89,1.196287
-89.277498,115,1.2131
-78.707593,96,1.227168
-269.731766,93,1.240873
-307.228307,97,1.255165
33.645207,1000,1.408894
-124.572994,85,1.628251
-259.072977,156,1.651298
-199.141259,147,1.673061
-454.509019,140,1.69343
-99.450783,122,1.711179
-102.766102,80,1.722969
-244.378384,111,1.739293
-251.453017,71,1.749951
-54.590487,85,1.76251
-345.934829,81,1.774429
-400.076175,191,1.802116
-110.866386,125,1.821016
-47.907598,94,1.836467
-335.710571,123,1.85519
-423.468471,85,1.867892
-365.554061,118,1.885223
-586.603626,86,1.898152
-336.272277,102,1.913102
-66.418023,82,1.92529
-349.194128,89,1.938534
-122.874488,97,1.952931
22.1266,216,1.984623
-333.41935,114,2.001478
-55.124312,99,2.016059
-226.017708,103,2.031383
-500.4368,112,2.047927
-193.582836,90,2.061344
-106.480831,71,2.071884
-253.734925,110,2.088095
-85.401154,100,2.102786
-273.769005,112,2.119166
-266.320666,109,2.135155
-215.226578,155,2.157755
-193.22258,108,2.173619
-316.246992,123,2.191632
-24.142871,72,2.202289
-408.746388,110,2.218303
-352.763504,109,2.439486
-22.773758,88,2.452851
-274.601372,91,2.466367
