episode,reward,length,global_step
0,-181.10342,119,119
1,-276.026633,111,230
2,-85.397329,70,300
3,-317.19677,109,409
4,-120.195768,65,474
5,-137.105161,68,542
6,-129.476185,66,608
7,-164.085716,72,680
8,-160.361331,68,748
9,-799.535029,90,838
10,-830.564598,86,924
11,-363.619186,60,984
12,-364.690051,51,1035
13,-502.83808,65,1100
14,-375.048322,60,1160
15,-436.524029,88,1248
16,-53.849822,81,1329
17,-88.585407,187,1516
18,-76.892719,188,1704
19,-424.982616,133,1837
20,-283.432406,91,1928
21,-147.198538,175,2103
22,-221.796294,98,2201
23,-106.749314,50,2251
24,-180.940828,75,2326
25,-65.584702,106,2432
26,-90.006062,88,2520
27,-73.856245,133,2653
28,-220.318586,90,2743
29,2.377264,84,2827
30,-6.878909,82,2909
31,-128.189191,153,3062
32,-116.224601,61,3123
33,-206.235146,74,3197
34,-28.898097,97,3294
35,5.996236,101,3395
36,-188.334547,168,3563
37,-156.199007,160,3723
38,-164.093271,79,3802
39,-161.013544,76,3878
40,-98.138246,74,3952
41,-134.830428,77,4029
42,-139.682049,85,4114
43,-183.410904,150,4264
44,-91.252877,73,4337
45,-188.775686,148,4485
46,-136.76306,89,4574
47,-91.933657,74,4648
48,-130.329701,178,4826
49,-142.623952,100,4926
50,-140.83534,86,5012
51,-127.049891,85,5097
52,-112.399781,82,5179
53,-122.730567,101,5280
54,-117.513347,84,5364
55,-99.368949,71,5435
56,-121.782763,87,5522
57,-130.84784,93,5615
58,-135.305139,93,5708
59,-114.337565,86,5794
60,-114.665494,78,5872
61,-175.943603,150,6022
62,-76.118878,81,6103
63,-213.142758,124,6227
64,-139.219944,86,6313
65,-142.02888,91,6404
66,-79.590032,76,6480
67,-172.863841,96,6576
68,-116.126404,105,6681
69,-250.28439,150,6831
70,-119.643727,86,6917
71,-193.854397,94,7011
72,-139.788676,89,7100
73,-161.786113,90,7190
74,-137.942155,98,7288
75,-122.453562,80,7368
76,-131.66808,89,7457
77,-154.894759,85,7542
78,-223.374302,173,7715
79,-143.546195,94,7809
80,-145.115153,81,7890
81,-226.917455,187,8077
82,-136.3332,87,8164
83,-87.064226,76,8240
84,-211.849532,116,8356
85,-136.673375,99,8455
86,-72.310767,78,8533
87,-122.02149,93,8626
88,-239.0397,119,8745
89,-248.575414,166,8911
90,-217.720865,158,9069
91,-119.958854,85,9154
92,-143.771491,98,9252
93,-87.092305,71,9323
94,-149.89619,101,9424
95,-86.129629,96,9520
96,-248.584256,296,9816
97,-107.746476,85,9901
98,-104.234912,75,9976
99,-130.094821,167,10143
100,-157.137958,89,10232
101,-175.705145,80,10312
102,-186.099935,93,10405
103,9.354353,97,10502
104,-94.682716,72,10574
