episode,reward,length,global_step
0,-159.658123,75,75
1,-235.633843,93,168
2,-144.995921,63,231
3,-258.784391,98,329
4,-1100.193469,116,445
5,-127.650067,100,545
6,-104.754909,55,600
7,-139.425512,63,663
8,-515.716969,162,825
9,-137.079565,71,896
10,-247.255421,316,1212
11,-148.751639,189,1401
12,-470.493167,200,1601
13,-310.792635,101,1702
14,-265.442332,121,1823
15,-400.424754,73,1896
16,-86.686353,131,2027
17,-249.638033,141,2168
18,-21.940594,296,2464
19,-528.115952,283,2747
20,-82.746538,112,2859
21,-55.482109,101,2960
22,-330.274741,180,3140
23,-610.310068,90,3230
24,-167.618562,124,3354
25,-455.3697,177,3531
26,-285.694715,133,3664
27,-52.55199,100,3764
28,-29.842503,114,3878
29,-38.210299,160,4038
30,-75.455453,221,4259
31,-55.155273,130,4389
32,-36.906538,143,4532
33,-247.486288,270,4802
34,-192.405638,348,5150
35,-461.494645,383,5533
36,-228.209437,153,5686
37,-162.055904,155,5841
38,-224.356153,163,6004
39,-355.818971,187,6191
40,-260.22937,238,6429
41,-238.412792,152,6581
42,-393.305828,311,6892
43,-160.525422,131,7023
44,-223.80301,201,7224
45,-248.003466,195,7419
46,-246.407362,241,7660
47,-156.280487,396,8056
48,-5.296769,266,8322
49,-45.043312,127,8449
50,17.725972,179,8628
51,-32.64029,176,8804
52,-171.244463,155,8959
53,160.248138,592,9551
54,-109.648744,129,9680
55,-64.303846,123,9803
56,-18.347409,94,9897
57,-145.609367,149,10046
58,-105.193289,113,10159
59,-218.275806,122,10281
60,-186.221963,109,10390
61,-113.368616,128,10518
62,-132.471542,146,10664
63,-89.22197,150,10814
64,-104.80925,146,10960
65,-61.361085,136,11096
66,-119.829374,104,11200
67,-128.087776,90,11290
68,-129.153279,137,11427
69,-110.864716,148,11575
70,-244.629038,179,11754
71,-127.307767,211,11965
72,-179.24127,139,12104
73,-289.142158,108,12212
74,-272.447455,95,12307
75,-248.684952,119,12426
76,-41.726711,152,12578
77,210.781368,705,13283
78,-266.855875,97,13380
79,-227.692145,464,13844
80,-65.504351,182,14026
81,-93.030692,184,14210
82,-156.079083,291,14501
83,-44.308511,183,14684
84,-188.834876,260,14944
85,-106.31699,170,15114
86,-107.027059,174,15288
87,-146.972425,193,15481
88,-120.285404,179,15660
89,-143.439541,316,15976
90,-94.369534,188,16164
91,-126.98537,208,16372
92,-208.492671,173,16545
93,-108.966475,125,16670
94,213.037203,502,17172
95,-97.802864,297,17469
96,-82.729824,252,17721
97,96.863514,638,18359
98,-157.370068,501,18860
99,49.81633,1000,19860
100,-30.814342,88,19948
101,175.437548,393,20341
102,144.806887,432,20773
103,-57.418729,107,20880
104,205.421001,297,21177
105,-2.623979,1000,22177
106,-0.749106,1000,23177
107,-38.760491,1000,24177
108,-76.221048,331,24508
109,-70.975443,343,24851
110,-44.653475,122,24973
111,-163.038839,368,25341
112,-23.093079,1000,26341
113,-141.466007,291,26632
114,-30.90123,1000,27632
115,-92.065261,432,28064
116,-164.496046,526,28590
117,-126.890461,387,28977
118,-192.306452,303,29280
119,-195.616154,415,29695
120,-76.468373,503,30198
121,-213.135668,296,30494
122,-111.28637,372,30866
123,-123.01059,407,31273
124,-66.449483,185,31458
125,-112.106701,235,31693
126,-136.937467,377,32070
127,-142.523672,216,32286
128,-142.159938,236,32522
129,155.575665,588,33110
130,-185.687123,194,33304
131,-163.119463,247,33551
132,-189.536328,158,33709
133,-200.336087,153,33862
134,-229.564671,161,34023
135,-214.818684,173,34196
136,-207.887327,130,34326
137,-182.025291,208,34534
138,-206.573653,238,34772
139,-185.128099,127,34899
140,-218.68129,163,35062
141,-202.039386,241,35303
142,-216.591881,217,35520
143,-172.189902,236,35756
144,-163.634405,256,36012
145,-163.114008,325,36337
146,-181.134595,450,36787
147,-155.772366,481,37268
148,-169.501563,405,37673
149,-52.009115,1000,38673
150,-11.546383,1000,39673
151,98.821018,704,40377
152,-79.02187,1000,41377
153,-24.87035,1000,42377
154,-19.416487,1000,43377
155,-71.585449,1000,44377
156,-181.378333,1000,45377
157,-134.962579,1000,46377
158,144.763881,838,47215
159,172.837059,850,48065
160,28.820375,875,48940
161,190.77748,513,49453
162,302.975787,320,49773
