#{"t_start": 1779965564.96926, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-316.595533,164,0.173181
-326.506284,174,0.610217
-289.730669,145,0.974847
-288.675142,160,1.380524
-290.094222,174,1.823353
-204.244922,267,2.494356
-327.946216,152,2.877313
-357.263345,164,3.291979
-353.782102,149,3.666204
-261.37281,156,4.057141
18.913464,225,4.625347
16.940222,338,5.478138
-172.182455,1000,7.980433
-206.999274,722,9.814097
-100.728363,468,10.994587
-156.442819,465,12.156975
-92.192241,1000,14.674837
-154.198607,625,16.277641
-166.882164,343,17.162289
-146.656887,353,18.066025
-111.792135,172,18.497532
-131.339315,1000,21.010256
-90.442081,1000,23.52497
-97.422817,1000,26.03516
-360.498713,156,26.429368
-1156.800804,158,26.830873
-270.439584,202,27.361788
12.839986,1000,29.88428
193.901796,659,31.552664
-261.482772,338,32.402333
-244.122831,838,34.505456
-48.623598,1000,37.032112
-82.875889,213,37.571958
-250.708821,550,38.950131
-67.54503,1000,41.462762
-77.376605,1000,43.984131
-57.418667,1000,46.501149
-105.466798,383,47.461011
215.292053,607,48.995867
209.629218,558,50.410091
207.739699,569,51.838655
-9.643193,1000,54.365756
-23.20356,1000,56.892424
1.442084,1000,59.447529
-9.15809,1000,61.969796
15.841664,1000,64.532982
-13.902328,1000,67.337021
125.104303,841,70.080046
161.109081,903,86.344453
118.467131,864,88.503869
144.057512,919,92.67562
159.801919,692,95.592075
249.464024,531,97.923457
183.270849,849,101.450127
-14.557131,1000,105.644461
224.857995,440,107.522054
-125.833084,860,111.623602
-39.248754,1000,115.883348
163.850254,974,120.235399
-44.565761,1000,124.415951
-29.100653,1000,129.611309
198.221383,695,131.707125
-10.168493,1000,135.192538
210.227093,546,136.672902
124.900096,798,142.38873
-11.373825,1000,148.313436
162.696711,749,152.990399
263.266587,636,155.824331
-75.022026,1000,160.35113
192.047144,467,162.783855
-161.197215,902,166.652758
248.326511,492,168.999052
-47.973951,1000,173.578941
169.662022,563,176.327766
209.426838,364,177.725008
251.165015,496,179.267233
256.048063,586,210.821402
215.461253,756,212.828725
192.819807,974,217.346055
181.166191,435,219.079171
241.381337,524,222.060184
-21.817877,1000,226.254321
-12.662301,1000,230.400817
-67.51347,527,232.628383
184.855373,529,234.832106
173.158846,502,237.029491
257.85981,376,238.551578
232.501039,576,241.395832
178.900371,623,243.842159
-8.522251,370,245.54448
200.410515,645,248.262734
223.937079,804,251.712523
246.589815,355,253.199425
140.377148,635,255.572772
210.324369,432,256.673568
-37.926807,333,1119.634656
117.034674,1000,1122.416858
164.669981,710,1126.269328
189.592578,438,1128.657585
-67.133021,669,1131.844632
-32.110573,1000,1135.988413
67.798767,819,1139.416814
-52.092088,1000,1143.694166
189.993932,849,1147.176248
-191.466732,636,1149.70078
-112.908052,1000,1299.294655
167.337237,749,1301.28213
-77.832465,1000,1304.498479
245.808388,650,1306.343618
-55.040654,1000,1308.933696
-203.261317,906,1311.28889
131.229114,971,1313.787046
11.078001,1000,1316.34963
-35.560394,1000,1318.907602
-38.797503,1000,1322.298053
24.386265,1000,1325.062167
-3.87547,1000,1327.741917
-32.07949,1000,1330.380759
-301.560963,991,1332.956144
98.54268,954,1335.459148
-43.392398,1000,1338.195691
-193.756511,673,1340.094573
261.179529,352,1341.048586
-21.327152,1000,1343.93472
286.14726,258,1344.674912
112.191612,984,1347.420732
-72.996781,1000,1350.282214
-47.857421,1000,1352.975776
57.490312,1000,1355.768584
142.723201,904,1358.208704
252.765559,500,1359.493423
-46.17019,1000,1362.295443
200.094898,642,1364.223116
226.788572,638,1366.160322
151.433159,882,1368.864084
147.69698,695,1371.058629
213.011518,466,1372.704185
98.387716,1000,1375.989669
133.685808,882,1378.510385
222.437107,449,1379.805422
204.817983,554,1381.282495
149.689631,935,1383.78528
159.178674,783,1385.865978
202.3182,616,1387.71423
-26.589899,1000,1390.703783
59.306256,1000,1393.524412
160.468032,683,1395.503958
277.161847,185,1396.0267
292.45019,263,1396.760327
297.315826,313,1397.618267
-32.797058,1000,1400.574043
197.591873,589,1402.189273
-21.572381,1000,1405.00398
180.766377,736,1406.903196
219.870086,478,1408.139881
157.029021,834,1410.297222
212.361095,299,1411.060225
196.643195,668,1412.765882
211.79346,420,1413.848404
245.153554,264,1414.530208
277.899639,245,1415.165594
153.468414,603,1416.722364
277.665656,205,1417.252203
10.557214,367,1418.209302
247.499601,299,1418.977775
183.976658,245,1419.612502
265.135873,289,1420.375552
267.746702,182,1420.856618
257.789573,220,1421.42727
135.068211,827,1423.580794
293.183787,188,1424.062336
-12.247675,1000,1426.597192
244.656654,285,1427.319669
292.657407,264,1427.996387
279.275088,251,1428.64565
241.635561,605,1430.177141
270.78246,198,1430.680912
246.27812,310,1431.463073
227.232696,223,1432.034535
243.074434,211,1432.565687
1.208942,1000,1435.09045
289.889322,253,1435.724827
255.118608,205,1436.24917
264.534952,206,1436.769863
295.591134,244,1437.388323
235.122573,343,1438.25149
249.131682,218,1438.800232
272.109885,243,1439.415202
257.807026,225,1439.985513
264.191799,216,1440.52672
282.977018,255,1441.16643
7.450595,1000,1443.696491
241.257175,308,1444.472512
272.648953,312,1445.257016
253.588775,238,1445.873739
264.298117,274,1446.561091
243.85552,247,1447.182391
-12.123627,1000,1449.713733
268.383078,204,1450.227598
253.893821,208,1450.749419
176.003384,517,1452.050545
192.367751,524,1453.372499
274.939145,230,1453.960719
261.540158,204,1454.476544
219.808148,272,1455.156108
256.639762,209,1455.682971
248.934713,247,1456.311509
236.582385,257,1456.956217
93.013011,1000,1459.490284
260.992367,306,1460.263722
-7.729123,1000,1462.783689
220.778205,737,1464.6435
212.131658,377,1465.595233
239.68316,319,1466.403417
231.530625,337,1467.257734
32.460003,1000,1469.804624
245.373166,251,1470.441393
-168.591116,789,1472.450484
229.22618,250,1473.082809
248.898505,301,1473.845429
261.346464,221,1474.406479
-63.562662,1000,1476.954771
262.175657,229,1477.538346
252.019426,193,1478.028171
259.229316,219,1478.585908
174.509871,683,1480.328336
254.071252,347,1481.218121
243.462108,255,1481.866843
257.021453,198,1482.371705
-85.223931,1000,1484.913671
-99.413492,1000,1487.45093
226.838992,488,1488.694747
231.39348,359,1489.604346
271.37383,217,1490.152726
-3.748912,1000,1492.700114
267.148238,235,1493.296062
-27.845699,1000,1495.85221
268.1782,249,1496.489163
-32.298649,393,1497.493431
208.132669,333,1498.339353
-35.173822,1000,1500.898812
273.361992,296,1501.651092
290.162665,261,1502.307032
183.540469,599,1503.836534
245.054904,255,1504.483175
251.891276,198,1504.984713
160.649869,804,1507.024988
287.987979,295,1507.778783
-59.106144,1000,1510.352691
277.448294,228,1510.974197
214.290039,640,1512.63754
234.406324,442,1513.761452
198.945239,508,1515.064117
211.593109,401,1516.102144
273.829575,236,1516.700207
214.560684,725,1518.541661
237.857185,427,1519.634708
-4.550609,1000,1522.16254
242.030569,324,1522.991374
275.978217,207,1523.515161
248.216797,340,1524.382903
289.114904,260,1525.047361
283.575975,283,1525.764444
259.771092,219,1526.322932
189.087557,659,1528.012352
241.089946,542,1529.380701
158.908399,985,1531.918105
276.416037,220,1532.480019
288.185806,247,1533.11533
265.039156,283,1533.832292
139.84134,894,1536.103486
224.365449,236,1536.702955
215.215538,444,1537.832122
265.245113,286,1538.552425
239.553609,510,1539.846987
274.19893,204,1540.366394
261.040608,232,1540.950557
177.512839,608,1542.499305
64.215998,1000,1545.048781
152.267307,755,1546.972927
200.096311,540,1548.362511
295.579094,282,1549.074337
