#{"t_start": 1779906746.699633, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-237.952763,103,0.02092
-303.23802,134,0.350956
-149.274727,104,0.60116
-280.995093,108,0.862079
-395.315321,159,1.242839
-109.633816,95,1.472011
-22.786728,99,2.350657
-59.956372,122,2.69307
-11.415778,104,2.970613
-521.336774,289,3.687167
-87.472426,135,4.019843
-241.22093,232,4.591741
-285.853851,150,4.959287
-229.652925,186,5.433941
-172.978928,241,6.031925
-133.193209,188,6.48574
-121.98291,361,7.373465
-112.889333,167,7.785824
-229.883866,222,8.327442
-97.056278,160,8.718835
42.251329,162,9.116232
-287.347003,217,9.648829
-111.371805,257,10.272923
-315.953225,255,10.901703
-100.578936,253,11.521478
-118.24186,162,11.918401
-91.89282,333,12.736696
-125.544982,304,13.481166
-164.082967,301,14.218246
-68.500896,301,14.952879
155.761183,350,15.81933
-21.46985,522,17.095004
-107.415048,456,18.209389
-16.481315,188,18.669839
-37.301145,173,19.091747
-96.055974,372,20.002086
-83.694393,179,20.439374
-46.333689,161,20.834759
211.711716,558,22.213693
-16.099417,195,22.686621
-7.458119,155,23.065315
-27.873652,221,23.607678
218.208697,357,24.481453
-93.609067,250,25.090311
-16.460498,329,25.890682
-53.960581,314,26.65912
-74.269889,259,27.290877
-82.440063,242,27.880825
171.503056,465,29.02531
185.258258,331,29.832696
-33.422107,161,30.230475
-43.537177,238,30.814645
80.207526,747,32.644265
-102.259912,503,33.862432
-225.784567,653,35.44826
-80.66083,1000,37.888885
-172.921985,428,38.93975
-87.166316,239,39.521384
201.539531,397,40.493597
26.539977,1000,42.945258
-323.96317,383,43.886669
-167.745759,238,44.469506
105.508548,687,46.154669
-68.223169,359,47.039841
-17.88198,351,47.897928
-116.349732,952,1102.28054
-24.067005,240,1102.958333
-88.668109,253,1103.68048
-173.479777,578,1105.224813
-73.40074,231,1106.110627
-133.815729,385,1107.130606
-101.052036,346,1108.031956
-20.714242,280,1108.935533
-64.746524,203,1109.446112
-161.709884,507,1110.7457
-163.363631,539,1112.41191
-81.471219,333,1113.281795
-172.855358,1000,1115.906004
-85.885091,561,1117.366587
-65.893852,1000,1119.994388
-58.48923,222,1120.485079
-147.170896,549,1121.984805
-134.010513,345,1122.743149
-106.903736,291,1123.435273
-207.317528,557,1125.02658
-108.420169,353,1125.871524
-200.293079,776,1127.900244
-48.243866,1000,1130.180759
-93.019596,245,1130.803072
-68.606316,1000,1133.286741
-84.924306,1000,1135.954095
134.23226,573,1137.486937
-52.206372,1000,1139.73775
-19.656796,1000,1142.207482
-50.149807,1000,1144.762862
-4.056891,1000,1147.433341
-76.741363,1000,1149.7068
-104.419675,1000,1151.921834
-60.485469,1000,1154.231076
-81.953859,1000,1156.566958
-25.866492,1000,1158.835401
-64.198058,1000,1161.044772
-35.926704,1000,1163.267923
-56.819435,1000,1165.48673
-28.909761,1000,1167.694831
-21.395505,1000,1169.899483
-39.471715,1000,1172.10521
12.444219,1000,1174.312854
