#{"t_start": 1779905495.797657, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-316.595533,164,0.172803
-326.506284,174,0.604148
-289.730669,145,0.96626
-288.675142,160,1.370709
-290.094222,174,1.811046
-204.244922,267,2.482838
-327.946216,152,2.865658
-357.263345,164,3.277317
-353.782102,149,3.650696
-261.37281,156,4.039572
18.913464,225,4.605014
16.940222,338,5.451204
-172.182455,1000,7.977451
-206.999274,722,9.790945
-100.728363,468,10.963289
-156.442819,465,12.123262
-92.192241,1000,14.648351
-154.198607,625,16.20557
-166.882164,343,17.066081
-146.656887,353,17.956835
-111.792135,172,18.388613
-131.339315,1000,20.90064
-90.442081,1000,23.409142
-97.422817,1000,25.929424
-360.498713,156,26.322932
-1156.800804,158,26.722211
-270.439584,202,27.233216
12.839986,1000,29.745775
193.901796,659,31.404757
-261.482772,338,32.251709
-244.122831,838,34.351819
-48.623598,1000,36.85906
-82.875889,213,37.399009
-250.708821,550,38.774548
-67.54503,1000,41.273226
-77.376605,1000,43.785512
-57.418667,1000,46.30871
-105.466798,383,47.272459
215.292053,607,48.812796
209.629218,558,50.219679
207.739699,569,51.648154
-9.643193,1000,54.177253
-23.20356,1000,56.684892
1.442084,1000,59.202994
-9.15809,1000,61.709928
15.841664,1000,64.222609
-13.902328,1000,66.755808
125.104303,841,68.880399
161.109081,903,71.142379
118.467131,864,73.296336
144.057512,919,75.600295
159.801919,692,77.339998
249.464024,531,78.678052
183.270849,849,80.829563
-14.557131,1000,83.369021
224.857995,440,84.483851
-125.833084,860,86.662339
-39.248754,1000,89.172032
163.850254,974,91.623944
-44.565761,1000,94.1481
-29.100653,1000,96.669203
198.221383,695,98.42642
-10.168493,1000,100.955597
210.227093,546,102.336891
124.900096,798,104.356086
-11.373825,1000,106.882407
162.696711,749,108.781639
263.266587,636,110.39085
-75.022026,1000,112.9198
192.047144,467,114.1059
-161.197215,902,116.372976
248.326511,492,117.614073
-47.973951,1000,120.123379
169.662022,563,121.547105
209.426838,364,122.468375
251.165015,496,123.72556
256.048063,586,125.203711
