#{"t_start": 1779905621.473759, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-353.887971,147,0.130246
-53.939449,91,0.355637
-350.176412,105,0.618563
-209.111839,77,0.810522
-230.421606,101,1.064152
-420.762575,267,1.741026
-344.719812,140,2.092667
-152.872553,178,2.537328
-134.358122,190,3.012894
-70.840436,127,3.331536
-208.968923,215,3.867647
-295.398374,170,4.293444
-89.633644,102,4.541892
-248.860663,195,5.029274
-63.591226,143,5.384217
-117.910496,205,5.891904
-177.661504,133,6.224299
-177.237608,298,6.967604
-88.602958,138,7.310472
8.770612,443,8.426603
2.825616,303,9.171358
2.468474,180,9.612332
6.471179,182,10.059143
-44.387472,227,10.626537
-14.511419,468,11.874158
201.279596,673,13.705379
-124.795839,339,14.564977
-329.525051,399,15.561661
-182.581684,393,16.543809
-150.265115,585,18.125911
-150.12859,588,19.648135
-78.51738,397,20.637471
-131.216976,903,22.860995
-144.800408,543,24.332174
-124.430359,437,25.408251
-41.766672,367,26.31089
-75.968802,536,27.630735
-94.985771,1000,30.092973
-89.191535,442,31.189614
-147.050233,459,32.326105
-76.870612,677,34.219819
-90.604607,1000,36.874112
-89.910748,1000,39.418229
-46.410713,1000,41.952872
-61.617651,1000,44.497228
-23.780326,1000,47.011313
-129.604742,670,48.700801
-44.868376,1000,51.217783
-18.643923,1000,53.742266
-15.875172,1000,56.279727
-46.599806,1000,58.809867
-35.597255,1000,61.333807
-50.880945,1000,63.883642
-90.717554,1000,66.406352
-41.093037,1000,68.930921
-71.925184,1000,71.440113
-27.122495,1000,73.960103
-30.729393,1000,76.480934
-19.077814,1000,78.997992
-23.394627,1000,81.514626
-74.600114,1000,84.039946
-222.622656,983,86.520251
-6.47064,1000,89.035859
-91.775224,222,89.594185
-72.73829,1000,92.107036
-110.008745,1000,94.624293
-9.713371,1000,97.139272
-118.256456,93,97.3744
-14.57817,1000,99.883305
-128.717432,296,100.621195
-23.218794,1000,103.137027
-9.929095,1000,106.029748
-27.763834,1000,108.941062
-24.824585,1000,111.760945
2.12099,1000,114.624208
-7.962321,1000,117.42854
-53.206332,1000,120.299693
6.179387,1000,123.144371
-8.406464,1000,125.958405
168.461092,906,128.31722
