episode,reward,length,global_step
0,-178.337232,120,120
1,-418.850423,124,244
2,-267.179764,106,350
3,-369.714379,85,435
4,-287.171013,106,541
5,-368.869358,107,648
6,-373.243119,84,732
7,-327.73738,87,819
8,-76.71879,65,884
9,-105.617943,106,990
10,-186.468757,93,1083
11,-112.985493,66,1149
12,-126.64852,100,1249
13,-220.235088,82,1331
14,-199.011875,67,1398
15,-127.624809,88,1486
16,-90.796864,82,1568
17,-278.610804,101,1669
18,-89.609825,71,1740
19,-264.393501,86,1826
20,-238.515014,157,1983
21,-59.134461,74,2057
22,-98.54203,72,2129
23,-389.257577,123,2252
24,-48.223837,88,2340
25,-104.552373,151,2491
26,-76.365725,115,2606
27,-247.827175,152,2758
28,-325.093366,125,2883
29,-186.733197,131,3014
30,-188.484353,89,3103
31,-150.075743,109,3212
32,-223.460062,118,3330
33,-44.176202,125,3455
34,-255.971755,96,3551
35,-101.183821,123,3674
36,-176.623015,121,3795
37,-83.550139,120,3915
38,-196.068521,91,4006
39,-62.064009,149,4155
40,-326.278032,143,4298
41,-344.304718,181,4479
42,-243.058021,99,4578
43,-63.502221,120,4698
44,37.913102,169,4867
45,-275.626031,111,4978
46,-252.924443,129,5107
47,-330.422292,322,5429
48,-193.552486,189,5618
49,-248.577948,266,5884
50,-252.033728,148,6032
51,-97.353963,183,6215
52,6.761103,1000,7215
53,-128.825504,1000,8215
54,-57.031523,487,8702
55,-104.098022,1000,9702
56,-67.970739,1000,10702
57,-153.361743,723,11425
58,-102.149609,372,11797
59,-52.268218,353,12150
60,-93.021832,275,12425
61,-99.966473,441,12866
62,-101.01268,246,13112
63,-105.36223,316,13428
64,-104.448534,301,13729
65,-57.082968,1000,14729
66,-46.967115,1000,15729
67,-95.413494,129,15858
68,-20.84126,1000,16858
69,215.617137,626,17484
70,164.16386,887,18371
71,-52.946566,1000,19371
72,85.245857,1000,20371
73,-156.270701,374,20745
74,102.954627,1000,21745
75,-167.73724,341,22086
76,-122.704491,417,22503
77,-15.657147,337,22840
78,247.022107,726,23566
79,-100.461891,294,23860
80,-273.929519,356,24216
81,-82.946262,279,24495
82,-36.75192,1000,25495
83,-52.343957,1000,26495
84,-27.073504,1000,27495
85,11.424752,1000,28495
86,-29.434416,1000,29495
87,-26.051616,1000,30495
88,-17.080994,1000,31495
89,-6.177073,1000,32495
90,-62.731002,1000,33495
91,-46.508655,1000,34495
92,11.713369,1000,35495
93,99.429575,1000,36495
94,56.430423,1000,37495
95,61.4167,1000,38495
96,248.692221,582,39077
97,-121.098579,305,39382
98,29.567933,1000,40382
99,66.34025,1000,41382
100,-75.465211,1000,42382
101,-175.351812,567,42949
102,-23.698441,1000,43949
103,-35.876134,1000,44949
104,-8.525097,1000,45949
105,-6.880847,1000,46949
106,-25.920533,1000,47949
107,-66.758143,1000,48949
108,-75.221677,1000,49949
