#{"t_start": 1779910919.281491, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-178.337232,120,0.06039
-418.850423,124,0.338488
-267.179764,106,0.57593
-369.714379,85,0.766952
-287.171013,106,1.004154
-368.869358,107,1.242805
-373.243119,84,1.433372
-327.73738,87,1.632256
-76.71879,65,1.779366
-105.617943,106,2.017681
-186.468757,93,2.227124
-112.985493,66,2.374693
-126.64852,100,2.597941
-220.235088,82,2.781397
-199.011875,67,2.931199
-127.624809,88,3.128149
-90.796864,82,3.311959
-278.610804,101,3.537945
-89.609825,71,3.696871
-264.393501,86,3.888683
-238.515014,157,4.239
-59.134461,74,4.405913
-98.54203,72,4.567581
-389.257577,123,4.842249
-48.223837,88,5.038648
-104.552373,151,5.375674
-76.365725,115,5.631936
-247.827175,152,5.970642
-325.093366,125,6.249567
-186.733197,131,6.544404
-188.484353,89,6.743843
-150.075743,109,6.987576
-223.460062,118,7.25111
-44.176202,125,7.530701
-255.971755,96,7.745297
-101.183821,123,8.023781
-176.623015,121,8.296066
-83.550139,120,8.566633
-196.068521,91,8.770748
-62.064009,149,9.103863
-326.278032,143,9.424056
-344.304718,181,9.828508
-243.058021,99,10.050013
-63.502221,120,10.318464
37.913102,169,10.697619
-275.626031,111,10.947052
-252.924443,129,11.23637
-330.422292,322,11.954806
-193.552486,189,12.377184
-248.577948,266,12.974245
-252.033728,148,13.306203
-97.353963,183,13.721992
6.761103,1000,15.963034
-128.825504,1000,18.196976
-57.031523,487,19.286674
-104.098022,1000,21.519497
-67.970739,1000,23.754275
-153.361743,723,25.365499
-102.149609,372,26.198905
-52.268218,353,26.986151
-93.021832,275,27.599283
-99.966473,441,28.585345
-101.01268,246,29.1333
-105.36223,316,29.837585
-104.448534,301,30.511341
-57.082968,1000,32.761807
-46.967115,1000,34.993926
-95.413494,129,35.281808
-20.84126,1000,37.518179
215.617137,626,38.928994
164.16386,887,40.925165
-52.946566,1000,43.161604
85.245857,1000,45.406658
-156.270701,374,46.242742
102.954627,1000,48.490052
-167.73724,341,49.255072
-122.704491,417,50.187164
-15.657147,337,50.93991
247.022107,726,52.576239
-100.461891,294,53.254673
-273.929519,356,54.054662
-82.946262,279,54.678412
-36.75192,1000,56.918034
-52.343957,1000,59.15267
-27.073504,1000,61.388045
11.424752,1000,63.630929
-29.434416,1000,65.865842
-26.051616,1000,68.097605
-17.080994,1000,70.363789
-6.177073,1000,72.603606
-62.731002,1000,74.845737
-46.508655,1000,77.087056
11.713369,1000,79.333707
99.429575,1000,81.578911
56.430423,1000,83.904121
61.4167,1000,86.153417
248.692221,582,87.457984
-121.098579,305,88.144535
29.567933,1000,90.387134
66.34025,1000,92.632632
-75.465211,1000,94.876021
-175.351812,567,96.148863
-23.698441,1000,98.3878
-35.876134,1000,100.628915
-8.525097,1000,102.87238
-6.880847,1000,105.113753
-25.920533,1000,107.354215
-66.758143,1000,109.593794
-75.221677,1000,111.840565
