#{"t_start": 1779911948.491275, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-224.496327,74,0.013178
-215.740182,115,0.137575
-625.957485,62,0.225267
-760.168526,62,0.311272
-544.477715,76,0.415167
-138.575735,104,0.557657
14.474555,105,0.70064
-194.428747,299,1.109606
-506.509896,138,1.300941
-320.465407,224,1.615082
-177.208484,388,2.147278
-232.793508,109,2.295365
-183.418077,100,2.432357
-77.770191,132,2.612342
30.077985,75,2.714827
-262.799616,215,3.009817
-74.890887,248,3.351674
-312.260559,250,3.695499
-253.932372,131,3.874748
-154.025257,317,4.309265
-138.955263,194,4.574928
-190.03806,219,4.873744
-136.301148,127,5.047972
-247.219485,289,5.442533
-440.090233,342,5.910945
-185.464227,292,6.310872
-96.790257,278,6.691146
-358.082519,339,7.154381
-355.519349,294,7.555335
-142.752128,303,7.971379
-116.344451,230,8.287266
-288.473237,134,8.470737
-572.432179,220,8.770063
-662.440741,251,9.112282
-491.399854,154,9.322271
-398.823152,308,9.741257
-336.589881,189,10.003039
-444.407384,133,10.184768
-317.754741,126,10.356299
-309.548558,314,10.78486
-419.748541,122,10.952032
-363.910944,323,11.392637
-300.150816,214,11.685797
-349.193508,123,11.852868
-471.393895,127,12.027928
-632.755039,318,12.464871
-120.494827,425,13.045326
-312.16954,145,13.243849
-253.990269,118,13.404512
-387.368264,130,13.583269
-422.546283,237,13.906007
-248.188533,246,14.245404
-306.444991,138,14.435114
-346.480161,506,15.128142
-348.268454,153,15.338161
-363.453651,394,15.876085
-350.189727,190,16.136875
-238.80145,278,16.519307
-262.859227,102,16.658955
-420.306488,111,16.810638
-359.828168,183,17.062109
-265.189235,147,17.262481
-341.190626,181,17.510857
-380.487868,168,17.746757
-210.145434,184,17.998904
-302.552864,167,18.226194
-281.727425,132,18.406668
-403.599048,102,18.549329
-364.950158,105,18.693404
-426.714408,100,18.830139
-168.347402,232,19.148578
-355.65622,102,19.287891
-59.519713,234,19.607942
-203.065198,180,19.852885
-11.766166,147,20.054227
-322.825674,343,20.525804
-34.213479,312,20.953939
-403.350495,92,21.0808
-210.182514,129,21.257042
-371.330096,117,21.417273
-152.940407,413,21.994127
-226.944575,138,22.18434
-158.248763,306,22.627114
-139.193238,397,23.184018
-362.439508,270,23.556029
-193.467657,361,24.06998
-61.062949,334,24.541789
-349.427607,333,25.002019
-255.93075,326,25.449118
-118.7718,245,25.787035
-239.853761,116,25.946119
-439.016247,301,26.359995
-166.356776,229,26.674592
-282.530727,388,27.211032
-129.132729,277,27.592182
-67.200775,303,28.008199
-94.570485,234,28.328526
-209.460406,150,28.534929
-235.096883,149,28.739207
-149.298169,275,29.119317
-243.564356,233,29.43877
-263.162979,215,29.734123
-224.584275,165,29.961796
-260.362698,171,30.197139
-190.720819,161,30.418433
-162.081602,293,30.821052
-138.985289,290,31.221287
-336.671983,421,31.799583
-290.20797,179,32.047045
-444.189099,188,32.304485
-96.063694,169,32.538041
-280.46481,187,32.794484
-103.554828,254,33.144473
-383.783072,172,33.382935
-364.234049,172,33.620332
-150.665289,284,34.013994
-344.736101,168,34.245049
-207.185617,323,34.690151
-289.248181,360,35.185803
-127.256542,228,35.501459
-125.735035,277,35.880846
-112.790698,302,36.295434
-44.15309,273,36.671308
-81.285334,262,37.031038
-64.320421,201,37.306309
-32.853714,1000,38.688978
-97.180222,578,39.481187
-116.93932,266,39.849452
-212.816249,253,40.197363
-34.851724,281,40.583728
-202.905278,303,40.999946
8.500497,302,41.414873
0.672893,327,41.86656
-504.96062,403,42.422933
-163.394008,253,42.771663
-115.110304,361,43.270245
-99.523383,256,43.622158
-32.794137,252,43.970963
-69.773709,234,44.293886
51.166949,1000,45.679629
-104.599301,355,46.172284
-201.887284,232,46.492381
-144.757672,325,46.940634
-91.102019,224,47.249619
-68.431159,206,47.533993
-18.31832,227,47.845169
-190.706538,387,48.379886
-138.245044,448,48.995532
-103.452334,453,49.618986
-35.860839,281,50.005726
-99.781661,305,50.427868
7.224297,296,50.836255
-88.857955,443,51.450325
-104.789159,294,51.855504
-248.884195,426,52.44474
-54.003421,470,53.094246
85.841734,962,54.441448
215.253746,971,55.794568
-86.020432,331,56.250315
-200.114455,478,56.910963
-16.773481,337,57.377159
-10.700992,232,57.69814
-1.77025,223,58.004931
184.005063,398,58.555815
-214.4312,308,58.980927
-5.518804,244,59.317899
139.922239,405,59.877675
-41.44612,389,60.414477
-166.465106,263,60.776573
-120.043395,321,61.222182
-70.877068,215,61.517443
245.87529,269,61.890385
264.855789,341,62.362154
-112.77828,259,62.725958
-76.221878,264,63.092416
0.874467,198,63.366577
-41.124463,254,63.717269
285.911307,273,64.0949
-20.614822,278,64.476484
34.579899,167,64.707916
-42.338201,317,65.149377
243.747253,280,65.53882
-3.875122,215,65.836324
237.84777,368,66.345294
4.400103,245,66.684043
187.786368,833,67.844132
-33.181449,213,68.137313
57.351651,176,68.379479
