#{"t_start": 1779911742.116684, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-120.01624,169,0.10973
-342.258535,54,0.184095
-434.040365,49,0.254266
-398.751906,91,0.380991
-416.255495,177,0.623053
-1011.238402,91,0.74828
-223.985457,153,0.957145
-196.584779,96,1.087956
-236.245039,131,1.268353
-135.674763,90,1.395807
-182.729289,179,1.644317
-298.805874,163,1.869592
-176.647365,467,2.511297
-132.015758,1000,3.878297
-332.529999,924,5.143008
-10.59365,156,5.357393
-149.629498,1000,6.731584
-104.260806,1000,8.103422
-209.563265,192,8.367005
-188.534377,148,8.569673
-93.474031,410,9.134527
-228.051411,482,9.795019
-105.446884,282,10.183945
-242.434749,884,11.392955
-309.076683,1000,12.763121
-400.217533,599,13.583134
-323.355659,547,14.330497
-430.651809,800,15.43054
-267.176857,996,16.794785
-96.355186,1000,18.163511
-86.43507,1000,19.535323
-96.922453,1000,20.904677
-122.303307,579,21.69618
-300.666316,326,22.141648
-83.902471,1000,23.518651
-124.210627,1000,24.891789
-169.835271,630,25.7617
-91.295419,203,26.040876
-84.497313,1000,27.417998
-179.242893,1000,28.78733
-841.913402,403,29.342681
-129.6466,461,29.975831
-15.377461,1000,31.348164
-264.160653,700,32.311002
-141.946724,534,33.044104
-108.281492,1000,34.418196
-234.013556,928,35.69642
-154.782415,1000,37.072902
-24.893631,1000,38.453383
-31.255604,1000,39.825483
-3.43904,1000,41.205519
-85.28777,1000,42.584474
-42.131192,295,42.990742
-305.840007,415,43.559664
-62.873228,1000,44.941537
-210.55497,383,45.469634
-227.308199,395,46.011395
-194.819146,368,46.52194
-257.404033,768,47.579805
-22.95472,1000,48.955285
-29.056675,1000,50.329188
-201.922267,519,51.046502
-122.95472,1000,52.420136
-106.400391,288,52.819388
-73.593891,271,53.192897
-294.153998,918,54.458787
-111.392973,322,54.903659
-106.530304,364,55.404522
-228.686615,740,56.422118
-153.741372,530,57.155054
-168.464682,1000,58.531776
-218.984627,781,59.610156
-250.774603,603,60.442556
-193.170413,371,60.954116
-38.538627,380,61.484581
18.634253,325,61.931813
1.113592,166,62.161222
-96.311233,1000,63.543322
-183.170506,301,63.957108
-194.44098,677,64.889432
-55.95873,1000,66.275579
-45.791759,1000,67.65516
