#{"t_start": 1780052690.161453, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-382.130338,85,0.015564
-115.204675,162,0.03979
-82.757358,70,0.050236
-149.642969,103,0.065788
-383.419837,85,0.078478
-354.595795,145,0.099729
-374.347904,94,0.114178
-327.652073,99,0.129048
-168.019801,131,0.148628
-239.136295,150,0.170809
-102.04145,132,0.190471
-306.226729,101,0.205508
-208.301695,87,0.219033
-478.21801,90,0.233012
-88.820848,72,0.24398
-414.389504,182,0.270708
-406.793956,86,0.283331
-614.726997,116,0.300901
-370.242669,89,0.419921
-315.322737,91,0.434137
-284.356305,91,0.448474
-282.934961,137,0.468933
-429.232588,99,0.484028
-351.188501,107,0.500022
-139.289021,139,0.521377
-272.256669,141,0.54228
-82.651136,78,0.553949
-166.509769,98,0.569736
-71.787449,72,0.581571
-356.264758,149,0.604187
-109.11369,139,0.624815
-152.001597,77,0.636277
-461.691022,104,0.652023
-36.735167,122,0.670203
-389.00141,176,0.696572
-308.298621,132,0.715975
-339.479564,96,0.835975
-146.991323,151,0.859301
-435.589251,143,0.880426
-147.565966,159,0.903865
-295.321709,109,0.919866
-523.667687,121,0.937986
-314.080853,92,0.951536
-377.158093,120,0.9693
-195.544561,102,0.98451
-359.677159,153,1.006933
-256.210109,126,1.025715
-366.284488,118,1.043058
-520.466102,139,1.063795
-338.835447,75,1.075044
-68.650912,91,1.088513
-426.397506,94,1.102621
-88.524766,81,1.114959
-147.689265,81,1.12706
-85.576061,100,1.246094
-316.406041,129,1.265896
-251.844815,101,1.281665
-138.214093,137,1.302069
-292.830041,180,1.329304
-204.430094,150,1.352615
-95.684573,92,1.366512
-127.052074,172,1.392224
-398.362018,104,1.407847
-77.719335,105,1.42417
-359.116706,114,1.44142
-73.136313,68,1.451719
-61.582614,160,1.475496
-211.881244,126,1.494512
-320.199894,93,1.508669
-163.376118,188,1.537373
-167.496315,124,1.661079
-35.681426,88,1.67436
-84.636347,100,1.689677
-257.395183,97,1.704322
-114.131116,145,1.725685
-239.609369,143,1.747236
-147.049749,95,1.761265
-116.679786,98,1.776232
-239.954347,154,1.798994
-139.530118,130,1.818318
-231.901078,153,1.840827
-48.396044,69,1.85113
-247.606535,156,1.874307
-148.389162,151,1.896865
-405.406273,129,1.916093
-108.161508,158,1.93966
-165.20683,112,1.956093
19.885504,99,2.077113
-248.660296,116,2.094727
-50.5446,157,2.118905
-44.829995,99,2.133978
-119.356845,109,2.1502
-374.789707,164,2.174465
-332.254287,165,2.199109
-185.449321,155,2.223186
13.028682,82,2.236006
-38.202889,81,2.248332
-212.580824,132,2.267943
-131.279456,179,2.294846
-61.73109,103,2.31021
-67.254703,135,2.330302
-222.41274,186,2.357664
-56.441691,125,2.480696
-150.458516,122,2.499123
-91.228814,159,2.523359
-204.9347,219,2.555509
-344.047703,160,2.579744
-418.553999,144,2.601022
-212.925629,121,2.620351
-261.709795,157,2.643989
-171.589785,114,2.661118
-150.542877,129,2.680531
-64.27498,187,2.710916
-66.251159,143,2.73308
-73.818549,111,2.749734
-68.353355,161,2.773666
-83.363301,145,2.900574
-254.485498,100,2.915584
-36.830606,95,2.929696
-116.880221,98,2.94484
-94.068868,99,2.959639
-96.161438,150,2.982168
-113.710599,129,3.001311
-234.7277,295,3.045411
-70.666749,135,3.065951
-158.279807,139,3.086844
-405.830627,205,3.117508
-265.441127,138,3.13786
-120.83664,99,3.152997
-47.055871,111,3.170113
-117.109735,105,3.186018
-110.355691,117,3.203366
-8.566175,82,3.321955
-304.368028,185,3.349585
-332.151789,121,3.368184
-74.7305,126,3.386907
-167.282073,74,3.398324
-47.658624,84,3.411019
-164.1772,139,3.431561
-381.685441,213,3.463405
-9.785203,114,3.480568
-132.556,184,3.508153
-214.134869,160,3.532211
-57.235093,91,3.545842
-137.115776,142,3.567099
-79.594451,157,3.590262
-47.886723,117,3.607958
-209.727069,183,3.740982
-226.882855,132,3.760859
-46.62701,106,3.77702
-349.341272,138,3.797725
-23.902097,160,3.821846
-211.710103,192,3.850323
-200.475441,155,3.873987
-41.111206,96,3.888461
-108.883995,242,3.92444
-64.467145,198,3.953983
-38.349778,97,3.968422
-136.239105,153,3.991538
-113.719948,220,4.024323
-383.627751,175,4.155691
-152.707512,180,4.182593
-41.221887,154,4.205888
-57.221633,150,4.229707
-84.454534,152,4.252501
-20.268971,138,4.273328
-29.329665,150,4.295712
-61.400162,72,4.306549
-26.692663,112,4.323361
-14.305423,96,4.337762
-142.4597,119,4.355544
-330.76967,167,4.380459
-21.365171,176,4.406817
-97.197266,150,4.429139
-85.356181,183,4.563717
4.278594,114,4.580985
-42.172095,121,4.599006
-323.596808,176,4.625338
-68.881236,281,4.666884
-84.127673,217,4.699355
-47.682334,140,4.720351
-147.278636,869,4.855826
-107.57361,181,4.988513
-139.928869,210,5.020713
-408.232173,199,5.050543
-258.651964,168,5.075777
-53.661729,152,5.098294
-22.261601,184,5.12597
