#{"t_start": 1779912439.7251992, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-903.812533,263,0.300405
-271.966352,64,0.411979
-87.966014,61,0.518654
-435.407476,112,0.714733
46.069508,80,0.85523
-754.115943,91,1.015046
-664.340172,88,1.169326
-485.540939,84,1.316583
-419.569903,57,1.416032
-487.768547,69,1.542017
-336.005864,150,1.808351
-387.107094,159,2.087366
-535.368044,84,2.235301
-422.623955,169,2.531806
-366.120521,87,2.684963
-294.631628,124,2.918561
-175.12366,292,3.455803
-210.346074,122,3.669652
-285.4705,100,3.848638
-230.295384,79,3.988508
-225.953082,99,4.162959
-430.331449,196,4.524171
184.603502,306,5.067022
-34.40563,284,5.569252
-39.031342,126,5.792106
-43.133493,202,6.149225
-351.055283,151,6.418387
-138.773101,119,6.627196
-358.75037,93,6.790522
-133.791161,121,7.002967
-248.428347,110,7.196029
-91.858026,126,7.418577
-17.795591,231,7.826011
-36.094969,134,8.065972
-379.259709,248,8.52813
-455.472835,193,8.885718
-427.617963,197,9.23319
-456.792442,198,9.581811
-502.876895,161,9.86369
-243.069117,120,10.074512
-46.193966,113,10.275535
-624.130681,171,10.577299
-93.053203,121,10.791236
-360.729888,137,11.031857
-189.052216,254,11.477503
-13.496636,390,12.16369
-76.676605,181,12.484268
27.403202,134,12.719227
-0.006028,118,12.928103
-505.673173,156,13.202048
-473.954969,206,13.563364
-66.808878,201,13.915237
-91.872722,205,14.274925
-114.326534,177,14.58788
-367.006555,184,14.912094
-84.769608,182,15.232934
-66.710749,222,15.624897
-274.457011,175,15.934746
-291.320716,190,16.270485
-298.147338,133,16.508951
-366.222955,238,16.927516
-135.104419,218,17.311201
-173.561732,253,17.758465
-173.198924,281,18.263308
-40.275164,165,18.556712
-126.450306,228,18.96092
-81.726025,207,19.325745
-17.036994,162,19.610847
23.191158,135,19.849001
-143.765447,225,20.244483
-161.802318,251,20.685
-194.723118,190,21.023609
-150.761017,176,21.332815
-101.255223,172,21.634889
-278.876177,333,22.21961
-211.41285,153,22.489863
-307.039838,233,22.899191
123.489278,319,23.46407
-132.690156,227,23.86233
-84.123335,188,24.19433
-100.359081,159,24.476076
-52.692569,170,24.787023
-120.749,225,25.210431
-36.91705,212,25.61163
-176.630005,501,26.53302
-256.037652,185,26.858721
-127.715,457,27.665657
-70.253846,283,28.163197
-236.649739,197,28.509926
-264.737953,204,28.869368
-48.750162,188,29.200566
-62.127347,204,29.563547
-41.944675,227,29.964146
-130.555227,284,30.465208
-6.626029,175,30.775211
-8.852059,151,31.041711
-262.047186,315,31.601032
-94.747623,270,32.079726
-306.959198,227,32.480746
-105.913817,264,32.948637
-126.828386,192,33.289665
-77.044331,184,33.616104
-28.22657,242,34.045382
-211.578945,377,34.711767
-62.815745,189,35.043132
-44.196024,175,35.351925
-104.7278,340,35.956216
-84.807265,177,36.268572
-106.772277,183,36.592567
-178.391382,220,36.980905
-140.220266,187,37.310312
-140.028304,208,37.677339
-32.935649,213,38.055665
-101.156047,254,38.50501
-81.916303,174,38.812131
-90.327324,163,39.101212
-56.244206,380,39.770274
-95.187015,163,40.061566
-189.110446,185,40.388866
220.342345,364,41.035012
-116.53403,216,41.416737
-134.568828,208,41.783979
-44.655434,204,42.146563
-44.86442,186,42.474554
-73.375164,234,42.891537
-4.211269,157,43.177407
-72.371862,205,43.538515
-55.394211,203,43.897752
-132.838998,443,44.686632
-3.999415,212,45.062386
-29.059858,147,45.323569
-148.293605,658,46.485414
4.806079,247,46.921013
-9.531934,139,47.166787
-60.038677,327,47.744092
-106.3444,171,48.048741
-134.860721,309,48.596285
-66.443751,245,49.032149
-134.011669,334,49.623431
-108.090642,209,49.991768
-85.778818,278,50.481918
-10.275104,390,51.175122
-65.006501,564,52.169916
-219.721525,918,53.794642
-113.257678,152,54.064787
-149.157284,442,54.851089
-135.604953,415,55.586419
-36.21977,461,56.401032
-189.250445,246,56.835533
-131.67451,230,57.245306
-159.570049,204,57.605888
-110.964424,183,57.930083
-84.748377,125,58.152087
-159.893084,245,58.588608
-214.738886,431,59.411006
-211.946132,478,60.259892
-185.720752,471,61.097232
-139.608719,192,61.443621
-133.570413,344,62.054695
-161.030734,423,62.804705
-107.544843,138,63.053765
-224.570871,517,63.972445
-129.154733,298,64.499786
-164.937376,188,64.832223
-235.469193,609,65.913429
-171.418929,119,66.124525
-53.43778,499,67.00905
-214.890036,185,67.338479
-212.68311,189,67.673015
-236.691663,426,68.431841
-258.035082,551,69.409793
-297.289517,976,71.142743
-128.578252,1000,72.917817
-103.349514,1000,74.692232
-103.041725,1000,76.528204
-87.523235,204,76.891233
-161.54182,1000,78.674748
-115.2542,1000,80.511939
-115.142597,652,81.669445
-70.804247,1000,83.449202
-91.96983,1000,85.228243
-72.814138,1000,87.00596
-195.998245,591,88.055407
