#{"t_start": 1779912528.476741, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-124.799059,203,0.192804
-158.977761,63,0.305339
-330.283565,48,0.390044
-651.632737,69,0.511725
-216.801576,85,0.659804
-5.506894,82,0.803104
-42.716965,96,0.97174
-255.93626,87,1.124171
-267.200065,104,1.305894
-203.578792,84,1.454512
-707.056989,276,1.943956
-733.842976,87,2.096127
-227.488979,346,2.720316
-246.8726,296,3.238319
-138.195259,242,3.661265
-173.447758,224,4.053341
-50.423176,135,4.326947
-222.136542,203,4.687536
-319.973457,197,5.035238
-211.149447,190,5.372513
-263.871926,194,5.709954
-324.468029,259,6.157923
-129.901075,201,6.50591
-27.74075,147,6.762499
-304.044247,185,7.093784
-300.936332,255,7.57325
-23.788985,175,7.885784
-256.772874,223,8.276768
-222.194698,219,8.660928
-528.036107,143,8.913514
-63.671879,220,9.299958
-1088.41956,401,10.006735
-109.369628,183,10.328602
-89.786312,139,10.572799
-252.100763,451,11.363303
-146.290455,103,11.544115
-445.614038,177,11.85523
-84.152628,154,12.124831
-174.601977,142,12.372387
-267.485831,361,13.003609
-159.314535,137,13.244907
-64.95791,117,13.449486
-158.639252,110,13.641282
-100.085717,88,13.795039
-146.984764,134,14.028817
-23.567995,120,14.239289
-89.539024,126,14.459245
-155.530491,104,14.641775
-161.154188,166,14.932805
-205.818135,142,15.182996
-107.635444,96,15.352795
-135.359934,98,15.524608
-132.382757,130,15.752726
-176.505941,150,16.016561
-218.507958,248,16.451302
-131.891863,125,16.669627
-173.626135,118,16.875926
-127.504795,99,17.05007
-156.740028,122,17.263817
-148.772725,122,17.480375
-213.370528,302,18.010935
-115.608544,221,18.397227
-239.847131,195,18.739943
-225.33553,160,19.02098
-291.933876,170,19.322625
-484.117748,183,19.652481
-207.254604,221,20.041496
-266.606687,279,20.530209
-912.328422,448,21.316573
-1679.276553,529,22.246477
-341.228469,203,22.601289
-203.75304,114,22.801207
-577.237383,408,23.521027
-480.738782,372,24.218204
-246.113772,208,24.614106
-391.913806,220,25.000699
-319.93094,120,25.210999
-310.507655,157,25.486491
-336.863761,148,25.74573
-437.54066,194,26.08971
-349.566652,145,26.343526
-430.7452,142,26.593596
-366.746165,143,26.845513
-268.451622,104,27.027375
-445.33028,156,27.300463
-313.176888,80,27.439633
-459.949788,167,27.733052
33.609114,136,27.971402
-403.113393,195,28.316006
-72.304279,98,28.487687
-337.062819,80,28.6276
-295.099618,98,28.80016
-296.67772,211,29.170698
-350.295168,187,29.499414
-99.0675,261,29.959257
-20.146977,95,30.129279
-230.896929,198,30.478987
-231.977385,179,30.793563
-156.907207,232,31.201808
-228.834203,158,31.48018
-251.019889,159,31.759842
-294.465943,173,32.064488
-190.338501,140,32.313369
-222.121855,183,32.635811
-209.509033,170,32.937784
-52.607545,1000,34.705063
18.133702,218,35.088957
-385.266079,1000,36.849487
-464.85676,1000,38.613287
-118.238917,531,39.546685
-310.171109,318,40.105796
-319.136104,327,40.682552
-41.037959,165,40.974982
-281.624962,334,41.562927
-276.128515,647,42.693335
-87.844262,1000,44.458965
12.113213,146,44.716906
-91.885727,330,45.30108
-139.84779,782,46.679484
-141.184437,1000,48.447856
-244.710588,727,49.730642
-63.663305,573,50.743195
-44.995815,211,51.114098
-90.505001,348,51.729613
-642.591925,1000,53.486906
-137.364309,438,54.260727
-252.206447,358,54.891073
-213.76054,322,55.459491
138.969197,860,56.989908
-112.812306,177,57.302077
-237.729729,357,57.933052
-155.337015,353,58.560055
-124.885699,397,59.262665
-120.753034,414,59.998661
-127.405502,190,60.33559
-116.868038,177,60.648777
-119.335782,199,61.001823
-108.43808,163,61.290832
-80.343137,1000,63.066266
-54.402315,1000,64.840241
-47.156427,1000,66.616831
-237.393302,398,67.319897
-85.228924,1000,69.092267
-189.613024,332,69.680606
-48.124222,1000,71.452518
-32.070748,1000,73.239936
-26.504233,1000,74.999509
-10.009046,1000,76.761774
-96.446109,182,77.08669
-33.813203,1000,78.856502
-370.108418,322,79.432053
-157.900036,508,80.33446
-104.416922,330,80.917014
-300.086239,206,81.283576
-120.768676,137,81.528408
-338.709803,353,82.154261
-263.493353,170,82.455091
-272.734537,195,82.799558
-84.21745,312,83.351325
-63.406363,253,83.801371
-151.943838,617,84.893993
-134.424883,506,85.791731
-101.870281,280,86.287186
-341.327073,199,86.640396
-111.423398,215,87.019994
-324.805719,232,87.431066
-280.693194,114,87.632734
-123.744044,259,88.096052
