#{"t_start": 1776935108.8240612, "env_id": "LunarLander-v3"}
r,l,t
-41.457645,69,1.579129
-301.63464,98,1.676638
-172.742365,204,1.881179
-165.020044,124,1.98643
-70.527514,80,2.051896
-49.685177,94,2.126747
-404.564925,96,2.208493
-296.526625,103,2.282627
-171.041403,167,2.423324
-462.129639,126,2.517432
-316.571952,113,2.596972
-86.910599,100,2.660831
-355.447342,128,2.756709
1.681584,125,2.846023
-441.306444,142,2.957542
-268.879989,97,3.040261
-445.700069,87,3.093419
