#{"t_start": 1780054642.343086, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-433.424024,123,0.020776
-112.010181,113,0.037905
-56.072087,89,0.051269
-211.830105,128,0.070193
-86.007523,201,0.100577
-273.094243,91,0.114142
-328.904848,100,0.129035
-369.930944,73,0.139858
-282.106264,109,0.15572
-334.767306,76,0.167055
-171.936243,167,0.193949
-354.188076,93,0.208531
-33.493769,84,0.221206
-112.876533,98,0.235805
-410.292995,154,0.258792
-441.698161,206,0.289253
-145.221264,108,0.305279
-71.287945,84,0.31769
-367.76501,106,0.33343
-330.79473,142,0.35433
-529.285193,113,0.370831
-69.750714,98,0.385449
-455.269423,155,0.408187
-47.079927,95,0.422731
-64.805695,66,0.432655
-210.803334,100,0.447375
-413.559743,84,0.460089
-457.895515,148,0.481896
-179.40631,101,0.496822
-230.813829,147,0.520508
-375.349779,98,0.535002
-67.510646,107,0.551362
-51.357571,91,0.565101
-73.03774,96,0.579328
33.070631,98,0.594168
-281.876748,73,0.605042
-192.256919,65,0.614796
-141.415285,114,0.840498
-342.174475,88,0.854318
-524.720893,139,0.876291
-269.815574,75,0.887726
-99.927966,84,0.900209
-502.744033,128,0.91906
-380.038642,79,0.930683
-262.139002,107,0.946493
-209.44774,107,0.962768
-57.397456,62,0.972173
-291.518983,108,0.988077
-116.029803,91,1.002013
-121.885666,97,1.016467
-325.801982,111,1.032703
-307.771876,97,1.047189
-108.504107,99,1.061936
-509.820235,121,1.079681
-341.946276,92,1.093682
-140.887692,102,1.109095
-124.656027,157,1.132539
-64.026323,150,1.154858
-481.276059,88,1.168205
-444.878266,128,1.18712
-11.755367,80,1.199289
-393.951228,78,1.211312
-84.195357,93,1.225218
-177.096534,155,1.248233
-200.246488,96,1.262462
-269.093025,178,1.288639
-339.356801,84,1.301082
-277.845094,157,1.324007
-302.018192,153,1.346435
-273.220638,108,1.362195
-93.189197,105,1.377966
-179.066866,109,1.394353
-414.435899,134,1.41424
-25.82503,160,1.646445
-10.795437,210,1.678367
-75.231444,82,1.690759
-135.202778,103,1.706338
-281.742706,94,1.72053
-420.325123,110,1.736874
-177.880384,96,1.751344
-86.864093,90,1.764756
-97.864258,159,1.788077
-570.917116,191,1.816663
-40.201282,78,1.828288
-249.893411,131,1.847549
-212.560671,95,1.862941
-99.564817,75,1.874643
-94.433004,118,1.892313
-354.992377,81,1.904319
-66.203698,92,1.918599
-80.269712,120,1.936488
-96.156963,124,1.954749
-269.719242,119,1.972393
-143.613534,97,1.986717
-221.026071,143,2.008153
-76.238417,62,2.017535
-389.039347,193,2.046196
-184.820522,100,2.061051
-162.005404,107,2.076818
-437.016758,89,2.090397
-129.957953,89,2.103972
-11.294549,109,2.120383
-118.869111,71,2.131201
-171.570274,99,2.145939
-156.811238,107,2.16179
-302.001875,126,2.180773
-144.231845,99,2.195462
-75.597975,171,2.220794
-275.022674,111,2.237203
-58.788936,84,2.249941
-444.668101,171,2.48293
-113.826267,92,2.496822
-112.280244,128,2.516222
-247.378132,112,2.532994
-322.915869,115,2.550273
-201.502391,115,2.56819
-161.054139,102,2.583588
-348.970677,126,2.602824
-61.142704,72,2.613681
-58.806679,96,2.628138
-186.055008,188,2.658933
-104.756,228,2.693218
-123.047994,78,2.704911
-229.009474,75,2.716523
-376.704499,129,2.735644
-452.383953,108,2.752101
-69.347115,213,2.783861
-131.799167,114,2.801146
-93.298697,72,2.811913
-82.287104,79,2.823535
-58.056658,72,2.834391
-150.315133,105,2.849866
-47.272836,68,2.860619
-57.185228,154,2.883601
-165.636341,111,2.900073
-127.01438,110,2.916645
-300.940475,189,2.944619
-97.158927,98,2.959602
-192.989477,142,2.980704
-238.300167,104,2.995919
-75.815603,84,3.008569
-286.873914,94,3.02254
-291.288557,86,3.035411
-234.510748,116,3.052603
-164.425879,78,3.064284
-57.206144,72,3.074988
-289.410663,84,3.296462
-52.650609,123,3.315726
-102.297341,85,3.328738
-175.801302,104,3.34483
-265.025015,130,3.364292
-194.7066,227,3.397887
-103.667102,91,3.411389
-78.528552,112,3.428006
-356.024003,139,3.448475
-187.426974,88,3.461802
-125.08632,113,3.478665
-158.384538,112,3.495226
-472.744363,138,3.515703
-127.474073,110,3.532022
-146.133043,135,3.552432
-198.504064,93,3.566274
-216.840879,122,3.584518
-81.674792,86,3.597501
-147.143181,100,3.612182
-72.791588,121,3.630186
-282.024047,135,3.650086
-104.974519,96,3.66436
-147.367431,77,3.675935
-314.512163,181,3.702634
-59.988074,104,3.718916
