#{"t_start": 1780053053.604337, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-348.3539,81,0.014595
-323.277466,136,0.035013
-287.167849,134,0.055113
-499.269214,119,0.07283
-351.459471,84,0.085382
-448.841755,93,0.09897
-349.581645,109,0.115369
-17.950978,118,0.132898
-61.220398,65,0.142523
-480.443374,105,0.158372
-210.703962,82,0.170692
-511.033619,113,0.187358
-487.718139,117,0.204618
-294.33209,90,0.217917
-53.134208,104,0.233596
-148.16597,158,0.257129
-130.194944,101,0.272253
-299.928415,167,0.296639
24.46527,99,0.415924
-212.34977,103,0.431276
-276.645929,187,0.459822
-346.551545,100,0.474717
-300.545133,100,0.48995
-240.26428,95,0.503975
-213.38093,178,0.530383
-83.08594,85,0.543426
-290.187835,88,0.556784
-159.818145,139,0.577798
-298.406047,141,0.598633
-115.291042,90,0.612311
-108.717277,84,0.625144
-132.611701,84,0.638439
-262.388391,95,0.652979
-330.906651,134,0.672899
-250.43684,83,0.685367
-389.300313,188,0.71341
-155.308316,101,0.833412
-32.484552,88,0.84674
-128.90732,132,0.8665
-285.268371,86,0.879257
-193.223241,114,0.896253
-388.363507,89,0.90949
-265.09841,129,0.928678
-319.915626,102,0.944324
-243.206788,160,0.967814
-130.588949,77,0.979456
-183.763156,162,1.003417
-257.289607,106,1.018973
-255.562999,81,1.031544
-344.787051,112,1.048136
-65.599677,79,1.059907
-144.732329,96,1.074592
-266.316251,92,1.088217
-350.300974,121,1.106135
-261.483345,162,1.130629
-230.410626,132,1.258966
-294.599545,114,1.277004
-247.692166,110,1.293716
-30.963438,172,1.320544
-101.194226,108,1.33674
-81.954462,68,1.34705
-225.85688,124,1.365373
-87.456398,112,1.381899
-154.816331,203,1.411915
-195.677136,98,1.427154
-199.87126,73,1.438754
-160.231752,218,1.472067
-168.117182,123,1.49049
-70.921846,70,1.501049
-114.13726,109,1.517148
-214.083267,136,1.53724
-210.719831,98,1.658027
-205.549759,117,1.675728
-72.132108,97,1.690635
-30.240837,102,1.706027
-75.505892,107,1.721793
-116.003045,139,1.74268
-64.554231,90,1.756143
-79.163539,87,1.769119
-125.962774,105,1.785146
-78.954838,73,1.796043
-48.523573,196,1.825089
-217.611089,91,1.838668
-72.849249,62,1.847891
-140.570242,147,1.869727
-54.568206,149,1.891507
-48.080444,122,1.909803
-173.452063,104,1.925033
-101.256376,91,1.938792
-174.94263,138,1.959232
-210.220455,109,2.081838
-96.643948,98,2.096753
-238.459534,116,2.11443
-207.953236,357,2.169089
-122.906019,117,2.186435
-200.839797,182,2.213651
-176.141211,155,2.23696
-128.471809,129,2.256034
-153.963081,106,2.271968
-39.059324,136,2.292282
-107.29911,118,2.309781
-234.865882,178,2.337177
-55.067787,75,2.348594
-244.383453,90,2.3624
-91.117861,85,2.375136
-62.930792,197,2.510054
-34.158554,156,2.533691
-253.020969,136,2.553824
-80.630677,220,2.586684
-54.021509,216,2.618717
-82.102004,71,2.629449
-91.828004,132,2.649249
-369.684221,162,2.673234
-157.817924,203,2.703559
-97.057611,105,2.719092
