#{"t_start": 1779908344.789938, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-168.212043,124,0.081489
-507.895402,147,0.496301
-96.930687,239,1.170704
-179.087786,153,1.604903
-299.418176,176,2.099597
-479.852518,170,2.580409
-335.038159,311,3.456246
-320.567403,339,4.409913
-121.463122,354,5.399526
-109.065333,266,6.149473
-243.927691,1000,8.950144
-179.384713,305,9.81746
-151.019594,194,10.362033
180.333592,515,11.808225
-66.916151,136,12.192402
-116.864983,514,13.63663
-152.424354,149,14.055005
-115.302511,131,14.423094
-99.504324,133,14.796917
-117.022209,449,16.054066
-120.570546,227,16.692265
-195.490535,337,17.636671
-206.45681,541,19.154842
-158.912979,534,20.652904
-147.159739,1000,23.454678
-92.6154,1000,26.268617
-82.216088,1000,29.077519
-132.48311,415,30.243973
-131.814183,1000,33.048763
-85.080032,1000,35.864388
-358.536478,631,37.639411
-178.684738,799,39.890867
-248.118251,770,42.054307
-172.646533,740,44.138699
-565.175741,533,45.638424
-142.110015,645,47.457673
-199.256511,1000,50.279059
-135.370859,148,50.697216
-180.146005,129,51.060496
-173.407882,224,51.691723
-152.562955,88,51.939683
-183.805661,101,52.22456
-158.762229,200,52.791361
-54.988089,180,53.297998
-149.30592,151,53.723629
-117.954287,295,54.560391
-279.835845,297,55.401841
-81.848084,377,56.463911
-128.90506,163,56.927235
-152.782261,132,57.29973
-115.974898,1000,60.122332
-294.980393,319,61.024543
-195.230059,338,61.976433
-284.740011,506,63.411639
-242.533786,297,64.249252
-14.718263,353,65.246824
184.4465,378,66.316516
-153.522076,357,67.325397
-206.709574,496,68.722288
-215.20153,460,70.021855
-158.06119,590,71.68896
199.517086,434,72.915651
144.240245,650,74.750898
225.112957,372,75.803016
238.268806,563,77.396002
202.844989,933,80.040747
-135.112327,550,81.601236
-268.054701,946,84.268471
-63.511844,1000,87.089482
155.72947,1000,89.921693
-159.519315,371,90.967516
-149.611652,388,92.060236
-175.611144,495,93.461593
-133.892219,545,95.002885
257.88658,309,95.877981
-184.596069,576,97.505602
250.895661,399,98.633491
206.70813,370,99.683804
232.941514,426,100.891586
-11.208651,144,101.299034
-130.122824,636,103.099332
-157.402207,601,104.800016
-52.870951,1000,107.625695
-78.943352,1000,110.45509
-69.95821,1000,113.280408
228.392674,406,114.433398
164.916642,1000,117.280254
157.708391,559,118.863543
-100.110312,1000,121.691267
-86.828014,1000,124.520091
-43.069227,1000,127.347978
187.168116,973,130.151488
-63.913316,1000,132.983506
-45.934871,1000,135.812409
-40.855275,1000,138.640772
