episode,reward,length,global_step
0,-70.079614,252,252
1,-271.362051,81,333
2,-199.547429,122,455
3,-299.532799,143,598
4,-39.447916,134,732
5,-262.365838,141,873
6,-111.613872,276,1149
7,-175.834056,152,1301
8,-315.334301,365,1666
9,-440.859136,241,1907
10,-591.534794,192,2099
11,-439.620285,270,2369
12,-206.249096,157,2526
13,-160.640911,412,2938
14,-112.388329,313,3251
15,-169.127232,539,3790
16,-183.893722,1000,4790
17,-85.94704,101,4891
18,-102.665215,204,5095
19,-68.976721,161,5256
20,-535.389872,96,5352
21,-593.080648,67,5419
22,-73.357658,1000,6419
23,-514.542389,136,6555
24,-39.463217,215,6770
25,-55.04134,1000,7770
26,-678.392565,140,7910
27,-570.626528,149,8059
28,-613.311756,114,8173
29,-659.119206,148,8321
30,-461.504397,137,8458
31,-610.383089,150,8608
32,-782.037743,158,8766
33,-675.591057,143,8909
34,-536.731067,125,9034
35,-567.432645,153,9187
36,-500.269832,175,9362
37,-402.484444,148,9510
38,-388.642206,162,9672
39,-518.659473,138,9810
40,-306.146454,192,10002
41,18.498671,124,10126
42,-216.873839,177,10303
43,-396.836847,242,10545
44,-223.369319,182,10727
45,-108.689924,93,10820
46,-101.049355,104,10924
47,-271.900889,253,11177
48,-127.665016,204,11381
49,-165.853292,178,11559
50,-72.624595,85,11644
51,-49.349513,90,11734
52,-24.357912,84,11818
53,-190.11766,391,12209
54,-148.405086,199,12408
55,-301.086981,142,12550
56,10.071755,100,12650
57,-52.154028,120,12770
58,-82.040779,117,12887
59,-215.683116,164,13051
60,-178.966198,265,13316
61,-163.65979,190,13506
62,-105.913904,178,13684
63,-22.927013,160,13844
64,-81.376414,235,14079
65,-159.289183,317,14396
66,-438.244492,325,14721
67,-42.596434,148,14869
68,-432.093701,546,15415
69,-111.858003,282,15697
70,-174.857589,333,16030
71,-119.665683,558,16588
72,-243.400626,379,16967
73,-175.481242,312,17279
74,-249.358963,421,17700
75,-219.592251,504,18204
76,-216.807089,309,18513
77,137.611655,642,19155
78,-84.179832,279,19434
79,-207.666664,334,19768
80,-272.491144,139,19907
81,-197.792743,154,20061
82,-222.562694,585,20646
83,176.237127,475,21121
84,-363.793046,359,21480
85,-215.97911,183,21663
86,-151.807458,338,22001
87,-113.024984,368,22369
88,-77.744701,1000,23369
89,-62.565085,1000,24369
90,-33.547404,1000,25369
91,-15.780916,1000,26369
92,-5.251554,246,26615
93,191.835846,396,27011
94,-154.177618,700,27711
95,26.128175,1000,28711
96,-62.561523,1000,29711
97,-7.048225,1000,30711
98,-33.061868,1000,31711
99,-62.487275,1000,32711
100,-27.470621,1000,33711
101,-29.888904,1000,34711
102,-2.335373,1000,35711
103,-37.304523,1000,36711
104,-1.550928,1000,37711
105,6.246555,1000,38711
106,-39.428524,1000,39711
107,-59.070968,1000,40711
108,-29.044618,1000,41711
109,-11.221698,1000,42711
110,-89.304058,73,42784
111,-24.117894,1000,43784
112,-51.062446,1000,44784
113,-93.904091,1000,45784
114,29.845087,1000,46784
115,21.912084,1000,47784
116,-193.466867,246,48030
117,-199.367946,301,48331
118,-277.876346,645,48976
119,-128.53428,1000,49976
