#{"t_start": 1779908485.6937869, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-70.079614,252,0.438851
-271.362051,81,0.66609
-199.547429,122,1.010444
-299.532799,143,1.412376
-39.447916,134,1.793807
-262.365838,141,2.18912
-111.613872,276,2.9627
-175.834056,152,3.395464
-315.334301,365,4.449442
-440.859136,241,5.128066
-591.534794,192,5.670453
-439.620285,270,6.430352
-206.249096,157,6.871239
-160.640911,412,8.029665
-112.388329,313,8.907859
-169.127232,539,10.420216
-183.893722,1000,13.226432
-85.94704,101,13.51008
-102.665215,204,14.085008
-68.976721,161,14.537264
-535.389872,96,14.806957
-593.080648,67,14.99564
-73.357658,1000,17.801934
-514.542389,136,18.186344
-39.463217,215,18.792426
-55.04134,1000,21.599634
-678.392565,140,21.993874
-570.626528,149,22.414813
-613.311756,114,22.735559
-659.119206,148,23.151979
-461.504397,137,23.537828
-610.383089,150,23.960455
-782.037743,158,24.406762
-675.591057,143,24.810014
-536.731067,125,25.161263
-567.432645,153,25.591776
-500.269832,175,26.085243
-402.484444,148,26.50348
-388.642206,162,26.960396
-518.659473,138,27.348112
-306.146454,192,27.887911
18.498671,124,28.236703
-216.873839,177,28.737282
-396.836847,242,29.418427
-223.369319,182,29.929987
-108.689924,93,30.192345
-101.049355,104,30.484873
-271.900889,253,31.198142
-127.665016,204,31.771377
-165.853292,178,32.272107
-72.624595,85,32.511394
-49.349513,90,32.764529
-24.357912,84,33.003456
-190.11766,391,34.127606
-148.405086,199,34.686098
-301.086981,142,35.087821
10.071755,100,35.369898
-52.154028,120,35.708199
-82.040779,117,36.037451
-215.683116,164,36.498502
-178.966198,265,37.246115
-163.65979,190,37.780797
-105.913904,178,38.281274
-22.927013,160,38.731117
-81.376414,235,39.394483
-159.289183,317,40.284734
-438.244492,325,41.196308
-42.596434,148,41.614625
-432.093701,546,43.151615
-111.858003,282,43.948276
-174.857589,333,44.883764
-119.665683,558,46.454448
-243.400626,379,47.521698
-175.481242,312,48.405622
-249.358963,421,49.59453
-219.592251,504,51.016874
-216.807089,309,51.888276
137.611655,642,53.7038
-84.179832,279,54.493677
-207.666664,334,55.435236
-272.491144,139,55.827231
-197.792743,154,56.260585
-222.562694,585,57.91113
176.237127,475,59.252113
-363.793046,359,60.262154
-215.97911,183,60.779952
-151.807458,338,61.732399
-113.024984,368,62.771723
-77.744701,1000,65.591475
-62.565085,1000,68.406466
-33.547404,1000,71.225407
-15.780916,1000,74.040992
-5.251554,246,74.733626
191.835846,396,75.853895
-154.177618,700,77.827992
26.128175,1000,80.652964
-62.561523,1000,83.473276
-7.048225,1000,86.29191
-33.061868,1000,89.1062
-62.487275,1000,91.9218
-27.470621,1000,94.752808
-29.888904,1000,97.577899
-2.335373,1000,100.403967
-37.304523,1000,103.230379
-1.550928,1000,106.055589
6.246555,1000,108.884073
-39.428524,1000,111.711406
-59.070968,1000,114.539804
-29.044618,1000,117.363525
-11.221698,1000,120.195418
-89.304058,73,120.403231
-24.117894,1000,123.22785
-51.062446,1000,126.058808
-93.904091,1000,128.888236
29.845087,1000,131.71786
21.912084,1000,134.545652
-193.466867,246,135.243848
-199.367946,301,136.093409
-277.876346,645,137.918056
-128.53428,1000,140.748395
