episode,reward,length,global_step
0,-159.658123,75,75
1,-254.228334,94,169
2,-744.194953,102,271
3,-285.625991,83,354
4,-78.859834,66,420
5,-319.21257,198,618
6,-34.810236,65,683
7,-340.488407,102,785
8,-230.785268,158,943
9,-218.496556,74,1017
10,-62.219258,91,1108
11,33.558904,154,1262
12,-573.232129,410,1672
13,-593.608886,142,1814
14,-385.963499,311,2125
15,-264.098052,353,2478
16,-142.109529,107,2585
17,-235.841162,109,2694
18,-315.407415,169,2863
19,-328.78,198,3061
20,-262.426669,149,3210
21,-104.176311,1000,4210
22,1.042192,312,4522
23,-113.436979,234,4756
24,-110.89172,329,5085
25,18.394998,142,5227
26,1.632441,133,5360
27,-62.895933,126,5486
28,-51.333119,125,5611
29,-176.493251,969,6580
30,-119.604004,76,6656
31,-40.010389,532,7188
32,4.492828,226,7414
33,-96.768722,108,7522
34,-32.742952,141,7663
35,184.084239,294,7957
36,-78.92507,249,8206
37,-59.4201,230,8436
38,-65.088077,93,8529
39,-147.629813,243,8772
40,-169.165005,361,9133
41,-207.866102,512,9645
42,-177.509021,180,9825
43,-152.63651,390,10215
44,-803.436871,217,10432
45,-229.42139,175,10607
46,-306.990179,268,10875
47,-214.06011,183,11058
48,-116.084415,270,11328
49,-179.645351,179,11507
50,-228.185414,362,11869
51,-154.229266,296,12165
52,-83.060538,99,12264
53,-112.560055,178,12442
54,-135.702599,196,12638
55,-127.203218,161,12799
56,-43.839134,75,12874
57,-33.057544,92,12966
58,-125.081197,258,13224
59,5.114678,90,13314
60,-46.940331,259,13573
61,-28.393045,94,13667
62,-115.42001,360,14027
63,-150.638138,163,14190
64,17.515705,98,14288
65,-99.920418,85,14373
66,-125.935314,333,14706
67,26.364746,175,14881
68,-7.413822,89,14970
69,-85.12738,89,15059
70,-43.754991,82,15141
71,-166.320468,157,15298
72,-133.852704,167,15465
73,-23.758149,101,15566
74,243.268238,245,15811
75,-64.661533,82,15893
76,-39.687881,81,15974
77,-153.162172,146,16120
78,-144.912385,126,16246
79,-173.707765,130,16376
80,-146.413035,170,16546
81,-60.086714,117,16663
82,-97.892018,80,16743
83,-90.739112,72,16815
84,-35.437752,95,16910
85,-85.728399,69,16979
86,-47.210239,135,17114
87,-52.816256,62,17176
88,-32.961266,138,17314
89,23.092836,74,17388
90,-54.844102,58,17446
91,-79.159918,88,17534
92,-44.218455,165,17699
93,-75.073796,75,17774
94,-53.390452,77,17851
95,-10.495636,117,17968
96,-43.206461,148,18116
97,-83.166506,100,18216
98,-10.931552,121,18337
99,-21.230049,108,18445
100,9.084117,115,18560
101,-42.041308,69,18629
102,-114.941222,74,18703
103,-17.168793,110,18813
104,-261.06356,267,19080
105,26.889069,136,19216
106,33.596129,84,19300
107,22.638728,157,19457
108,22.652052,121,19578
109,-47.6788,128,19706
110,-12.493901,114,19820
111,29.158471,141,19961
112,-104.935234,142,20103
