episode,reward,length,global_step
0,-73.561823,197,197
1,-523.210076,130,327
2,-275.294856,114,441
3,-132.573932,106,547
4,-22.283328,221,768
5,-150.317524,141,909
6,-309.684704,156,1065
7,-273.148584,306,1371
8,-248.137067,283,1654
9,-210.373059,212,1866
10,-20.427846,194,2060
11,-264.079102,156,2216
12,-80.566604,206,2422
13,-27.701302,250,2672
14,-40.708129,354,3026
15,-59.326808,268,3294
16,-277.805893,265,3559
17,-145.066663,295,3854
18,-111.895319,341,4195
19,-68.844008,305,4500
20,-20.471463,503,5003
21,-266.475196,642,5645
22,-92.708273,1000,6645
23,-133.171435,1000,7645
24,-151.215118,397,8042
25,-126.947636,1000,9042
26,-125.430534,418,9460
27,-58.324017,1000,10460
28,-35.663151,1000,11460
29,-77.248151,425,11885
30,-71.094665,557,12442
31,-72.538118,673,13115
32,39.741897,165,13280
33,-22.471514,393,13673
34,-78.795509,561,14234
35,-89.065502,705,14939
36,-49.706314,1000,15939
37,-98.958922,1000,16939
38,113.174104,594,17533
39,-66.7603,582,18115
40,-213.74317,938,19053
41,-153.437269,923,19976
42,-128.103052,656,20632
43,-73.38909,595,21227
44,-425.149962,265,21492
45,-344.702532,273,21765
46,-436.445318,947,22712
47,-397.025051,973,23685
48,-416.016147,852,24537
49,-59.759866,1000,25537
50,139.273767,741,26278
51,-161.369443,946,27224
52,-30.829417,1000,28224
53,-54.528781,514,28738
54,-32.363546,293,29031
55,163.155751,674,29705
56,8.093832,1000,30705
57,-67.561837,477,31182
58,-55.854203,1000,32182
59,-95.581515,1000,33182
60,-60.781474,1000,34182
61,-90.102256,1000,35182
62,-72.367432,1000,36182
63,-42.247893,1000,37182
64,-36.933455,1000,38182
65,-18.036656,1000,39182
66,-37.309351,1000,40182
67,-126.977066,1000,41182
68,-100.532029,1000,42182
69,-76.720529,1000,43182
70,-36.886219,171,43353
71,-23.914108,382,43735
72,-79.3284,1000,44735
73,-59.254675,1000,45735
74,-68.513271,1000,46735
75,-75.974725,1000,47735
76,-51.966038,1000,48735
77,-36.196125,1000,49735
78,-26.971971,1000,50735
79,-670.23795,135,50870
80,-395.241784,100,50970
81,-438.102306,83,51053
82,-12.981312,240,51293
83,-66.006814,1000,52293
84,-62.308522,1000,53293
85,-157.335824,1000,54293
86,-139.442609,153,54446
87,-81.343457,298,54744
88,-262.309826,503,55247
89,-116.678471,252,55499
90,-309.708986,414,55913
91,249.409196,457,56370
92,-175.120015,406,56776
93,12.079768,92,56868
94,-163.455333,484,57352
95,-281.979704,499,57851
96,-41.986197,1000,58851
97,-215.106259,591,59442
98,-77.876648,1000,60442
99,28.012323,209,60651
100,-43.673994,1000,61651
101,-81.929658,1000,62651
102,-126.159406,780,63431
103,113.953071,966,64397
104,86.770381,678,65075
105,235.711769,449,65524
106,-131.543001,621,66145
107,187.454682,695,66840
108,-55.957568,440,67280
109,-112.343193,959,68239
110,-264.927269,349,68588
111,-5.149785,1000,69588
112,18.315594,369,69957
113,-14.023363,1000,70957
114,-50.812082,153,71110
115,159.224899,474,71584
116,-15.064918,244,71828
117,-26.708214,241,72069
118,-35.08688,1000,73069
119,-53.886962,1000,74069
120,240.871954,372,74441
121,-76.795493,1000,75441
122,-115.602066,178,75619
123,246.4534,349,75968
124,-59.21985,1000,76968
125,197.965708,391,77359
126,-115.270084,1000,78359
127,275.136392,266,78625
128,-35.15112,1000,79625
129,275.458735,346,79971
130,291.50979,232,80203
131,-236.478811,898,81101
132,210.697027,201,81302
133,-115.050553,1000,82302
134,-77.701784,246,82548
135,238.138851,195,82743
136,205.200588,367,83110
137,-77.948756,167,83277
138,-219.162713,598,83875
139,279.597263,198,84073
140,-647.237072,289,84362
141,-243.764291,547,84909
142,-12.48155,144,85053
143,211.095198,318,85371
144,-69.259786,144,85515
145,-164.054897,218,85733
146,301.387184,221,85954
147,222.580696,404,86358
148,183.850927,259,86617
149,-18.589143,220,86837
150,276.352398,536,87373
151,303.720704,216,87589
152,-64.192549,179,87768
153,216.963269,540,88308
154,-23.393928,255,88563
155,-87.251381,354,88917
156,200.838775,278,89195
157,288.412716,228,89423
158,130.587952,852,90275
159,176.913102,733,91008
160,289.28773,326,91334
161,-29.918098,263,91597
162,-25.933684,268,91865
163,249.361515,192,92057
164,-16.572852,205,92262
165,-57.469701,214,92476
166,253.508411,350,92826
167,64.881547,190,93016
168,230.094062,388,93404
169,-11.038244,189,93593
170,-26.349618,396,93989
171,31.325958,146,94135
172,216.487155,436,94571
173,282.347781,210,94781
174,-36.84158,267,95048
175,20.781774,349,95397
176,34.448958,203,95600
177,-76.697073,240,95840
178,254.363561,244,96084
179,-69.571507,406,96490
180,276.4031,223,96713
181,250.994855,300,97013
182,220.285531,398,97411
183,269.991708,318,97729
184,-77.060681,290,98019
185,203.491562,458,98477
186,273.888385,197,98674
187,237.896727,288,98962
188,244.456537,266,99228
189,240.720718,370,99598
190,139.959981,390,99988
191,222.710324,446,100434
192,-63.348154,247,100681
193,-228.188455,325,101006
194,235.297724,519,101525
195,53.08595,138,101663
196,33.173286,287,101950
197,226.163726,653,102603
198,244.001685,207,102810
199,63.189036,135,102945
200,280.298506,287,103232
201,10.962192,194,103426
202,259.46055,250,103676
203,-112.197453,455,104131
204,-2.072535,214,104345
205,-137.65359,337,104682
206,257.522072,336,105018
207,265.0978,274,105292
208,270.679153,267,105559
209,-94.805161,463,106022
210,247.592696,379,106401
211,208.104037,357,106758
212,252.819342,261,107019
213,255.349267,305,107324
214,-91.097639,698,108022
215,178.948776,608,108630
216,235.01262,524,109154
217,222.478651,542,109696
218,110.88802,605,110301
219,-20.507004,350,110651
220,-29.659551,284,110935
221,-68.178984,581,111516
222,210.394638,385,111901
223,21.040802,1000,112901
224,24.469872,353,113254
225,-27.935099,646,113900
226,-215.159244,650,114550
227,229.228674,416,114966
228,-31.631891,551,115517
229,278.221675,230,115747
230,-44.870329,381,116128
231,278.856877,242,116370
232,4.906257,1000,117370
233,228.155159,236,117606
234,-119.543104,422,118028
235,261.71924,216,118244
236,-248.516928,482,118726
237,252.042913,325,119051
238,-19.412248,1000,120051
239,-69.421145,1000,121051
240,208.875832,690,121741
241,-59.354685,1000,122741
242,182.676099,413,123154
243,55.296457,171,123325
244,139.798398,462,123787
245,255.934897,232,124019
246,199.383106,450,124469
247,212.452785,254,124723
248,-193.332538,344,125067
249,258.3594,177,125244
250,238.848352,208,125452
251,256.421803,175,125627
252,260.926914,351,125978
253,275.678919,280,126258
254,243.123049,267,126525
255,-54.6154,228,126753
256,64.976926,155,126908
257,259.213866,218,127126
258,68.115735,137,127263
259,203.353502,303,127566
260,185.369889,356,127922
261,305.44799,266,128188
262,13.806918,213,128401
