#{"t_start": 1779985763.355565, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-73.561823,197,0.654479
-523.210076,130,1.534803
-275.294856,114,2.294193
-132.573932,106,2.997263
-22.283328,221,4.491436
-150.317524,141,5.430195
-309.684704,156,6.469464
-273.148584,306,8.510511
-248.137067,283,10.499881
-210.373059,212,11.9679
-20.427846,194,13.632113
-264.079102,156,14.751356
-80.566604,206,16.226811
-27.701302,250,17.953234
-40.708129,354,20.331231
-59.326808,268,22.123861
-277.805893,265,23.903637
-145.066663,295,25.933362
-111.895319,341,28.268976
-68.844008,305,30.392153
-20.471463,503,34.378249
-266.475196,642,39.038627
-92.708273,1000,46.345228
-133.171435,1000,54.508801
-151.215118,397,57.926555
-126.947636,1000,65.846518
-125.430534,418,69.579375
-58.324017,1000,77.838869
-35.663151,1000,84.552306
-77.248151,425,87.388682
-71.094665,557,91.110742
-72.538118,673,95.60239
39.741897,165,96.711744
-22.471514,393,99.333029
-78.795509,561,103.081308
-89.065502,705,107.790137
-49.706314,1000,114.44585
-98.958922,1000,121.112156
113.174104,594,125.074761
-66.7603,582,128.964868
-213.74317,938,135.311373
-153.437269,923,142.29786
-128.103052,656,146.692787
-73.38909,595,150.683553
-425.149962,265,152.454094
-344.702532,273,154.277655
-436.445318,947,160.606491
-397.025051,973,167.167345
-416.016147,852,172.871141
-59.759866,1000,179.724568
139.273767,741,184.706991
-161.369443,946,191.095065
-30.829417,1000,197.821799
-54.528781,514,201.291273
-32.363546,293,203.244705
163.155751,674,207.787471
8.093832,1000,214.494136
-67.561837,477,217.697834
-55.854203,1000,224.40148
-95.581515,1000,231.090327
-60.781474,1000,237.794252
-90.102256,1000,244.469194
-72.367432,1000,251.163817
-42.247893,1000,257.84901
-36.933455,1000,264.533914
-18.036656,1000,271.233766
-37.309351,1000,277.918248
-126.977066,1000,284.598609
-100.532029,1000,291.288053
-76.720529,1000,298.011838
-36.886219,171,299.158972
-23.914108,382,301.701862
-79.3284,1000,308.41447
-59.254675,1000,315.100589
-68.513271,1000,321.768254
-75.974725,1000,328.422288
-51.966038,1000,335.112199
-36.196125,1000,341.795879
-26.971971,1000,348.567094
-670.23795,135,349.465451
-395.241784,100,350.132567
-438.102306,83,350.683318
-12.981312,240,352.293657
-66.006814,1000,358.985891
-62.308522,1000,365.695766
-157.335824,1000,372.381493
-139.442609,153,373.408263
-81.343457,298,375.401522
-262.309826,503,378.801287
-116.678471,252,380.490808
-309.708986,414,383.262239
249.409196,457,386.325005
-175.120015,406,389.05889
12.079768,92,389.678144
-163.455333,484,392.919049
-281.979704,499,396.392315
-41.986197,1000,403.137157
-215.106259,591,407.109545
-77.876648,1000,413.790944
28.012323,209,415.204387
-43.673994,1000,421.707991
-81.929658,1000,428.930052
-126.159406,780,434.109333
113.953071,966,440.589339
86.770381,678,445.519258
235.711769,449,448.651661
-131.543001,621,452.968934
187.454682,695,457.75374
-55.957568,440,460.723326
-112.343193,959,467.200998
-264.927269,349,469.583273
-5.149785,1000,476.356628
18.315594,369,478.843468
-14.023363,1000,485.558588
-50.812082,153,486.587796
159.224899,474,489.801196
-15.064918,244,491.441979
-26.708214,241,493.084861
-35.08688,1000,499.834429
-53.886962,1000,506.573658
240.871954,372,509.083615
-76.795493,1000,515.82668
-115.602066,178,517.025395
246.4534,349,519.377949
-59.21985,1000,526.087831
197.965708,391,528.719726
-115.270084,1000,535.443381
275.136392,266,537.232143
-35.15112,1000,543.949064
275.458735,346,546.282875
291.50979,232,548.077539
-236.478811,898,554.456132
210.697027,201,555.805871
-115.050553,1000,562.55419
-77.701784,246,564.281447
238.138851,195,565.715345
