#{"t_start": 1779973207.3564448, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-106.561271,100,0.016605
-390.034518,97,0.260837
-73.386657,74,0.446935
-73.314075,61,0.59723
-266.242452,140,0.946819
-79.68826,99,1.196629
-258.301198,67,1.363509
-82.496421,89,1.588404
-224.749227,154,1.972817
-323.80947,89,2.191599
-276.956975,122,2.493936
-429.761185,114,2.777234
-441.216478,100,3.025202
-211.090463,143,3.384272
-89.499844,192,3.862686
-47.90151,145,4.223499
-248.589247,174,4.655221
-52.169658,129,5.000441
-90.811086,177,5.482407
-354.70475,153,5.866385
-63.60566,150,6.250459
-359.386855,165,6.664776
-19.318756,139,7.010362
-351.8134,135,7.347242
-411.776245,139,7.697365
-107.084235,251,8.323428
-93.57624,170,8.746011
-325.286871,261,9.394926
-192.639719,250,10.017762
-119.773518,226,10.578743
-113.058989,354,11.466228
196.445922,548,12.830472
118.470962,699,14.606463
-146.257101,631,16.19065
-178.458943,403,17.194182
-43.41099,429,18.263038
-88.092074,265,18.923597
-99.116847,355,19.799816
-43.976564,169,20.219495
-156.030593,452,21.342785
-236.202071,859,23.475476
-100.006936,367,24.384247
226.100951,319,25.180805
-188.586012,616,26.702931
-216.278804,687,28.409877
-83.110919,1000,30.924783
-63.595025,1000,33.416505
-75.097001,1000,35.897804
-51.960881,464,37.061976
163.800784,515,38.339975
-57.078703,1000,40.816436
-144.806099,523,42.115395
-248.499199,676,43.797053
-213.594431,726,45.615848
101.814119,987,48.125332
-131.316868,1000,50.652972
-69.937622,1000,53.185403
-96.35723,1000,55.683753
150.106124,786,57.631669
145.525323,835,59.699147
-32.949798,341,60.539642
25.061595,1000,63.027069
35.591331,1000,65.566415
-88.902232,450,66.691533
-142.158296,620,68.240308
-244.441216,675,69.913497
78.962267,761,71.799875
-124.696111,1000,74.288027
-219.401097,971,76.69677
-164.175828,917,78.973712
-98.999345,1000,81.481097
-57.585426,1000,83.963114
-60.268329,1000,86.495417
-80.713154,1000,89.023499
-91.061194,1000,91.503314
106.934887,729,93.314976
-49.350515,1000,95.811933
-72.876138,1000,98.336946
-111.014822,616,99.859692
11.461197,1000,102.361651
-71.319695,1000,104.840722
-36.412372,1000,107.342917
-74.211006,1000,109.842995
-151.040894,785,111.805681
-66.248543,1000,114.348465
-128.267834,1000,116.873034
-32.618368,1000,119.38999
-54.511288,1000,121.905843
-71.877574,435,122.996729
-72.130883,1000,125.520798
-57.700242,1000,128.042925
-60.633717,1000,130.556848
-112.791379,617,132.110491
-188.362658,950,134.516804
-65.863049,1000,137.036594
-101.551882,1000,139.54794
-90.131251,511,140.834771
-200.394165,939,143.195516
-0.517185,1000,145.706806
-61.601745,1000,148.224531
-62.780924,1000,150.731368
-5.49614,1000,153.251294
-82.398637,778,155.203287
-46.789034,1000,157.720809
-34.348854,1000,160.227928
12.34011,1000,162.722783
-59.96481,1000,165.221085
19.985619,1000,167.722762
-41.451829,1000,170.231968
4.551068,1000,172.738393
-133.696533,841,174.83965
7.807226,1000,177.357787
-48.625995,1000,179.866844
-33.198755,1000,182.372284
-49.680588,1000,184.877406
-61.145647,1000,187.38644
-34.275924,1000,189.896795
-20.745709,1000,192.401435
-47.507547,1000,194.896719
-32.822442,1000,197.396561
-46.07377,1000,199.898014
-22.238214,1000,202.411936
-18.902231,1000,204.920063
-15.947938,1000,207.426292
-54.778322,1000,209.937779
-36.56525,1000,212.451736
-38.132665,1000,214.961285
-5.595096,1000,217.478048
-13.298673,1000,219.992555
-34.174173,1000,222.501787
1.156191,1000,225.009841
-25.712593,1000,227.510222
24.158684,1000,230.006332
-6.761802,1000,232.511532
-18.649783,1000,235.019587
-20.107302,1000,237.533863
-4.333967,1000,240.047243
-32.5238,1000,242.559247
-4.402863,1000,245.08007
16.628794,1000,247.600733
-59.674113,1000,250.113331
-39.132952,1000,252.623564
36.236551,1000,255.11975
-22.433381,1000,257.627721
-4.40775,1000,260.148915
-6.786534,1000,262.666444
-9.362831,1000,265.178123
0.681093,1000,267.688496
9.589802,1000,270.337381
18.99788,1000,272.8796
77.20429,859,275.042846
170.72675,525,276.366646
17.674045,1000,280.494321
-7.070328,1000,283.08353
-58.33111,1000,285.599031
-46.265306,1000,288.092177
6.183136,1000,290.594396
-15.396329,1000,293.09759
-22.010263,1000,295.596113
16.371755,1000,298.080859
-33.347911,1000,300.574438
-22.772431,1000,303.073716
-36.227173,1000,305.577239
-14.023646,1000,308.073819
-21.716024,1000,310.557022
-47.74373,1000,313.040382
116.947638,847,315.152839
-25.487568,1000,317.640579
-29.864707,1000,320.122712
-49.350901,1000,322.618676
11.34832,1000,1281.576954
-59.535732,1000,1284.261038
19.800297,1000,1286.868758
-41.032675,1000,1289.385583
-6.203574,1000,1291.913855
-54.857847,1000,1294.47452
-7.284487,1000,1297.004049
-28.899584,1000,1299.521
-49.494033,1000,1302.014306
-23.880668,1000,1304.543633
-46.990642,1000,1307.049258
14.663314,1000,1309.593997
-47.944246,1000,1312.098766
-60.869681,1000,1314.606753
-29.887604,1000,1317.110077
25.867425,1000,1319.60804
-3.319387,1000,1322.108587
-66.415886,1000,1324.604743
-161.719611,792,1326.578397
-15.101875,1000,1329.066629
-25.783327,1000,1331.561281
-30.29729,1000,1334.063621
-64.339976,1000,1336.559859
181.452469,992,1339.034028
-5.291748,1000,1341.534499
19.532733,1000,1344.043157
-27.597995,1000,1346.551942
0.41328,1000,1349.051578
-96.41695,1000,1351.546554
-55.202629,1000,1354.040161
-36.76496,1000,1356.543828
-68.469805,1000,1359.039391
-42.525794,1000,1361.516278
-52.578956,1000,1364.011137
-27.506876,1000,1366.509589
-40.422139,1000,1368.994574
-48.182429,1000,1371.504092
-73.010989,1000,1374.00508
-1.386274,1000,1376.499947
-23.757341,1000,1378.98997
-77.685112,1000,1381.486614
-43.540756,1000,1383.989863
-76.366409,1000,1386.491577
-47.566616,1000,1388.980255
-35.013314,1000,1391.466884
-80.864891,1000,1393.967608
-79.128186,1000,1396.461735
-50.178523,1000,1398.959512
-40.28469,1000,1401.461049
-92.427,1000,1403.958578
-100.914473,1000,1406.443218
-78.092783,1000,1408.933014
-31.145179,1000,1411.432181
-29.366693,1000,1413.935587
-31.51497,1000,1416.431811
-42.311245,1000,1418.936394
-2.822303,1000,1421.434906
-22.125701,1000,1423.934813
-85.523172,1000,1426.435643
-13.540245,1000,1428.934005
-47.03149,1000,1431.441201
-7.157982,1000,1433.936212
-58.153208,1000,1436.431034
-7.428171,1000,1438.931928
14.016673,1000,1441.436774
-51.885382,1000,1443.931803
-26.074008,1000,1446.431669
-71.620055,1000,1448.923183
-59.46925,1000,1451.423153
-74.904752,1000,1453.912866
-26.869533,1000,1456.4233
-7.548673,1000,1458.919268
-54.827425,1000,1461.417924
-58.097171,1000,1463.913451
-62.771384,1000,1466.404486
-53.606855,1000,1468.909124
-87.806948,1000,1471.412583
-92.201056,1000,1473.911592
1.171897,1000,1476.401924
-80.802316,1000,1478.895685
-33.340202,1000,1481.411924
-67.76752,1000,1483.906962
-4.944227,1000,1486.405566
4.771043,1000,1488.90165
-11.931585,1000,1491.420435
-75.51438,1000,1493.915027
-55.059848,1000,1496.408684
-71.319521,1000,1498.904882
-48.477777,1000,1501.407076
-16.370766,1000,1503.902046
64.979565,149,1504.274968
-46.361641,1000,1506.779636
-91.021229,492,1508.001329
-9.586273,1000,1510.50378
-74.212107,1000,1513.006181
-46.12642,1000,1515.483312
8.624226,1000,1517.980649
-18.246496,1000,1520.476498
-77.097106,1000,1522.984761
-74.349834,1000,1525.474793
3.760905,1000,1527.97262
-58.622409,1000,1530.472614
-36.95087,1000,1532.974366
22.419706,1000,1535.473679
-20.577248,1000,1537.96155
-56.993052,1000,1540.467616
-25.546526,1000,1542.964065
-82.022784,1000,1545.462848
-59.4306,1000,1547.966067
-17.507625,1000,1550.474555
-81.891469,566,1551.894135
-38.163172,1000,1554.385652
-94.064834,1000,1556.879244
-32.540084,1000,1559.376493
19.56307,1000,1561.882532
-27.686446,1000,1564.376846
-50.919583,1000,1566.871403
-74.311201,1000,1569.367093
17.745417,1000,1571.860962
-31.330352,1000,1574.360752
-37.476897,1000,1576.854513
-43.998362,1000,1579.351195
-49.968712,1000,1581.8455
24.083477,1000,1584.351182
-8.06635,1000,1586.871733
134.312567,963,1589.275643
-24.926042,1000,1591.784803
-1.781297,1000,1594.277865
-2.642113,1000,1596.782416
21.876074,1000,1599.285066
-34.01393,1000,1601.779789
-2.711252,1000,1604.291913
-19.654044,1000,1606.783401
117.045989,837,1608.872746
-27.665065,1000,1611.371224
-47.543713,1000,1613.864835
130.257785,889,1616.081279
-27.700533,1000,1618.578536
-10.942622,1000,1621.076903
-56.585814,1000,1623.580705
-55.154127,1000,1626.085251
42.499878,1000,1628.580565
-55.39752,1000,1631.086398
-36.416727,1000,1633.591403
-46.02218,1000,1636.097791
45.064775,150,1636.471442
-36.189871,1000,1638.965337
-18.186527,1000,1641.469613
-38.202876,1000,1643.965955
-31.874899,1000,1646.521063
-52.588357,1000,1649.020589
262.322186,474,1650.206815
-188.366859,756,1652.096715
-87.23295,1000,1654.59471
290.396272,289,1655.310437
213.796498,210,1655.835555
-180.233792,835,1657.919305
-58.427385,1000,1660.401474
257.207743,223,1660.953401
-71.112495,1000,1663.444901
-69.622554,1000,1665.942777
-74.302494,1000,1668.447785
154.690533,675,1670.147104
-39.007432,1000,1672.649272
-40.832037,295,1673.390782
257.622953,607,1674.909955
135.777495,537,1676.257965
-206.469233,976,1678.700945
-63.311713,1000,1681.19396
