#{"t_start": 1779911507.374686, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-281.087215,138,0.067083
-641.296932,87,0.186797
-686.69654,65,0.277142
-971.714409,132,0.458394
-759.824208,76,0.562792
-786.899317,84,0.678948
-850.882279,87,0.798653
-474.636246,55,0.873563
-768.114779,85,0.99039
-584.80856,62,1.075569
-320.46649,93,1.203535
-190.42724,62,1.28852
-113.187922,65,1.377959
-198.493616,71,1.47699
-257.219835,91,1.606332
-172.247462,75,1.709359
-113.103241,96,1.840296
-238.625704,127,2.014407
-223.923418,125,2.186707
-197.725266,85,2.303606
-86.198713,76,2.407535
-163.831641,106,2.551711
16.672122,82,2.663188
-418.514406,103,2.803297
-111.620283,149,3.006459
-220.5695,62,3.091342
-163.493639,81,3.202297
-224.654449,135,3.387558
-332.259096,137,3.573802
-201.470046,76,3.679051
-231.924927,132,3.861845
20.733576,201,4.136005
-82.200146,126,4.308041
-15.810727,100,4.445913
-19.775035,136,4.631316
-13.667244,98,4.765389
-262.990727,199,5.036921
-40.561935,216,5.330739
-259.641511,218,5.629549
-172.718645,222,5.935186
-194.090361,121,6.100585
-78.194234,108,6.24782
-238.565279,195,6.51481
-213.111077,161,6.734921
-227.220765,269,7.10116
-213.053967,186,7.35445
-208.780915,195,7.620456
-161.124974,156,7.832747
-160.01324,150,8.038719
-241.117607,268,8.403492
-170.077992,256,8.751999
-240.398707,502,9.433512
-192.685204,134,9.643451
-156.691739,111,9.801194
-205.685555,116,9.964781
-236.281224,207,10.250931
-166.821333,136,10.435692
-223.272663,167,10.66219
-171.885049,174,10.899458
-142.815436,146,11.097933
-169.083475,310,11.521672
-184.722376,302,11.935838
-251.574665,103,12.076887
-256.975086,139,12.267752
-235.891217,275,12.644831
-30.017927,182,12.896564
-192.159035,180,13.14466
-141.359165,208,13.429757
-195.369219,329,13.880589
-133.119632,281,14.265339
-209.944117,115,14.424758
-118.243643,86,14.543139
-173.218205,147,14.745732
-433.583853,872,15.935096
-331.147702,845,17.089337
-103.826778,183,17.340597
-346.932173,328,17.787877
-263.340999,175,18.026141
-136.929809,369,18.532422
-176.23473,163,18.758376
-212.954494,181,19.006921
-102.621934,171,19.241382
-228.558802,310,19.666278
-186.489024,426,20.247546
13.503924,156,20.463675
-234.397144,277,20.846971
-114.361285,421,21.423997
-40.291778,139,21.614367
-109.541967,157,21.828178
-121.401478,346,22.302009
-132.032894,1000,23.677
-126.538999,1000,25.054023
-284.223277,591,25.867249
-79.65022,194,26.134513
-153.45738,403,26.689127
-88.935601,393,27.233622
-88.738616,120,27.399019
-85.644777,188,27.657164
-53.555964,191,27.919156
-69.517957,187,28.176123
-101.235744,78,28.283138
-18.716383,103,28.425049
-122.747591,75,28.528214
-169.304067,461,29.164445
-181.254517,347,29.64472
-28.42647,165,29.870509
-173.086005,434,30.466473
-96.988452,188,30.725485
-178.794635,353,31.212149
-151.975258,511,31.915325
-162.190417,444,32.523268
-101.526328,174,32.760971
-167.466389,453,33.384255
-202.326748,469,34.030054
-100.363618,158,34.246373
-99.416554,152,34.454373
-126.788823,164,34.67956
-100.129729,137,34.868687
-131.124182,361,35.365911
-178.352534,281,35.753027
-179.880908,341,36.222432
207.566924,340,36.690662
-105.407718,388,37.22425
-259.826465,311,37.651388
-154.968903,315,38.084245
-2.712006,136,38.270827
-129.245535,337,38.735536
-21.279244,107,38.881881
-118.156329,238,39.207585
-31.633058,193,39.472607
-171.225734,237,39.799005
-82.661757,146,40.001756
-113.66559,258,40.355442
-44.773215,93,40.483276
-154.222534,306,40.904085
-118.247215,170,41.136535
-101.488497,131,41.316476
-126.92689,294,41.719512
-84.602803,164,41.944007
-104.878058,126,42.118549
-88.802826,71,42.216909
-60.577347,182,42.467184
-136.732213,143,42.662562
-90.83411,216,42.958395
-120.50583,196,43.226518
-163.330623,215,43.520654
-145.479236,168,43.751392
-52.948454,184,44.00399
-197.466215,449,44.619766
-165.140043,1000,45.99435
-30.351222,118,46.164004
-44.829921,116,46.325518
-128.972485,148,46.530558
-160.546004,161,46.751935
-105.073313,249,47.094258
-25.095188,96,47.226671
-94.482487,93,47.355128
-69.26714,232,47.673839
0.855599,173,47.910604
214.90042,262,48.276926
-97.082867,263,48.642086
-53.882996,310,49.069143
-15.180558,146,49.270675
153.293127,511,49.976797
-256.501545,1000,51.361364
-164.452058,1000,52.743489
-150.317134,1000,54.123491
-216.11801,366,54.628185
-46.846665,195,54.900133
-53.824507,379,55.423244
-203.565182,455,56.050204
-4.17128,162,56.274819
-89.262724,266,56.641525
-312.084207,397,57.191692
-439.115739,200,57.469272
14.078864,128,57.645701
-2.032997,161,57.868414
-44.162874,217,58.167186
-173.154402,368,58.673687
-41.847966,125,58.846562
-184.899474,738,59.867458
-76.995912,646,60.75586
0.484757,300,61.169345
-127.796445,1000,62.551623
-47.990212,378,63.073755
-80.0907,366,63.578854
-39.840989,138,63.769696
-176.212493,948,65.085843
-333.314932,1000,66.479566
-652.629111,1000,67.863845
