episode,reward,length,global_step
0,-283.156065,194,194
1,-429.258462,86,280
2,-522.389091,102,382
3,-217.773809,161,543
4,-368.139839,111,654
5,-94.190163,112,766
6,-133.118146,122,888
7,-58.016624,97,985
8,-219.79463,202,1187
9,-95.189706,199,1386
10,-101.279475,259,1645
11,-78.221987,230,1875
12,23.936357,176,2051
13,-342.252774,616,2667
14,-142.40097,273,2940
15,-206.14184,295,3235
16,-212.08246,221,3456
17,-23.457334,231,3687
18,-66.081206,1000,4687
19,-38.831699,1000,5687
20,-54.174485,1000,6687
21,-57.468762,1000,7687
22,-8.618455,1000,8687
23,-57.35752,1000,9687
24,-34.938343,1000,10687
25,-6.149366,1000,11687
26,-33.875133,1000,12687
27,-37.054389,1000,13687
28,8.464567,1000,14687
29,-11.34271,1000,15687
30,14.527538,1000,16687
31,2.132385,1000,17687
32,-58.03362,1000,18687
33,20.500632,1000,19687
34,-56.123089,1000,20687
35,-44.163327,1000,21687
36,33.385263,1000,22687
37,-63.566511,1000,23687
38,-58.099146,1000,24687
39,-96.564305,1000,25687
40,-67.066658,1000,26687
41,5.994557,1000,27687
42,30.511032,1000,28687
43,-67.454161,1000,29687
44,30.626056,1000,30687
45,-35.63784,1000,31687
46,-44.532054,1000,32687
47,-14.145182,1000,33687
48,1.077454,1000,34687
49,-9.927379,1000,35687
50,-57.214787,1000,36687
51,-17.643518,1000,37687
52,-44.92135,1000,38687
53,-54.03325,1000,39687
54,-85.065583,1000,40687
55,-58.156435,1000,41687
56,-69.27379,1000,42687
57,-56.599984,1000,43687
58,-48.682884,1000,44687
59,-49.842247,1000,45687
60,41.5964,1000,46687
61,-15.781714,1000,47687
62,-33.953336,1000,48687
63,15.233208,1000,49687
64,137.00786,934,50621
65,-118.325231,245,50866
66,-163.921807,497,51363
67,-99.674608,250,51613
68,-31.128855,1000,52613
69,-9.797255,1000,53613
70,-24.092628,1000,54613
71,-5.63555,1000,55613
72,-3.203308,1000,56613
73,17.15812,1000,57613
74,-2.240647,1000,58613
75,-42.98745,1000,59613
76,234.994384,648,60261
77,36.324321,1000,61261
78,-25.097144,1000,62261
79,-109.027775,1000,63261
80,191.301925,797,64058
81,174.209836,775,64833
82,-79.643565,332,65165
83,34.564953,1000,66165
84,21.607395,1000,67165
85,-77.786757,260,67425
86,28.933143,1000,68425
87,-79.705393,197,68622
88,273.059088,443,69065
89,-98.567505,240,69305
90,-68.529535,191,69496
91,221.609168,899,70395
92,73.796998,1000,71395
93,225.503676,508,71903
94,60.481166,1000,72903
95,137.801597,566,73469
96,115.354377,707,74176
97,201.112415,493,74669
98,17.99275,1000,75669
99,-35.058511,1000,76669
100,154.769298,709,77378
101,228.237405,555,77933
102,-63.863006,250,78183
103,282.905243,281,78464
104,-179.690914,660,79124
105,162.204916,782,79906
106,-36.570875,422,80328
