episode,reward,length,global_step
0,-178.66466,120,120
1,-206.483516,138,258
2,-118.65314,63,321
3,-126.237644,62,383
4,-429.664499,56,439
5,-561.980334,69,508
6,-617.047607,70,578
7,-154.433313,73,651
8,-369.285108,85,736
9,-378.845516,52,788
10,-412.568554,63,851
11,-222.317096,51,902
12,-309.362855,85,987
13,-295.847164,56,1043
14,-387.602846,60,1103
15,-306.076806,52,1155
16,-317.154458,54,1209
17,-149.266042,63,1272
18,-157.477214,62,1334
19,-129.129823,64,1398
20,-116.073084,57,1455
21,-113.918151,62,1517
22,-124.411992,63,1580
23,-82.508244,56,1636
24,-170.390712,80,1716
25,-119.175703,79,1795
26,-117.571793,57,1852
27,-131.643492,89,1941
28,-247.129669,90,2031
29,-131.379042,59,2090
30,-119.227581,91,2181
31,-157.297471,90,2271
32,-137.494102,72,2343
33,-121.484797,65,2408
34,-144.566747,76,2484
35,-107.5163,85,2569
36,-114.397698,77,2646
37,-76.930626,89,2735
38,-118.39077,63,2798
39,-106.290252,62,2860
40,-128.971784,85,2945
41,-124.98455,65,3010
42,-145.650004,84,3094
43,-149.358766,62,3156
44,-141.684304,78,3234
45,-87.215515,56,3290
46,-92.419685,71,3361
47,-103.130858,84,3445
48,-115.37671,52,3497
49,-125.223802,54,3551
50,-114.384778,62,3613
51,-139.789577,51,3664
52,-105.553268,62,3726
53,-146.250213,60,3786
54,-127.43743,67,3853
55,-99.174476,59,3912
56,-89.065454,92,4004
57,-102.702036,86,4090
58,-130.393701,59,4149
59,-96.352043,71,4220
60,-95.741131,60,4280
61,-84.257635,54,4334
62,-74.112015,84,4418
63,-91.018095,87,4505
64,-69.997504,93,4598
65,-78.896863,68,4666
66,-69.470151,70,4736
67,-71.599258,73,4809
68,-54.318241,69,4878
69,-36.149244,69,4947
70,-444.428017,112,5059
71,-193.826938,199,5258
72,-266.095772,173,5431
73,-323.69529,147,5578
74,-347.055112,212,5790
75,-218.52544,142,5932
76,-277.603853,144,6076
77,-346.614346,165,6241
78,-368.023427,158,6399
79,-311.950706,99,6498
80,-378.38501,158,6656
81,-326.482287,154,6810
82,-331.329539,115,6925
83,-410.966414,170,7095
84,-403.07041,100,7195
85,-314.875991,112,7307
86,-212.53966,219,7526
87,-120.553782,156,7682
88,-118.636021,142,7824
89,-200.409823,253,8077
90,-133.569286,161,8238
91,-100.792858,167,8405
92,-144.39805,133,8538
93,-30.13901,146,8684
94,-11.336277,121,8805
95,-76.120392,235,9040
96,1.603274,200,9240
97,-92.009359,91,9331
98,-112.7916,95,9426
99,-238.472686,205,9631
100,-57.742017,124,9755
101,-141.960506,124,9879
102,-187.567162,133,10012
103,-141.782977,312,10324
104,-149.569331,150,10474
105,-181.164539,144,10618
106,-85.669454,163,10781
107,-195.45682,134,10915
108,-259.212344,193,11108
109,-185.041947,189,11297
110,-18.121069,1000,12297
111,-159.146642,108,12405
112,-138.648408,137,12542
113,-152.883913,142,12684
114,-55.591979,142,12826
115,-76.700852,142,12968
116,-112.270538,138,13106
117,-111.891727,154,13260
118,-122.786099,155,13415
119,-125.936431,138,13553
120,-124.015093,199,13752
121,-139.29167,239,13991
122,-128.848095,144,14135
123,-92.050685,140,14275
124,-76.651251,124,14399
125,-125.974984,139,14538
126,-89.614542,148,14686
127,-110.538935,196,14882
128,-111.891809,168,15050
129,-46.838948,82,15132
130,-76.636947,185,15317
131,-61.465909,73,15390
132,-120.168559,161,15551
133,-127.396047,152,15703
134,-126.992038,134,15837
135,-93.548116,156,15993
136,-46.271937,145,16138
137,-78.806973,151,16289
138,-75.569748,333,16622
139,-86.79108,341,16963
140,-123.074532,208,17171
141,-107.629801,205,17376
142,-315.056072,379,17755
143,-97.53682,197,17952
144,-139.800316,282,18234
145,-73.627336,174,18408
146,-123.552255,202,18610
147,-86.229374,1000,19610
148,-265.619371,278,19888
149,-31.844407,167,20055
150,-59.128913,71,20126
151,-95.883671,173,20299
152,-154.717908,429,20728
153,-294.173499,144,20872
154,-99.03498,158,21030
155,-50.217702,170,21200
156,-58.934585,163,21363
157,-152.513685,205,21568
158,-16.791161,236,21804
159,-105.557832,217,22021
160,-35.604766,169,22190
161,-166.656827,388,22578
162,-104.50954,166,22744
163,-0.747109,194,22938
164,-52.79769,185,23123
165,1.809202,116,23239
166,-39.375306,441,23680
167,-279.423397,93,23773
168,-136.041669,238,24011
169,-260.56972,339,24350
170,-222.43473,238,24588
171,-210.102345,281,24869
172,-248.32529,654,25523
173,-255.677075,270,25793
174,-257.998801,313,26106
175,-100.609818,397,26503
176,-358.868953,354,26857
177,-361.721823,272,27129
178,-39.763238,217,27346
179,-269.250321,231,27577
180,-242.547704,244,27821
181,-309.886948,220,28041
182,-267.250031,314,28355
183,-253.957139,208,28563
184,-304.401619,262,28825
185,-198.220431,390,29215
186,-373.977602,405,29620
187,-366.912181,368,29988
188,-28.456332,211,30199
189,-118.723126,373,30572
190,-71.140307,1000,31572
191,-37.695819,1000,32572
192,-43.390575,158,32730
193,-83.012982,162,32892
194,-35.289455,107,32999
195,-218.841118,193,33192
196,-51.987699,118,33310
197,-75.657309,129,33439
198,-44.11451,236,33675
199,-268.522274,207,33882
200,-31.719121,131,34013
201,-230.663976,266,34279
202,-54.200918,144,34423
203,-356.536114,197,34620
204,-220.577231,504,35124
205,-34.73154,1000,36124
206,-137.036998,538,36662
207,-79.389344,321,36983
208,-354.304147,534,37517
209,-57.452992,312,37829
210,-124.805892,1000,38829
211,-40.603574,1000,39829
212,39.582012,1000,40829
213,-8.492883,248,41077
214,-155.892207,126,41203
215,5.432388,1000,42203
216,-148.110767,332,42535
217,-385.828701,171,42706
218,-190.762743,384,43090
219,-284.57853,316,43406
220,-170.341379,224,43630
221,-133.123479,537,44167
222,-317.249139,357,44524
223,-321.999309,318,44842
224,-239.401488,239,45081
225,-109.182649,411,45492
