#{"t_start": 1780053615.835159, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-99.127333,133,0.023223
-337.804175,86,0.036162
-188.462644,109,0.052437
-347.458816,115,0.069678
-43.315708,80,0.081567
-142.109444,141,0.102634
-495.712405,99,0.11722
-149.59918,66,0.127399
-17.077722,102,0.142828
-111.128488,96,0.15704
-153.716534,77,0.168444
-305.616343,102,0.183851
-40.866896,67,0.194051
-440.622334,116,0.211969
-349.707111,174,0.238099
-567.796685,143,0.259531
-217.296735,84,0.272154
-243.117775,96,0.286448
-100.37895,113,0.303088
-196.114242,142,0.392354
-267.058406,119,0.410038
-95.103755,129,0.429112
-257.117114,136,0.449072
-56.913007,99,0.463607
-149.290458,233,0.497643
-39.705964,82,0.509764
-62.454889,78,0.52125
-37.555823,95,0.535281
-420.196035,143,0.556205
-475.011177,117,0.573644
-107.790727,105,0.588997
-336.729869,94,0.602853
-474.070644,191,0.630789
-137.011725,116,0.647958
-189.624281,116,0.664822
-370.130071,117,0.750496
-285.711215,255,0.789666
-354.628774,119,0.807498
-45.621442,93,0.821319
-122.288175,92,0.834887
-51.666833,95,0.849022
-287.96171,87,0.861845
-115.233853,126,0.880291
-504.637139,113,0.89775
-117.560785,96,0.913592
-56.368347,93,0.927677
-199.380892,115,0.945335
-66.16531,87,0.9585
-308.714319,147,0.980775
-229.697691,119,0.998339
-70.417606,93,1.012651
-127.658258,129,1.032039
-293.213931,210,1.134111
-329.35613,139,1.155055
-154.657419,136,1.175606
-93.153217,224,1.208726
-86.105281,209,1.240101
-76.333476,133,1.260097
-61.066707,87,1.273133
-287.495175,162,1.297119
-246.783562,146,1.318886
-161.744167,126,1.338577
-81.081797,85,1.352449
-188.71451,98,1.367114
-100.791274,107,1.382992
-294.617824,163,1.407612
11.015765,132,1.42764
-41.830188,197,1.52938
-139.435498,103,1.545438
-62.230952,102,1.561219
-89.966735,92,1.575091
-27.657026,131,1.594886
-51.935814,84,1.607613
-240.99843,90,1.620896
-30.961038,142,1.642362
-46.057225,106,1.658298
-599.058398,192,1.686976
-160.178314,171,1.712253
-154.427255,139,1.733105
-18.425856,81,1.745301
-51.961738,125,1.764219
-91.552754,89,1.777701
-50.940142,139,1.798417
