#{"t_start": 1779912908.064781, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-233.512398,103,0.021764
-150.436836,77,0.167142
-140.720035,54,0.269979
-120.481937,67,0.414383
-187.941255,70,0.550587
-135.600931,57,0.650657
13.67452,100,0.851535
-625.05484,70,0.984893
-1058.322152,87,1.151041
-267.517579,67,1.273404
-128.059393,59,1.398874
-92.42021,54,1.592476
-171.870102,92,1.764029
-141.785926,63,2.128395
-137.624253,66,2.315726
-76.20199,93,2.591936
-116.055748,55,2.738005
-142.130663,83,2.929577
-97.045968,102,3.131149
-135.819765,103,3.326252
-76.068648,81,3.474779
-199.678122,94,3.642885
-270.461337,86,3.79729
-194.324391,368,4.465328
-127.880856,127,4.695846
-584.02846,97,4.90103
-195.796303,123,5.130621
-158.511441,69,5.262943
-131.818852,84,5.438265
-290.491998,110,5.635264
-148.551924,148,5.945516
-71.3386,89,6.314277
-123.310806,79,6.488857
-132.596734,83,6.645976
-172.122496,316,7.738237
-57.488572,66,7.876149
-62.730382,98,8.070025
-41.359932,149,8.350844
-66.473119,133,8.626276
-47.468722,141,8.895983
-16.165538,186,9.23936
-86.978627,94,9.436644
-9.480405,109,9.634313
-21.414875,179,10.118615
-23.521577,141,10.570128
-76.277426,198,11.021849
-109.374383,307,11.808863
-604.972086,405,12.995241
-65.083202,138,13.260889
-192.530048,251,13.742061
-112.515484,165,14.078214
-116.519986,173,14.572614
-218.805647,458,15.66306
-212.112272,443,16.484021
-30.322461,1000,18.622884
-221.990033,515,20.0108
-38.252171,1000,21.914144
2.717746,112,22.118566
-187.417556,276,22.645696
-191.843673,246,23.134945
-176.168702,300,24.051277
-338.818662,249,24.629115
-200.40345,309,25.203372
-136.379314,295,25.744883
-137.683666,291,26.290819
-92.928478,194,26.668064
-94.70838,304,27.274607
-42.429593,107,27.668392
-141.204719,531,29.134339
-90.042378,226,29.624113
-70.484805,242,30.096099
-131.962602,325,30.721115
-151.616411,399,31.829124
-92.203417,1000,34.274009
-180.327814,260,34.80103
-46.399343,235,35.24994
-162.935318,223,35.915108
-100.303104,269,36.730489
-206.38446,361,37.618523
-212.294563,251,38.310683
-256.209466,208,38.778601
-167.706922,352,39.851051
-253.438552,332,40.671879
-116.25512,413,41.997986
-147.20008,217,42.408209
-163.27776,447,43.456348
-119.899501,199,43.84103
-205.345531,510,44.83777
-276.781031,176,45.180623
-122.673767,490,46.112778
-218.447581,217,46.535577
-211.468464,188,47.151287
-249.362991,421,48.286769
-150.816551,178,48.910488
-210.0648,442,49.88848
-144.549426,117,50.114922
-188.080205,243,50.579443
-260.158656,202,50.963007
-201.052468,161,51.278706
-108.214446,147,51.608937
-170.411608,179,51.937474
-136.781442,115,52.166133
-289.63392,176,52.699595
-275.639086,176,53.090688
-273.53718,263,53.770793
-219.226422,1000,56.222031
-35.273083,114,56.442066
-291.788499,556,57.453435
-336.165647,241,57.905399
-348.203982,467,58.791791
-482.180408,814,60.438127
-264.332196,325,61.449334
-100.620606,215,61.877017
-211.372305,268,62.403369
-184.74325,248,63.100732
-113.482151,251,63.776257
-168.783073,303,64.371336
-161.009518,330,65.00135
-113.070775,228,65.418891
-86.864848,149,65.683945
-160.148976,295,66.22185
-132.457208,196,66.582709
-116.546474,185,66.927422
-161.565374,244,67.380902
-23.570474,1000,69.256827
-59.758348,1000,71.082153
-108.253934,101,71.261661
-129.836842,740,72.579105
-159.109326,546,73.593245
-205.525048,652,74.785832
-475.072102,477,75.640642
-83.233434,350,76.269157
-126.160702,492,77.150284
-87.949234,412,77.889553
-99.00934,349,78.5288
-167.477688,441,79.379573
-118.20315,373,80.105135
-107.457905,120,80.324123
-106.72958,139,80.573524
-125.626711,342,81.183961
-16.317266,378,81.863477
-225.140696,554,82.861524
-223.907866,605,83.978348
-29.605276,197,84.370543
-310.779712,543,85.510776
-345.871967,549,86.564388
-366.599137,460,87.560782
-284.446786,513,88.610069
-123.345111,153,89.009807
-284.031071,585,90.470809
-375.79594,826,92.350343
-315.730379,567,93.577796
-238.16364,488,94.738611
-142.694509,234,95.217304
-361.059543,828,96.922605
-239.273392,210,97.377527
-314.271261,561,98.457174
-277.531487,420,99.289231
-43.826562,135,99.533818
-265.449129,302,100.107582
-254.388577,445,100.916405
-198.102846,223,101.343612
-244.238623,425,102.153542
-66.987478,225,102.596644
-232.364173,451,103.448695
-243.953384,418,104.252135
-188.259965,224,104.77832
-227.978698,423,105.598114
-245.587738,634,106.795757
