#{"t_start": 1779913165.106834, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-373.476891,145,0.086791
-308.752113,120,0.287443
-135.66589,79,0.40484
-140.059295,62,0.502967
-144.321753,65,0.595874
-328.46306,61,0.685225
-256.757286,51,0.760621
-280.490212,52,0.836234
-644.193688,72,0.944066
-796.592129,99,1.084167
-1213.415433,250,1.454796
-89.993383,135,1.652066
-112.612361,54,1.728504
-169.492718,74,1.831781
-112.564595,80,1.947379
-118.453914,67,2.043555
-123.941405,69,2.147079
-118.789867,64,2.238454
-137.834884,66,2.331214
-101.366104,61,2.417721
-140.993982,58,2.506201
-81.434991,52,2.589736
-110.673267,73,2.69788
-94.004138,54,2.773339
-116.303048,82,2.988387
-108.221681,88,3.225115
-110.754125,53,3.400837
-112.261678,82,3.551476
-140.139479,65,3.668041
-123.84136,79,3.829098
-104.092286,83,3.97013
-96.799675,88,4.09951
-112.927553,63,4.189411
-107.287879,58,4.270787
-140.81306,79,4.391239
-122.49482,90,4.521093
-137.643141,65,4.611022
-127.200132,60,4.694294
-147.547283,88,4.816376
-137.383699,67,4.909035
-120.591167,72,5.008039
-94.8202,63,5.099714
-96.884532,55,5.183002
-136.265879,84,5.301544
-128.672104,66,5.393078
-112.28319,81,5.504471
-124.354494,79,5.613019
-89.614662,53,5.685854
-124.750395,65,5.776247
-122.800802,67,5.868607
-99.81744,53,5.941815
-136.953495,84,6.058541
-115.727093,75,6.161804
-109.55599,70,6.258759
-95.331913,59,6.340648
-109.528528,76,6.445498
-101.286492,54,6.519752
-138.327437,67,6.611705
-137.899228,56,6.689617
-118.415344,67,6.782738
-148.79187,76,6.887962
-104.857884,61,6.97082
-129.436618,77,7.075294
-97.692738,61,7.158844
-142.621221,82,7.274929
-148.850523,59,7.355707
-160.339981,63,7.442631
-108.143123,62,7.528199
-144.782109,92,7.654367
-122.52112,87,7.775419
-122.621806,62,7.86074
-145.733757,88,7.981798
-122.739065,81,8.092945
-161.030567,99,8.232551
-179.179678,105,8.377366
-118.809847,73,8.478052
-137.602426,72,8.577692
-167.174597,98,8.712654
-256.345886,84,8.829415
-170.56764,95,8.959856
-50.779501,77,9.066297
-15.605173,88,9.189213
-128.461999,85,9.307136
-152.636068,57,9.386385
-146.724789,94,9.515877
-87.455737,84,9.631341
-407.32837,100,9.770078
-118.88701,86,9.888205
-217.049996,86,10.006457
-34.455821,83,10.120317
-119.105039,62,10.205144
-188.522778,88,10.329846
-202.270022,108,10.478676
-224.804799,102,10.618885
-228.3648,127,10.795141
-119.047413,67,10.887328
-172.377419,71,10.985158
-159.449237,91,11.109929
-328.274118,965,12.536005
-206.154044,184,12.82609
-231.736912,102,12.985612
-191.858682,108,13.137134
-148.97061,107,13.285704
-182.498032,105,13.431342
-215.8695,168,13.669326
-292.422767,125,13.843679
-192.335346,116,14.003861
-201.821416,109,14.176406
-158.822923,132,14.363328
-232.711686,125,14.554045
-213.719348,107,14.707717
-294.714985,118,14.875817
-267.863145,110,15.03203
-306.518035,113,15.209352
-123.061142,158,15.437459
-234.403816,135,15.636043
-168.141004,138,15.83653
-150.824127,86,15.95711
-150.272458,137,16.15239
-93.435845,168,16.393668
-222.315108,88,16.534109
-340.464285,155,16.81055
-293.180828,90,16.942647
-127.255841,266,17.339897
-200.830209,149,17.56128
-150.912887,118,17.727857
-396.112081,89,17.854568
