episode,reward,length,global_step
0,-106.561271,100,100
1,-215.36472,82,182
2,-648.640689,78,260
3,-734.98267,63,323
4,-226.676474,53,376
5,-401.654906,112,488
6,-305.969167,69,557
7,-1216.647803,92,649
8,-189.521434,58,707
9,-595.074687,76,783
10,-442.864419,97,880
11,-1992.355645,192,1072
12,-309.503423,94,1166
13,-271.632258,107,1273
14,-131.936796,93,1366
15,-158.438556,89,1455
16,-126.985797,109,1564
17,-47.27813,203,1767
18,-138.128454,102,1869
19,-67.17627,136,2005
20,-61.39419,72,2077
21,-118.321973,71,2148
22,-81.437659,87,2235
23,-127.161674,71,2306
24,-165.112512,67,2373
25,-217.962895,74,2447
26,-140.888299,85,2532
27,-224.509134,86,2618
28,-240.379692,119,2737
29,-233.8965,69,2806
30,-149.899103,321,3127
31,-226.114686,81,3208
32,-183.476644,234,3442
33,-197.20854,82,3524
34,-4.128577,182,3706
35,-70.520042,137,3843
36,-130.977472,111,3954
37,-173.157039,101,4055
38,-125.931102,118,4173
39,-128.349136,158,4331
40,-130.242094,89,4420
41,-170.78308,111,4531
42,-90.193469,94,4625
43,-294.314952,97,4722
44,-344.530727,116,4838
45,-54.352767,97,4935
46,-350.667945,99,5034
47,-465.773235,103,5137
48,-375.886901,133,5270
49,-346.470758,152,5422
50,-509.489044,115,5537
51,-205.872431,114,5651
52,-541.247711,120,5771
53,-706.304972,138,5909
54,-364.059459,92,6001
55,-449.001769,148,6149
56,-488.014067,147,6296
57,-175.456833,136,6432
58,-276.008587,291,6723
59,-47.643501,183,6906
60,-191.254734,294,7200
61,-218.476012,159,7359
62,-287.541522,450,7809
63,-87.720414,199,8008
64,-229.537647,270,8278
65,-216.462243,182,8460
66,-277.443364,193,8653
67,-221.321303,138,8791
68,-123.866724,136,8927
69,-119.488238,82,9009
70,-265.158412,123,9132
71,-307.893231,93,9225
72,-69.91965,80,9305
73,-73.961249,92,9397
74,-143.690106,161,9558
75,-48.472962,176,9734
76,-64.321464,120,9854
77,-105.305351,84,9938
78,-127.021825,267,10205
79,-210.129685,89,10294
80,-271.237063,304,10598
81,-201.488701,383,10981
82,-37.23633,131,11112
83,-86.264636,118,11230
84,-96.408836,106,11336
85,-117.291142,238,11574
86,-82.911435,63,11637
87,-199.3855,285,11922
88,-104.394863,85,12007
89,-0.124046,122,12129
90,-144.392773,253,12382
91,193.380611,309,12691
92,-110.909162,57,12748
93,-39.773053,77,12825
94,-130.871498,666,13491
95,-97.388921,82,13573
96,-58.732292,87,13660
97,26.900673,265,13925
98,7.479672,85,14010
99,-0.67586,116,14126
100,-101.80239,254,14380
101,-9.847029,219,14599
102,-79.742974,65,14664
103,-140.904499,92,14756
104,-48.902732,73,14829
105,-58.322072,83,14912
106,-27.692349,213,15125
107,-43.48418,207,15332
108,-67.180355,176,15508
109,-121.915443,61,15569
110,-24.780862,210,15779
111,-59.327811,84,15863
112,-52.511521,97,15960
113,-49.447147,99,16059
114,-44.983731,120,16179
115,-246.727237,231,16410
116,-39.1895,81,16491
117,-86.010394,166,16657
118,-111.857703,58,16715
119,-33.409486,119,16834
120,-59.4606,124,16958
121,-56.126506,73,17031
122,-30.552124,124,17155
123,-38.252541,114,17269
124,-56.507777,91,17360
125,-80.696953,187,17547
126,-37.917903,111,17658
127,-66.595009,68,17726
128,-71.662588,85,17811
129,-69.887981,146,17957
130,-81.685218,95,18052
131,-52.451472,90,18142
132,-57.809757,136,18278
133,-30.866031,78,18356
134,-89.49651,98,18454
135,-79.219387,142,18596
136,-56.124462,99,18695
137,-50.426183,144,18839
138,-62.048912,141,18980
139,-75.719587,160,19140
140,-80.875746,82,19222
141,-69.087555,84,19306
142,-63.646262,76,19382
143,-30.020789,138,19520
144,-46.884625,97,19617
145,-36.078452,141,19758
146,-32.395135,74,19832
147,-65.202706,81,19913
148,-69.445133,72,19985
149,-93.33186,173,20158
150,-59.517425,74,20232
151,-32.397342,107,20339
152,-39.855559,71,20410
153,-48.010495,101,20511
154,-65.88601,66,20577
155,-41.744906,73,20650
156,-71.373966,140,20790
157,-31.47323,149,20939
158,-117.874061,132,21071
159,-219.344827,162,21233
160,-59.439796,89,21322
161,-140.300512,187,21509
162,-63.78795,83,21592
163,-31.791991,123,21715
164,-126.636126,176,21891
165,-62.5357,81,21972
166,-38.381196,138,22110
167,-52.321535,83,22193
168,-22.940325,113,22306
169,-49.761066,183,22489
170,-63.416636,74,22563
171,-84.788317,77,22640
172,-51.292988,83,22723
173,-51.877216,80,22803
174,-53.451901,90,22893
175,-47.148687,195,23088
176,-64.792544,79,23167
177,-55.420892,69,23236
178,-34.70042,169,23405
179,-10.514029,76,23481
180,-74.005589,84,23565
181,-28.673742,68,23633
182,-9.052753,185,23818
183,-19.612508,62,23880
184,-18.406656,211,24091
185,-63.643889,68,24159
186,-48.685113,61,24220
187,-66.943811,60,24280
188,-96.311215,83,24363
189,-76.689695,74,24437
190,12.714534,100,24537
191,-83.982794,78,24615
192,-59.063677,78,24693
193,-58.677856,194,24887
194,-57.205448,207,25094
195,-102.17404,234,25328
196,-53.004999,93,25421
197,-82.373549,62,25483
198,-86.783448,77,25560
199,-47.333229,55,25615
200,-68.309271,79,25694
201,-89.401597,322,26016
202,-69.164906,84,26100
203,-100.775298,239,26339
204,-44.730053,105,26444
205,-154.219936,340,26784
206,-75.726587,80,26864
207,-78.971682,95,26959
208,40.603121,308,27267
209,-43.024629,151,27418
210,-23.781481,100,27518
211,-202.409635,353,27871
212,-61.215493,315,28186
213,-301.399381,210,28396
214,-230.986064,92,28488
215,-241.073052,83,28571
216,-58.592839,83,28654
217,-420.342824,119,28773
218,-73.113332,86,28859
219,-66.84568,67,28926
220,-55.718674,72,28998
221,-74.604263,93,29091
222,-76.313877,93,29184
223,-65.679012,102,29286
224,194.119991,225,29511
225,-1271.74872,110,29621
