#{"t_start": 1779995171.8166459, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-106.561271,100,0.018555
-162.338197,114,0.775486
-197.519487,109,1.531598
-20.858364,195,2.827394
-118.972789,231,4.360997
-102.760043,150,5.374179
-268.750466,237,6.959565
-382.709237,105,7.663929
-330.422802,172,8.812425
-175.157852,222,10.29587
-194.64753,163,11.372635
-126.731381,189,12.634695
-103.672297,180,13.838483
-258.207382,270,15.640255
-98.339547,182,16.858424
-17.469111,231,18.40822
-56.521003,175,19.575123
-151.35833,534,23.162352
-117.351798,783,28.424256
-180.414434,340,30.697465
-161.111963,308,32.754815
-153.564838,344,35.058423
-70.184973,437,37.98275
-65.819695,260,39.725136
-445.364191,380,42.272226
-66.140451,1000,48.971489
170.705028,612,53.079308
-61.654597,739,58.042107
-87.653188,1000,64.750361
-96.717844,1000,71.451041
-32.676951,87,72.042076
-73.025049,1000,78.754655
-81.010691,97,79.402417
-102.193839,120,80.209884
-98.883171,80,80.748377
-229.853437,254,82.458957
-226.476369,431,85.349314
-59.550417,214,86.785669
-138.303984,218,88.250153
-32.14769,478,91.452188
-166.068939,573,95.295812
-110.608983,657,99.687585
-106.569936,1000,106.378982
-112.305233,1000,113.073558
-32.285242,1000,119.779275
-86.226272,1000,126.552756
-63.978228,1000,133.256529
-29.113668,1000,139.969398
-99.235499,1000,146.693174
-201.867784,830,152.25728
-84.793853,1000,158.979666
-106.233202,1000,165.667883
-146.022164,116,166.441028
-101.934211,191,167.714111
-175.843925,131,168.58948
-120.559751,1000,175.257929
-133.878931,188,176.515174
-110.862461,1000,183.182788
-271.46864,157,184.224661
-413.680823,152,185.238205
-238.933938,227,186.74963
-157.88721,249,188.41128
159.303079,730,193.36356
-56.930827,1000,200.043378
188.214269,544,203.696273
-69.91232,142,204.643012
-59.235796,1000,211.320741
-6.305826,1000,217.99701
-41.138709,1000,224.688768
-83.650462,1000,231.375658
-47.162991,99,232.035675
-118.129844,1000,238.715806
-63.811626,1000,245.397451
-123.452307,207,246.784558
-87.229023,101,247.458754
-22.333073,1000,254.146612
-26.835941,1000,260.83295
-79.232115,1000,267.520237
-0.140871,1000,274.207491
