#{"t_start": 1779911438.7974138, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-487.838637,184,0.12911
-761.058486,64,0.217214
-520.132951,94,0.34633
-322.037755,105,0.489045
-842.645347,138,0.677137
-117.544808,165,0.901498
-310.027245,114,1.056358
-416.506565,173,1.29066
-525.959642,97,1.423424
-627.69346,91,1.551689
-469.480878,89,1.673635
-847.791598,388,2.204469
-375.860735,205,2.485426
-302.849684,142,2.680507
-309.585887,122,2.849346
-249.871443,298,3.293846
-379.712037,206,3.578941
-342.844867,109,3.729197
-332.919359,91,3.853417
-311.104691,126,4.025998
-358.77626,190,4.283904
-303.426654,117,4.441952
-283.395708,138,4.630428
-467.379085,257,4.980858
-318.499794,86,5.097944
-416.873765,260,5.452499
-466.284405,94,5.58069
-493.675011,152,5.78915
-411.22827,125,5.960263
-215.682243,369,6.465246
-227.252502,313,6.890895
-286.709504,121,7.055645
-288.619041,129,7.231326
-316.863032,137,7.418434
-232.816794,268,7.782653
-399.174078,317,8.21725
-345.13819,111,8.373196
-271.581359,117,8.533937
-365.604473,211,8.823564
-50.464068,163,9.045113
-164.200404,140,9.235656
-139.264906,196,9.502839
-124.604486,217,9.798307
-106.96432,293,10.196153
-151.540395,178,10.44018
-233.77179,258,10.79104
-329.255065,351,11.268624
-45.02302,347,11.739437
-212.399729,126,11.910474
-50.260466,222,12.214037
-191.698353,170,12.446366
-165.673496,155,12.660315
-190.89005,143,12.85544
-85.710358,339,13.316539
-65.448512,200,13.589214
-130.710074,269,13.956025
-196.906471,182,14.20383
-189.038655,174,14.440875
-177.219301,138,14.628553
-46.189816,233,14.948954
-176.524208,114,15.104037
-68.736108,170,15.335209
-78.978876,259,15.687376
-99.213352,212,15.976075
-211.006665,132,16.155083
-97.332209,181,16.401805
-60.50086,176,16.641497
-117.817074,146,16.842179
-247.591924,164,17.065839
-38.357019,125,17.236691
-40.18859,128,17.412218
-85.791887,133,17.594252
-336.092291,142,17.788113
-384.137137,133,17.969797
-17.173258,131,18.151597
-52.007673,135,18.336271
-119.8481,141,18.534671
-288.687144,167,18.761805
-321.487831,151,18.97098
31.974404,97,19.10384
-1116.282232,280,19.486013
-84.383754,169,19.717148
-102.460119,91,19.841842
-369.735205,131,20.02089
-357.503219,178,20.264292
-222.977738,122,20.43061
-253.732379,89,20.554938
-256.202915,145,20.754271
-345.712887,134,20.936431
-346.786389,179,21.182828
-262.132943,107,21.331285
-398.660703,206,21.612711
-351.823677,146,21.812094
-133.478484,243,22.144194
-61.802891,121,22.310911
-54.438841,145,22.510456
-94.626352,304,22.927591
-410.676764,155,23.139001
-303.654008,116,23.300966
-353.253818,173,23.537692
-394.251679,200,23.812053
-19.234919,144,24.009836
-309.467802,137,24.197458
-381.085395,259,24.551332
-53.358758,148,24.75329
-276.713766,131,24.936878
-30.930289,235,25.258399
-36.012812,242,25.591678
-26.682248,254,25.940672
-172.694763,194,26.205334
-271.978487,185,26.458516
-212.552724,348,26.935524
-427.793402,353,27.418408
-128.568099,204,27.700735
-131.944029,215,27.995722
-178.693976,185,28.24885
-231.089901,234,28.567643
-128.573471,218,28.870552
-171.994054,251,29.217197
-103.113445,247,29.554852
-194.69403,317,29.991928
-298.019925,300,30.402252
-1890.850894,729,31.398439
-195.663376,213,31.689964
-332.683974,260,32.050904
-820.444928,377,32.568901
-623.98932,381,33.092327
-816.862697,445,33.703313
-682.737363,429,34.299448
-679.55789,554,35.061998
-102.34195,146,35.261907
-734.865609,615,36.10714
-659.255645,689,37.050182
-255.308875,205,37.332768
-777.28242,689,38.283432
-252.664166,450,38.900407
-155.977741,400,39.448799
-122.915168,271,39.819965
-136.087628,183,40.071278
-79.154099,69,40.16685
-168.876385,465,40.80703
-136.371006,266,41.17126
-146.929643,275,41.548581
-282.498911,174,41.788289
-185.152544,193,42.053978
-239.573372,249,42.398398
-162.481635,184,42.652154
-192.804816,241,42.981821
-184.968175,207,43.264507
-124.649226,228,43.575
-171.401328,217,43.875817
-166.71159,412,44.44671
-197.376683,548,45.237297
-124.854677,321,45.678715
-179.076803,163,45.901595
-290.071843,341,46.366006
-301.546849,152,46.573102
-214.163438,124,46.745622
-193.767883,215,47.039259
-203.051985,174,47.276908
-186.376968,142,47.471808
-201.789355,203,47.749252
-152.847389,172,47.985588
-131.695948,170,48.22005
-172.052226,345,48.693138
-109.865321,124,48.864391
-190.99486,549,49.620267
-212.474423,377,50.13832
-207.36236,284,50.529534
-215.690638,275,50.90824
-159.458904,278,51.29284
-196.137173,241,51.62222
-236.666798,245,51.958574
-213.685599,231,52.277904
-198.18659,212,52.569877
-159.697184,241,52.900724
-178.861099,338,53.367346
-330.265465,571,54.153219
-99.186911,1000,55.528503
-106.992725,1000,56.904614
-98.374882,1000,58.278037
-84.288038,1000,59.650568
-186.506054,422,60.230534
-325.730441,537,60.967946
-293.781623,454,61.592984
-239.454666,437,62.196154
-122.711282,326,62.644851
-121.753898,284,63.03574
-144.338489,388,63.572619
-182.172884,190,63.837653
-71.85567,274,64.214912
-165.816112,513,64.920549
-170.572659,806,66.032349
-102.655324,186,66.289711
77.850511,899,67.533951
