episode,reward,length,global_step
0,-487.838637,184,184
1,-761.058486,64,248
2,-520.132951,94,342
3,-322.037755,105,447
4,-842.645347,138,585
5,-117.544808,165,750
6,-310.027245,114,864
7,-416.506565,173,1037
8,-525.959642,97,1134
9,-627.69346,91,1225
10,-469.480878,89,1314
11,-847.791598,388,1702
12,-375.860735,205,1907
13,-302.849684,142,2049
14,-309.585887,122,2171
15,-249.871443,298,2469
16,-379.712037,206,2675
17,-342.844867,109,2784
18,-332.919359,91,2875
19,-311.104691,126,3001
20,-358.77626,190,3191
21,-303.426654,117,3308
22,-283.395708,138,3446
23,-467.379085,257,3703
24,-318.499794,86,3789
25,-416.873765,260,4049
26,-466.284405,94,4143
27,-493.675011,152,4295
28,-411.22827,125,4420
29,-215.682243,369,4789
30,-227.252502,313,5102
31,-286.709504,121,5223
32,-288.619041,129,5352
33,-316.863032,137,5489
34,-232.816794,268,5757
35,-399.174078,317,6074
36,-345.13819,111,6185
37,-271.581359,117,6302
38,-365.604473,211,6513
39,-50.464068,163,6676
40,-164.200404,140,6816
41,-139.264906,196,7012
42,-124.604486,217,7229
43,-106.96432,293,7522
44,-151.540395,178,7700
45,-233.77179,258,7958
46,-329.255065,351,8309
47,-45.02302,347,8656
48,-212.399729,126,8782
49,-50.260466,222,9004
50,-191.698353,170,9174
51,-165.673496,155,9329
52,-190.89005,143,9472
53,-85.710358,339,9811
54,-65.448512,200,10011
55,-130.710074,269,10280
56,-196.906471,182,10462
57,-189.038655,174,10636
58,-177.219301,138,10774
59,-46.189816,233,11007
60,-176.524208,114,11121
61,-68.736108,170,11291
62,-78.978876,259,11550
63,-99.213352,212,11762
64,-211.006665,132,11894
65,-97.332209,181,12075
66,-60.50086,176,12251
67,-117.817074,146,12397
68,-247.591924,164,12561
69,-38.357019,125,12686
70,-40.18859,128,12814
71,-85.791887,133,12947
72,-336.092291,142,13089
73,-384.137137,133,13222
74,-17.173258,131,13353
75,-52.007673,135,13488
76,-119.8481,141,13629
77,-288.687144,167,13796
78,-321.487831,151,13947
79,31.974404,97,14044
80,-1116.282232,280,14324
81,-84.383754,169,14493
82,-102.460119,91,14584
83,-369.735205,131,14715
84,-357.503219,178,14893
85,-222.977738,122,15015
86,-253.732379,89,15104
87,-256.202915,145,15249
88,-345.712887,134,15383
89,-346.786389,179,15562
90,-262.132943,107,15669
91,-398.660703,206,15875
92,-351.823677,146,16021
93,-133.478484,243,16264
94,-61.802891,121,16385
95,-54.438841,145,16530
96,-94.626352,304,16834
97,-410.676764,155,16989
98,-303.654008,116,17105
99,-353.253818,173,17278
100,-394.251679,200,17478
101,-19.234919,144,17622
102,-309.467802,137,17759
103,-381.085395,259,18018
104,-53.358758,148,18166
105,-276.713766,131,18297
106,-30.930289,235,18532
107,-36.012812,242,18774
108,-26.682248,254,19028
109,-172.694763,194,19222
110,-271.978487,185,19407
111,-212.552724,348,19755
112,-427.793402,353,20108
113,-128.568099,204,20312
114,-131.944029,215,20527
115,-178.693976,185,20712
116,-231.089901,234,20946
117,-128.573471,218,21164
118,-171.994054,251,21415
119,-103.113445,247,21662
120,-194.69403,317,21979
121,-298.019925,300,22279
122,-1890.850894,729,23008
123,-195.663376,213,23221
124,-332.683974,260,23481
125,-820.444928,377,23858
126,-623.98932,381,24239
127,-816.862697,445,24684
128,-682.737363,429,25113
129,-679.55789,554,25667
130,-102.34195,146,25813
131,-734.865609,615,26428
132,-659.255645,689,27117
133,-255.308875,205,27322
134,-777.28242,689,28011
135,-252.664166,450,28461
136,-155.977741,400,28861
137,-122.915168,271,29132
138,-136.087628,183,29315
139,-79.154099,69,29384
140,-168.876385,465,29849
141,-136.371006,266,30115
142,-146.929643,275,30390
143,-282.498911,174,30564
144,-185.152544,193,30757
145,-239.573372,249,31006
146,-162.481635,184,31190
147,-192.804816,241,31431
148,-184.968175,207,31638
149,-124.649226,228,31866
150,-171.401328,217,32083
151,-166.71159,412,32495
152,-197.376683,548,33043
153,-124.854677,321,33364
154,-179.076803,163,33527
155,-290.071843,341,33868
156,-301.546849,152,34020
157,-214.163438,124,34144
158,-193.767883,215,34359
159,-203.051985,174,34533
160,-186.376968,142,34675
161,-201.789355,203,34878
162,-152.847389,172,35050
163,-131.695948,170,35220
164,-172.052226,345,35565
165,-109.865321,124,35689
166,-190.99486,549,36238
167,-212.474423,377,36615
168,-207.36236,284,36899
169,-215.690638,275,37174
170,-159.458904,278,37452
171,-196.137173,241,37693
172,-236.666798,245,37938
173,-213.685599,231,38169
174,-198.18659,212,38381
175,-159.697184,241,38622
176,-178.861099,338,38960
177,-330.265465,571,39531
178,-99.186911,1000,40531
179,-106.992725,1000,41531
180,-98.374882,1000,42531
181,-84.288038,1000,43531
182,-186.506054,422,43953
183,-325.730441,537,44490
184,-293.781623,454,44944
185,-239.454666,437,45381
186,-122.711282,326,45707
187,-121.753898,284,45991
188,-144.338489,388,46379
189,-182.172884,190,46569
190,-71.85567,274,46843
191,-165.816112,513,47356
192,-170.572659,806,48162
193,-102.655324,186,48348
194,77.850511,899,49247
