#{"t_start": 1779905370.122005, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-159.658123,75,0.012546
-322.777992,97,0.20979
-300.85098,131,0.53542
-426.085951,87,0.749211
-394.499642,109,1.026514
-154.369779,144,1.393343
-340.988813,190,1.8748
-223.743845,202,2.387047
-283.704141,205,2.901295
-160.566494,183,3.356985
-555.15246,239,3.961918
-266.993235,637,5.552432
-150.432029,286,6.262021
-153.145219,461,7.412151
-267.061683,425,8.472606
-52.012061,1000,10.969954
-48.699935,1000,13.46658
-64.834971,1000,15.980827
-114.172704,1000,18.485699
-67.783178,1000,21.001367
-207.000659,573,22.44414
-55.143861,602,23.961077
-74.313619,1000,26.483366
-61.044519,1000,29.002913
-42.912387,1000,31.518577
-77.705069,1000,34.032642
-80.699379,1000,36.546324
-125.71931,1000,39.053732
-89.864448,1000,41.573639
-77.903519,1000,44.082326
-129.201161,1000,46.589372
-114.59296,1000,49.093251
-96.526867,1000,51.604961
-131.703647,1000,54.112444
-107.226557,1000,56.622752
-25.167534,1000,59.141412
-35.146876,1000,61.657269
-28.583069,1000,64.173332
-46.938096,1000,66.69771
-39.842833,1000,69.222186
-87.790569,216,69.766158
-57.951637,1000,72.292322
-172.620554,970,74.73417
-69.892265,1000,77.263569
-133.679837,120,77.569679
-60.209959,1000,80.095519
-129.677745,146,80.459977
-55.389275,1000,82.976428
-96.151086,1000,85.510161
-65.51878,1000,88.023304
-94.840468,1000,90.550025
-134.272438,1000,93.074956
-136.152829,183,93.536669
-99.656699,1000,96.053083
-111.178625,1000,98.587087
-118.755914,1000,101.108391
-228.860993,734,102.954718
-38.801592,1000,105.481103
-73.078476,1000,108.019576
-18.325842,1000,110.545427
-52.085823,1000,113.063158
-33.642498,1000,115.592121
-106.63516,1000,118.122909
-55.857056,1000,120.662788
-99.762057,1000,123.179938
