#{"t_start": 1779912350.547957, "env_id": "LunarLanderContinuous-v3"}
r,l,t
-157.532258,128,0.063393
-412.133786,94,0.231632
-585.479527,97,0.402571
-301.662226,109,0.593069
-471.047122,89,0.750426
-328.19983,74,0.879638
-232.753322,59,0.982614
-546.379974,84,1.130489
-297.772459,75,1.267938
-141.683126,352,1.895818
-103.845288,162,2.281464
-0.332239,163,2.618984
-328.74068,174,2.965424
-248.454349,225,3.41581
-289.691444,191,3.766915
-318.052025,237,4.189738
-326.304935,175,4.532443
-387.591843,167,4.826372
-319.436691,159,5.113323
-194.868071,102,5.295403
-181.286056,80,5.438028
-173.163539,128,5.663849
-116.531797,87,5.817254
-145.709188,87,5.970424
-114.799839,158,6.248091
-145.707606,189,6.581025
-221.914718,287,7.225495
-155.600338,247,7.689323
-227.332871,356,8.313572
-135.368603,197,8.659209
-131.049802,278,9.143973
-199.998744,405,9.857425
-178.814589,178,10.169125
-199.943198,461,10.973745
-228.553005,345,11.574998
-205.865327,247,12.008587
-224.86151,172,12.309931
-163.540671,225,12.703601
-126.443392,302,13.230217
-235.378982,263,13.687781
-154.756541,197,14.064208
-151.779256,381,14.730125
-232.270701,754,16.04781
-205.016516,284,16.546369
-194.0565,298,17.124783
-180.641827,200,17.557832
-361.276995,925,19.195576
-219.028733,218,19.577469
-253.996033,319,20.137961
-309.113339,221,20.528722
-235.182933,173,20.830626
-248.56167,364,21.473156
-111.663582,1000,23.237387
-133.514813,127,23.462533
-143.163883,126,23.684336
-127.834573,144,23.937911
-173.862613,186,24.265264
-154.19458,148,24.526091
-69.521203,102,24.70694
-211.117387,195,25.050098
-121.598104,314,25.60421
-186.787117,174,25.910054
-527.426611,354,26.532363
-247.695302,183,26.857164
-264.284048,71,26.982822
-235.294509,209,27.351202
-167.356749,165,27.640484
-234.33064,130,27.86923
-135.895172,141,28.118306
-151.034315,84,28.266038
31.912867,94,28.431669
-148.794459,252,28.876608
-74.380411,136,29.115928
-41.866392,204,29.475706
-157.627663,99,29.650252
-171.515912,110,29.844506
-42.588398,140,30.094291
-45.850237,152,30.373581
-235.311404,222,30.766497
-172.370975,134,31.004878
-195.988793,141,31.254827
-211.919718,98,31.427391
-21.524598,272,31.907576
-184.250871,166,32.20306
-198.040816,139,32.478561
-12.885163,224,32.878567
-25.46495,272,33.361668
-184.154396,142,33.613841
-203.887115,143,33.866664
-203.114442,144,34.121219
-100.232193,119,34.330891
-62.91646,245,34.764189
-205.626856,160,35.046393
-158.149119,146,35.307345
-257.051892,110,35.504102
-218.132859,103,35.686282
-226.810485,223,36.081547
-215.473898,114,36.283554
-207.783568,124,36.502367
200.213371,369,37.15653
-110.510101,166,37.453173
-246.316546,191,37.790917
-215.800848,320,38.354359
-173.528205,117,38.562145
-172.470732,113,38.761543
-117.220826,147,39.019649
-158.344631,204,39.378311
-196.814235,113,39.580302
-187.201377,274,40.063333
-189.483774,181,40.383885
-238.353165,133,40.618487
-248.021362,340,41.216983
-196.528964,174,41.523027
-209.712434,156,41.799907
-117.15872,145,42.055893
-268.370638,276,42.542214
-117.511821,188,42.873497
-176.410239,112,43.070523
-231.84041,193,43.410706
-144.946269,87,43.563866
-282.995977,322,44.1336
-205.17074,168,44.429926
-156.370607,134,44.667196
-128.730834,133,44.901768
-98.912828,113,45.101105
-244.750904,194,45.443031
-283.383807,230,45.847862
-183.210311,95,46.01938
-168.488092,101,46.197188
-135.852696,96,46.36671
-236.324077,190,46.701644
-260.660775,272,47.185893
-239.175393,203,47.5448
-256.433738,311,48.097125
-317.552154,208,48.465959
-100.005884,160,48.748636
-242.314639,218,49.132639
-200.904838,210,49.501772
-381.73346,280,49.994759
-169.623303,321,50.561953
-143.604793,130,50.793006
-218.931185,354,51.41672
-211.976016,145,51.670858
-214.673526,201,52.025774
-62.694967,80,52.167746
-157.26334,150,52.434731
-47.463989,93,52.598935
-175.060422,105,52.78388
-163.596203,95,52.951898
-106.804539,421,53.694425
-259.861494,244,54.124241
-91.178059,147,54.382795
-100.689967,88,54.541333
-73.782309,97,54.712721
-83.866657,113,54.911589
202.676862,199,55.264511
-200.734176,191,55.601283
-61.903809,103,55.783884
-8.51237,113,55.983436
-200.739661,149,56.246826
-332.037855,318,56.810337
-119.526359,104,56.994541
-51.405898,97,57.165197
-115.866986,199,57.515789
-187.49707,132,57.749904
-212.714294,265,58.21952
-54.116192,179,58.5386
-156.217928,98,58.713728
-56.188193,109,58.908826
-97.934283,85,59.061324
-151.157565,100,59.238778
-202.30918,130,59.468244
-153.156168,117,59.674654
-233.120044,173,59.982643
-73.014315,129,60.21073
-158.322155,190,60.547974
-168.931157,211,60.925328
-157.436862,166,61.21841
-137.559139,95,61.387441
-145.434673,186,61.71672
-67.10711,168,62.014759
-113.261431,118,62.226697
191.170777,197,62.577236
-110.29231,98,62.749475
-112.222105,86,62.900362
-80.913492,138,63.146781
-129.31827,111,63.350073
-94.029049,97,63.537475
23.2764,90,63.708024
-191.302519,178,64.044524
-40.622245,91,64.211939
-109.579905,97,64.391117
-80.1562,102,64.581236
-168.11816,126,64.807053
-60.715986,120,65.022597
-129.309131,92,65.193238
-108.725441,165,65.48868
-130.965801,115,65.694235
-122.445911,332,66.299043
-123.15534,109,66.494369
-36.69157,96,66.674883
-182.284469,115,66.890958
-67.834255,122,67.121431
-70.468294,86,67.284238
-169.355111,195,67.642368
-41.434944,64,67.757031
-118.130701,199,68.124458
-145.87651,128,68.354089
-188.691884,122,68.570917
-98.808271,98,68.745078
-134.631897,125,68.967861
-60.481054,64,69.082271
-128.360788,165,69.375232
-163.2481,102,69.559157
-92.171821,85,69.709345
-173.504863,140,69.960726
-49.499253,104,70.148649
-76.024871,109,70.342214
-88.590078,96,70.513795
-202.803675,148,70.77571
-193.465119,118,70.984913
-168.157553,177,71.298037
-178.19044,128,71.525515
-83.360954,127,71.752333
-117.013109,162,72.040236
-41.482572,90,72.200789
-227.724219,177,72.514237
-52.077584,77,72.651651
10.747496,88,72.807672
-67.844355,102,72.987965
-61.232843,96,73.158492
-74.434035,99,73.333761
-134.788946,220,73.72491
-25.522924,114,73.927711
-58.607351,67,74.046901
-72.539844,107,74.236458
-138.639552,87,74.390482
-29.075259,82,74.535728
-57.400559,73,74.664879
-48.621482,141,74.916942
-107.687973,97,75.088112
-137.398802,97,75.260775
-62.595901,156,75.53746
-61.201316,90,75.696251
-40.102655,91,75.859245
-152.710634,98,76.032992
-23.600262,171,76.336768
-148.076873,103,76.518784
18.262633,160,76.802321
-80.93744,96,76.972653
-63.842581,82,77.120149
-71.231342,93,77.286685
-36.762001,95,77.456084
-84.202045,148,77.718801
-182.822276,113,77.921798
-3.613538,200,78.278255
-33.076006,87,78.432513
-61.004399,109,78.62597
-61.825092,97,78.797718
-73.178543,102,78.978779
-92.656116,108,79.170266
-73.185505,94,79.338539
-306.164579,155,79.615117
-69.048542,155,79.889136
-90.888098,144,80.14819
-116.636697,86,80.301109
-162.332307,165,80.59422
-197.302433,130,80.840842
-33.206996,123,81.07523
-127.002922,105,81.275701
-153.695273,146,81.544183
-116.371892,77,81.681561
-69.833241,107,81.872101
-174.3859,163,82.16129
-153.744384,130,82.39408
-191.948409,151,82.661277
-46.518127,224,83.059024
-175.330373,227,83.461417
-60.09705,77,83.597855
-68.744841,72,83.725778
-45.575258,93,83.891508
-103.979506,99,84.067243
-119.518252,256,84.522155
-180.733536,172,84.826173
-16.516854,94,84.993924
-163.122757,155,85.267729
-215.022228,288,85.777477
-106.815394,106,85.966361
-166.433429,142,86.217586
-53.436078,155,86.494985
-130.902891,129,86.724217
-53.693911,94,86.891147
