episode,reward,length,global_step
0,-159.658123,75,75
1,-371.061324,85,160
2,-138.018404,76,236
3,-488.213587,141,377
4,-160.210657,180,557
5,-318.419315,132,689
6,-297.05492,128,817
7,-388.205752,147,964
8,-364.081413,153,1117
9,-311.651914,213,1330
10,-52.807358,198,1528
11,3.812325,185,1713
12,24.724867,202,1915
13,-90.98909,235,2150
14,-34.070091,224,2374
15,-19.992361,252,2626
16,-48.318121,161,2787
17,-229.705157,216,3003
18,-190.352024,389,3392
19,-108.927677,407,3799
20,-70.880263,1000,4799
21,-231.30694,634,5433
22,70.003657,1000,6433
23,-26.652212,197,6630
24,-236.325032,514,7144
25,30.074085,1000,8144
26,-82.837739,210,8354
27,60.117884,1000,9354
28,50.702709,1000,10354
29,-21.255533,206,10560
30,-148.535599,763,11323
31,19.448464,304,11627
32,-39.058054,326,11953
33,-63.611479,307,12260
34,-206.672606,365,12625
35,11.669204,201,12826
36,12.091456,81,12907
37,-72.18272,265,13172
38,-12.017687,204,13376
39,-56.802542,344,13720
40,15.734339,203,13923
41,-231.861156,125,14048
42,-110.743823,71,14119
43,-307.628685,289,14408
44,-112.927362,190,14598
45,-70.90193,128,14726
46,160.975762,272,14998
47,-76.939642,216,15214
48,-24.525382,193,15407
49,-59.379337,77,15484
50,-98.973001,134,15618
51,-71.404215,157,15775
52,202.226568,338,16113
53,-120.937624,509,16622
54,-273.910578,987,17609
55,22.167541,278,17887
56,-1.122815,1000,18887
57,-54.588217,128,19015
58,-86.800812,107,19122
59,-4.893122,326,19448
60,15.438823,141,19589
61,20.823072,1000,20589
62,204.107375,538,21127
63,-62.321288,450,21577
64,-36.109798,1000,22577
65,-60.496118,295,22872
66,-96.810571,614,23486
67,-92.120163,261,23747
68,7.762736,1000,24747
69,-102.800833,326,25073
70,-138.169285,162,25235
71,-173.391246,135,25370
72,27.727646,1000,26370
73,-145.874236,256,26626
74,-193.780657,481,27107
75,46.376703,1000,28107
76,-71.423438,1000,29107
77,-7.325973,1000,30107
78,60.981418,1000,31107
79,-37.305665,303,31410
80,-38.973574,1000,32410
81,34.394363,160,32570
82,-96.859708,1000,33570
83,-140.657024,589,34159
84,-342.337613,625,34784
85,-86.766216,1000,35784
86,-68.201861,1000,36784
87,-223.487193,1000,37784
88,-142.75568,793,38577
89,5.316252,1000,39577
90,-3.698689,287,39864
91,-405.275002,921,40785
92,-25.26791,1000,41785
93,-5.924816,1000,42785
94,28.846481,1000,43785
95,70.362553,1000,44785
96,-17.233356,1000,45785
