episode,reward,length,global_step
0,-354.363661,147,147
1,-110.196411,62,209
2,-124.65064,54,263
3,-483.993472,71,334
4,-875.340824,103,437
5,-142.980762,121,558
6,-148.962843,58,616
7,-78.916035,52,668
8,-116.524463,102,770
9,-295.577549,80,850
10,-308.51935,80,930
11,-93.902199,83,1013
12,-22.682386,125,1138
13,-83.446186,85,1223
14,-222.934655,112,1335
15,-176.291552,55,1390
16,-127.77257,101,1491
17,-95.929202,68,1559
18,-76.652997,126,1685
19,-345.496602,276,1961
20,-186.93966,518,2479
21,-45.103412,155,2634
22,-26.522066,181,2815
23,-412.087018,158,2973
24,-317.70857,125,3098
25,-444.21255,209,3307
26,-330.967043,162,3469
27,-242.508446,169,3638
28,-305.823292,271,3909
29,-183.217227,89,3998
30,-92.394008,104,4102
31,-146.243552,257,4359
32,-201.723965,298,4657
33,-118.344155,92,4749
34,-251.936975,254,5003
35,-145.539448,158,5161
36,-202.264343,88,5249
37,-186.695955,75,5324
38,-187.101077,186,5510
39,-204.285342,205,5715
40,-141.164189,76,5791
41,-215.179339,166,5957
42,-90.228132,91,6048
43,-199.512389,174,6222
44,-154.117367,151,6373
45,-242.314162,249,6622
46,-101.435438,59,6681
47,-180.436758,161,6842
48,-207.405828,166,7008
49,-232.569223,232,7240
50,258.169757,211,7451
51,-222.866976,210,7661
52,-266.556374,279,7940
53,-190.146861,98,8038
54,-172.983171,195,8233
55,-147.725178,176,8409
56,-30.245257,173,8582
57,-223.538889,128,8710
58,-198.601876,147,8857
59,-245.456518,179,9036
60,-163.243821,179,9215
61,-95.13627,159,9374
62,-327.246755,307,9681
63,-140.6866,307,9988
64,-278.076039,124,10112
65,-228.583185,99,10211
66,-472.723573,180,10391
67,-199.952063,97,10488
68,-256.769248,170,10658
69,-339.409281,318,10976
70,-257.869588,109,11085
71,-274.047482,144,11229
72,-188.462472,117,11346
73,-195.873602,142,11488
74,-239.440072,179,11667
75,-65.648802,103,11770
76,-264.552745,180,11950
77,-185.278823,124,12074
78,-124.362522,206,12280
79,-224.346171,141,12421
80,-233.746223,194,12615
81,-128.65041,97,12712
82,-154.705966,144,12856
83,-160.999795,206,13062
84,-225.219811,207,13269
85,-188.710918,140,13409
86,-217.800312,188,13597
87,-177.534758,210,13807
88,-193.561903,267,14074
89,-212.202151,140,14214
90,-146.974754,100,14314
91,-108.152765,346,14660
92,-222.774224,116,14776
93,-165.225554,279,15055
94,-188.156238,108,15163
95,-186.154571,246,15409
96,-177.290119,88,15497
97,-159.081719,132,15629
98,-127.127558,94,15723
99,-139.576041,440,16163
100,-94.774884,328,16491
101,-84.245401,167,16658
102,-91.015973,151,16809
103,-125.967569,178,16987
104,-54.435652,199,17186
105,-163.540091,149,17335
106,-104.733851,609,17944
107,-174.595766,198,18142
108,-121.226547,145,18287
109,-111.466197,128,18415
110,-60.075205,250,18665
111,-115.341916,113,18778
112,-201.170413,222,19000
113,-194.119158,194,19194
114,-147.415039,178,19372
115,-144.890653,112,19484
116,5.032516,432,19916
117,-171.385181,127,20043
118,-115.04627,218,20261
119,-85.222248,518,20779
120,-163.055542,335,21114
121,-135.78659,111,21225
122,-62.727145,187,21412
123,-104.986409,418,21830
124,-152.503641,118,21948
125,-47.849851,424,22372
126,-125.423689,111,22483
127,-154.441426,144,22627
128,-125.434134,158,22785
129,-79.692973,267,23052
130,-129.32932,688,23740
131,-137.072028,399,24139
132,-117.663551,87,24226
133,-132.377103,119,24345
134,-151.999315,277,24622
135,-174.068569,340,24962
136,-99.436666,95,25057
137,-223.713476,340,25397
138,-102.17794,277,25674
139,-109.77183,107,25781
140,-116.362655,286,26067
141,-123.012038,123,26190
142,-74.818778,423,26613
143,-134.695915,102,26715
144,-123.055491,93,26808
145,-130.566071,105,26913
146,-114.039893,119,27032
147,-136.493506,246,27278
148,-15.729843,246,27524
149,-111.151318,351,27875
150,-97.244006,286,28161
151,-238.130082,656,28817
152,-95.133412,349,29166
153,-131.633363,211,29377
154,-157.722702,138,29515
155,-168.908864,254,29769
156,-56.95411,236,30005
157,-99.385991,114,30119
158,-112.666789,131,30250
159,-97.581717,96,30346
160,-178.971332,272,30618
161,-143.285322,212,30830
162,-147.772537,253,31083
163,-49.029084,172,31255
164,-181.594743,565,31820
165,-145.982348,231,32051
