timestep,ep_reward,ep_length
78396,3.6286664,16
78416,25.938663,46
78448,9.737667,13
78468,25.906666,40
78520,9.582666,18
78544,14.959668,19
78564,4.123667,11
78568,55.90633,99
78580,0.9396666,9
78580,52.320328,41
78600,25.491665,5
78604,4.6730003,9
78652,9.804003,12
78664,22.608337,25
78700,-2.726,12
78704,21.333666,31
78708,10.275667,27
78728,3.0553331,16
78772,11.392001,16
78796,18.954332,23
78820,2.0306664,12
78836,26.12467,34
78856,3.366333,9
78872,9.456333,19
78872,-1.757,9
78876,1.5849999,5
78876,14.7456665,37
78900,28.539,7
78916,7.547,11
78928,2.7556672,7
78936,27.618334,15
78964,27.757334,12
79020,30.897999,14
79040,5.4616666,5
79060,3.7416666,5
79064,61.135666,47
79072,55.251328,34
79084,4.401666,5
79092,26.305,5
79136,4.803667,11
79156,12.746002,18
79164,3.939,7
79172,37.806,28
79200,0.4436667,11
79220,-0.58500004,5
79224,5.935,15
79224,8.077667,13
79244,-2.035,5
79248,1.1623334,7
79252,48.17366,81
79272,-0.05499983,5
79292,1.4983333,5
79300,10.194336,13
79320,2.3530002,19
79344,9.403669,11
79348,2.845667,7
79364,25.425,5
79368,14.911999,36
79408,7.855,15
79412,41.94333,30
79452,2.2069998,11
79452,14.203668,21
79472,24.904999,5
79488,12.373001,19
79504,12.374334,13
79540,2.3196669,9
79540,18.042334,17
79560,5.4259996,18
79580,3.105,5
79584,39.085,55
79588,-0.29933333,12
79652,35.71267,18
79656,6.022334,17
79680,29.731663,35
79692,3.4496665,9
79692,37.13233,27
79712,0.58833337,5
79748,7.464666,14
79752,6.689334,18
79788,52.104668,34
79808,-1.5616666,5
79828,33.86667,20
79864,3.4096663,9
79884,20.484335,33
79924,23.742998,29
79936,12.034335,13
79956,0.11166668,5
79980,74.07567,67
79984,4.1383333,15
80008,0.91233325,7
80020,5.2363334,9
80024,37.713337,40
80036,-2.151,7
80056,0.32166672,5
80060,29.186333,9
80080,2.8916667,5
80084,3.4189997,7
80128,7.3736672,11
80148,0.1383332,5
80148,14.857333,32
80168,2.695,5
80172,11.984334,23
80204,31.921333,14
80208,31.219667,9
80216,6.9706683,12
80236,26.465,5
80252,41.454666,74
80268,27.652,16
80292,12.943668,21
80308,10.259335,18
80312,8.078335,15
80356,10.437,11
80364,11.448001,14
80376,5.2823324,27
80396,3.4350002,5
80412,13.358003,14
80416,32.901,13
80432,27.772999,9
80440,27.115662,37
80440,31.502335,7
80468,31.679665,9
80476,7.766334,9
80484,5.7870007,11
80496,19.563334,20
80504,6.406334,9
80512,0.5996665,9
80532,-1.5983334,5
80544,1.7300004,10
80552,5.2523336,17
80564,10.259,17
80572,0.13499999,5
80580,1.547334,12
80596,3.3993335,8
80608,33.139668,9
80628,34.013668,21
80648,-1.9843333,17
80652,3.0536666,11
80676,10.677333,12
80680,2.4793334,8
80692,3.8333325,10
80708,29.729332,8
80712,3.6126666,8
80732,3.0216665,5
80756,5.785333,6
80780,36.156,18
80796,20.985336,26
80840,15.807001,21
80856,5.651666,15
80872,18.881,23
80896,35.691677,75
80920,33.713333,20
80924,6.1443324,13
80940,-1.9716668,5
80952,4.2056665,7
80960,33.295334,16
80972,-1.225,5
81000,2.146667,10
81064,36.227333,52
81072,4.606,18
81080,10.835667,27
81084,-0.2650001,5
81112,2.1323333,7
81120,5.8106666,12
81132,1.8183334,5
81148,8.2890005,17
81156,48.504665,54
81160,-0.9743335,7
81184,0.11866689,6
81188,33.045666,17
81240,5.9276667,23
81248,10.798668,16
81256,5.189001,17
81276,9.690002,30
81296,24.811666,5
81308,6.555668,17
81336,1.2089999,7
81340,16.246998,21
81360,6.2820005,6
81376,0.053000033,9
81396,30.806334,9
81416,58.367332,42
81416,17.050003,30
81420,5.637,11
81440,0.9903333,11
81460,3.331667,5
81460,1.9703336,11
81464,5.3969994,11
81468,4.2076664,13
81488,4.535667,7
81500,3.7359998,8
81528,40.739002,17
81544,10.828001,14
81564,0.7316667,5
81580,-1.3456669,13
81592,28.130669,32
81612,18.746002,28
81620,29.055666,7
81632,5.751667,5
81652,17.009335,18
81660,0.09566641,7
81680,27.455666,7
81684,21.216661,30
81688,6.879,7
81704,25.965,5
81708,6.3139997,22
81724,27.538334,5
81728,31.434,12
81736,3.179,7
81736,10.120668,12
81756,-0.42166674,5
81776,2.4683332,5
81792,11.428667,16
81804,2.3456666,7
81812,8.866335,19
81816,0.7119999,6
81864,7.8349996,15
81892,49.407333,42
81896,30.266666,20
81900,4.460667,22
81952,33.418335,15
81972,6.8460007,18
81976,20.626,28
81992,-0.375,5
82004,7.999,27
82008,1.9993334,8
82012,26.871666,5
82060,43.84233,27
82060,0.4380002,14
82080,25.978333,5
82080,1.1983334,5
82100,-1.9016668,5
82120,17.002668,28
82136,21.66367,31
82140,1.7416668,5
82144,15.032001,16
82160,26.991667,5
82164,5.6353345,16
82224,1.8073323,22
82228,-2.0613332,16
82244,12.155002,25
82248,13.137335,22
82268,5.735,5
82280,5.1210003,13
82316,18.727663,23
82316,29.932999,9
82320,26.994331,13
82348,6.348667,26
82348,3.6189997,7
82356,27.826668,10
82360,5.9736667,11
82388,1.0760001,8
82408,9.318334,15
82416,1.952333,7
82432,25.658667,6
82440,28.418667,6
82440,38.653336,20
82448,41.095,25
82476,5.0423336,7
82492,5.427666,13
82516,2.2200003,10
82544,28.759,7
82564,1.9083331,5
82584,25.211666,5
82632,8.520666,12
82632,21.530003,50
82656,17.210333,41
82660,1.5223334,7
82660,3.282333,7
82676,4.5883336,5
82712,3.7310002,13
82712,35.099667,9
82736,12.896332,19
82740,28.495667,7
82748,75.229004,77
82752,2.3333335,10
82772,5.5049996,5
82772,5.0396667,9
82792,1.9583333,5
82828,16.437332,22
82832,8.155002,15
82880,12.507334,22
82880,2.3076663,13
82900,28.198334,5
82912,5.4366655,20
82920,-3.0516667,5
83016,18.144665,34
83016,21.435337,26
83044,27.975666,7
83052,7.9963326,9
83096,9.137,11
83104,32.995,15
83116,24.865,5
83120,59.106667,50
83124,27.431667,5
83136,1.1483333,5
83156,4.8859997,8
83164,3.7836668,11
83200,1.2253332,16
83224,37.541664,15
83244,-0.7716665,5
83244,31.437,11
83260,14.598668,26
83272,-0.04433334,7
83276,107.24732,132
83304,3.8956668,7
83308,9.608667,16
83320,2.311667,15
83344,4.1530004,9
83344,6.223334,10
83376,6.4446673,14
83380,4.523,9
83388,46.749664,29
83396,2.1743338,13
83404,1.9986668,6
83412,8.399668,9
83424,30.693,9
83432,25.511665,5
83468,38.269333,18
83476,11.823668,11
83484,5.671666,15
83488,4.701667,5
83504,19.281666,25
83512,31.533,9
83516,1.6423331,7
83520,4.5529995,9
83548,2.662334,7
83552,5.646666,10
83556,4.471,13
83568,4.9643335,13
83580,3.725667,7
83648,11.706667,20
83656,46.715,25
83684,42.788666,26
83692,6.757,11
83760,31.705667,17
83768,18.082668,28
83780,2.6483333,5
83800,-0.8206668,8
83812,80.652,66
83820,26.091667,5
83836,4.521333,14
83852,4.7060003,8
83852,55.840675,42
83856,-1.0816667,5
83872,24.825,5
83876,2.045,5
83904,8.029333,8
83928,14.939669,19
83936,43.293663,31
83976,43.318333,25
84000,40.609337,18
84000,6.808666,6
84024,26.425333,6
84048,37.643997,12
84076,9.474334,13
84084,33.128998,37
84092,6.8569994,11
84112,29.295666,7
84124,10.007334,12
84152,3.816667,10
84152,6.2183332,15
84160,15.964664,64
84192,4.859333,8
84204,8.813334,20
84220,12.455667,17
84236,2.5893335,8
84244,39.057667,13
84256,25.625,5
84272,6.527666,13
84276,26.636,8
84292,1.9649999,5
84296,29.935333,36
84304,0.18899989,7
84320,0.41900003,7
84348,31.264332,13
84356,2.9063334,9
84364,4.0950003,15
84384,23.530668,32
84384,26.638332,5
84412,2.3656664,7
84440,6.2513337,14
84444,35.101334,24
84448,2.333,9
84468,-1.3946667,6
84496,2.1079996,14
84512,8.000336,11
84528,4.6966667,20
84532,31.921333,44
84540,7.4136662,11
84556,3.7656665,7
84620,41.78,20
84668,18.906004,28
84720,13.648334,25
84736,67.670334,51
84740,0.6616667,5
84768,32.501328,64
84788,-0.24833333,5
84800,13.958667,16
84808,38.258335,35
84832,27.038666,6
84832,32.677002,11
84836,28.713,9
84844,16.462,26
84852,-1.0616667,5
84856,0.57500005,5
84884,28.022333,7
84896,6.115333,16
84928,5.783001,19
84932,0.45633316,9
84944,1.4216669,15
84984,8.940001,10
84996,11.159001,17
85012,27.629,7
85016,-0.07166648,5
85028,17.858002,24
85044,52.206665,50
85048,1.8160001,8
85064,27.563,9
85096,33.831,13
85100,35.230667,22
85120,1.6349998,5
85196,19.727667,33
85216,0.75166655,5
85224,29.651335,44
85240,17.822,36
85248,10.240665,32
85260,26.291666,5
85268,33.60367,11
85272,8.034667,14
85292,4.5126667,8
85304,4.476333,9
85312,4.9486675,16
85320,5.1856666,7
85328,9.998001,14
85348,4.988333,5
85348,-0.05100012,7
85348,30.399666,9
85356,30.917667,13
85380,28.916,8
85384,1.0496666,9
85392,5.6403327,11
85396,2.2566667,10
85400,-3.2883334,5
85436,5.213667,11
85448,1.3473332,12
85484,23.38167,25
85488,3.9676661,13
85500,31.181,13
85504,-3.3683333,5
85508,28.891666,5
85540,54.09533,36
85544,8.243667,11
85560,1.4450002,5
85568,7.8820004,16
85592,6.730332,21
85592,5.3059998,8
85612,2.3416667,5
85620,38.936333,19
85620,5.784333,13
85644,28.502666,8
85648,5.5590005,7
85648,5.651334,14
85680,32.388336,15
85680,26.262667,8
85684,27.846333,9
85712,5.2589993,7
85736,10.247669,23
85748,7.0956664,17
85768,25.285,5
85772,8.805002,15
85780,4.447,11
85788,-0.23166656,5
85808,-0.6450001,5
85844,7.772,16
85864,28.191666,5
85892,69.89099,53
85900,11.887667,23
85900,14.794002,32
85912,-1.1583333,5
85940,3.9063337,19
85960,-0.5550003,15
85972,11.465,15
86004,13.290335,11
86028,19.454,32
86032,33.965,15
86036,3.5159998,8
86048,-0.3183333,5
86096,45.06633,39
86124,2.7909987,23
86132,10.396999,21
86136,6.16,10
86148,12.916001,28
86172,28.967333,12
86172,0.88299966,9
86208,5.0583334,15
86212,2.9899998,10
86244,46.682663,28
86260,36.85067,22
86260,31.851,13
86280,29.589666,9
86312,5.366,8
86324,16.93267,28
86340,-2.2676668,7
86340,37.093334,20
86368,3.1756666,7
86396,10.874668,14
86416,31.252995,39
86436,10.105999,28
86444,4.7506666,12
86444,2.9656668,7
86452,13.397001,21
86464,2.0716667,5
86540,8.158667,26
86540,9.961332,24
86560,45.061333,24
86568,27.882332,7
86588,0.42900002,7
86596,5.355667,7
86596,25.395332,36
86596,9.548,14
86608,1.635,5
86616,24.985,5
86620,1.982,6
86680,33.438667,16
86692,1.5870001,21
86712,-1.1383333,5
86720,10.573666,31
86724,18.338669,26
86748,9.825666,17
86752,2.9223332,7
86768,5.2413335,14
86796,31.270332,11
86804,33.053,9
86824,30.495667,7
86828,12.800001,20
86872,1.8870001,11
86924,34.281,13
86932,39.109,27
86976,4.5603333,11
87032,46.019314,78
87068,18.527668,23
87112,19.293335,20
87112,5.883666,11
87124,40.62,80
87132,27.064999,5
87152,4.556667,10
87152,23.265665,57
87172,1.5249999,5
87200,35.115665,17
87208,0.153,9
87228,-0.05100012,7
87260,19.641333,34
87264,4.826333,9
87264,8.455997,28
87284,1.0350002,5
87312,8.647333,12
87328,18.339003,17
87340,28.882334,7
87348,2.8119998,16
87356,6.539,7
87360,-1.6183333,5
87400,4.3343334,13
87416,64.55733,52
87428,26.842333,7
87528,33.09734,42
87584,23.603008,39
87624,25.814003,52
87676,56.356647,80
87680,20.231333,24
87692,8.279,17
87736,6.0669994,11
87740,13.268669,16
87756,32.622334,57
87804,13.133669,31
87836,11.383334,20
87844,44.262,26
87860,7.671335,14
87884,29.033333,10
87904,29.978333,5
87904,-0.20766664,17
87912,7.440999,13
87940,2.0196667,9
87940,3.7863333,9
87960,25.105333,56
87980,27.064999,5
87996,8.744668,14
88032,1.4196668,9
88060,2.4956665,7
88084,30.004335,43
88100,32.313328,40
88100,25.423332,30
88104,0.95500016,5
88104,7.003667,11
88132,3.3856664,7
88136,5.7096667,9
88156,4.517667,13
88164,0.34566653,7
88184,2.5250003,5
88192,1.5896665,9
88216,13.310335,21
88220,-2.6276667,7
88236,26.258333,5
88240,30.067999,14
88260,29.685333,6
88280,-0.9916667,5
88284,4.783667,11
88292,21.826004,48
88304,1.6849997,5
88308,-0.32766664,7
88332,9.525995,28
88360,6.8509994,13
88364,6.7749996,15
88372,30.083332,10
88384,2.3783333,5
88420,5.6896663,9
88448,-2.1676667,7
88448,52.49633,39
88456,4.5446663,24
88484,27.953,9
88488,3.332667,8
88492,3.4369996,11
88520,31.829334,8
88536,4.8170004,11
88552,41.87166,45
88556,39.572666,18
88568,10.274,12
88588,2.4326663,8
88596,29.356998,11
88608,2.0626664,18
88616,6.0873327,12
88616,5.0056667,7
88668,3.187667,13
88672,8.919666,19
88696,35.644,22
88724,27.022333,7
88724,41.319,27
88736,11.712335,17
88764,13.901,23
88772,-1.7236667,9
88776,35.341,13
88796,11.899334,18
88812,0.9673333,12
88832,3.493,9
88836,7.405334,16
88856,1.8920002,6
88856,25.705,5
88864,41.317333,22
88876,0.6416669,5
88884,3.7523334,7
88896,11.403667,21
88912,27.642334,7
88924,8.211666,15
88932,-1.2416668,5
88944,37.485664,17
88964,-1.5916666,5
88984,10.214,22
88988,14.505334,16
88996,8.289333,8
89012,2.6820002,6
89032,3.5363328,9
89040,1.009,7
89052,1.055,5
89072,26.175999,8
89092,27.466667,40
89124,0.06766677,13
89144,17.223333,40
89144,25.404999,5
89152,13.734999,25
89204,8.385002,15
89248,31.78966,39
89260,9.464666,14
89308,7.947334,12
89324,50.011665,45
89344,11.501335,24
89364,4.0750003,5
89452,34.654,22
89460,9.918,34
89468,62.366318,79
89472,7.5150003,5
89508,24.173332,50
89528,2.5416667,5
89564,17.274668,24
89584,30.487999,14
89584,-0.6883334,5
89596,20.691334,34
89604,2.7549999,5
89612,30.368338,35
89616,0.17500001,5
89628,6.850333,11
89632,-0.13166678,5
89648,2.697001,11
89648,4.349334,8
89652,2.1550002,5
89672,3.0916667,5
89692,28.463667,11
89720,9.252666,18
89744,18.759668,29
89752,41.893333,20
89760,4.476667,10
89760,6.095666,17
89780,26.411667,5
89788,-0.010999918,7
89840,18.297335,22
89844,4.124667,14
89856,18.976,28
89864,0.8049998,5
89868,16.907333,22
89884,5.593667,11
89888,0.9716667,5
89892,-0.7003334,9
89908,8.693667,11
89920,27.899666,9
89924,4.3226666,8
89936,2.9356666,7
89952,9.318666,16
89956,31.339666,9
89984,-1.5343332,7
90004,2.7483332,5
90032,15.506669,20
90048,4.8603334,11
90048,26.036999,31
90052,0.6316668,5
90084,31.369667,9
90092,4.7503333,11
90104,45.390663,42
90124,7.669333,18
90156,6.3253326,16
90176,1.5816667,5
90188,6.9519997,26
90204,0.77233315,7
90232,6.6136665,11
90240,23.186333,29
90252,1.1316667,5
90268,15.495333,16
90280,47.297997,44
90288,6.6773324,12
90296,6.839,7
90312,33.015,15
90324,29.915665,7
90336,8.050667,12
90348,0.55966675,9
90380,6.437,11
90380,3.9150002,25
90408,3.895667,7
90416,2.5130002,9
90428,29.498333,5
90476,3.9550002,15
90492,26.123999,42
90516,0.6299999,10
90516,22.467339,42
90532,8.025335,26
90536,25.778332,5
90536,29.063667,11
90552,5.536333,9
90564,-0.03433299,7
90580,33.44367,11
90584,-1.0716667,5
90592,8.228333,15
90620,1.2596664,9
90628,12.806334,19
90640,27.904999,5
90640,7.8183336,15
90732,18.525331,26
90736,40.974663,24
90752,13.249999,40
90768,0.63633347,9
90768,0.39266682,8
90812,3.9569993,11
90836,36.663666,21
90840,28.635666,7
90840,64.68667,50
90864,17.124668,24
90868,6.1123333,7
90904,6.2730002,9
90908,11.042334,17
90932,16.534668,24
90932,0.632,6
90956,16.341,23
90960,0.16566706,7
90984,8.837669,13
90984,2.2256665,7
91000,5.2766666,10
91020,5.576333,9
91036,17.734333,33
91040,25.298332,5
91044,1.9536667,11
91060,6.676333,19
91060,0.76866674,6
91080,12.283335,10
91080,28.491667,5
91088,9.107,11
91108,7.4773335,12
91164,14.4003315,21
91172,7.3219995,16
91200,2.7556667,7
91236,-0.35033357,9
91276,9.165999,28
91288,3.3276672,13
91312,42.892,56
91332,0.0016665459,5
91352,5.0616665,5
91368,43.310997,23
91372,66.690994,73
91380,-2.0176666,7
91396,-0.7813333,6
91404,1.5363332,9
91424,28.482334,7
91440,6.6030006,9
91448,47.496666,40
91460,9.940001,20
91476,0.47633338,9
91484,36.131668,15
91500,9.807668,13
91500,2.1033332,10
91520,28.298332,5
91548,18.116,18
91572,21.183996,22
91576,1.679,7
91596,4.199667,19
91608,3.1696668,9
91620,45.413338,30
91636,4.9733334,10
91656,26.564999,5
91668,35.094,12
91672,9.762,16
91692,1.1550001,5
91696,15.28667,30
91716,36.684998,15
91724,10.748001,14
91744,4.025667,7
91744,5.4106665,12
91764,1.0166667,10
91788,20.827995,24
91792,5.657333,12
91860,15.743001,29
91880,16.837667,23
91920,23.420668,32
91952,14.552668,18
91964,1.2370001,11
91972,27.518333,5
91992,77.655655,57
92008,2.8763332,9
92036,4.2336664,11
92044,36.876663,20
92064,26.045,5
92064,8.932334,7
92072,48.717674,53
92132,16.737003,31
92156,12.774334,23
92160,20.988,24
92176,1.1183333,5
92200,19.517332,32
92220,12.517002,11
92220,7.611668,15
92240,15.852334,27
92248,28.042334,7
92296,35.608,14
92304,12.833669,21
92312,16.862669,28
92324,40.83967,19
92332,2.889,7
92336,3.7533336,10
92340,26.902332,7
92356,26.851665,5
92360,7.9129996,9
92384,33.874332,13
92388,5.312667,8
92424,5.0420003,16
92436,9.291001,13
92452,43.356003,28
92452,27.348999,7
92468,12.613335,20
92496,33.586998,11
92500,29.405334,16
92528,5.4459996,8
92552,12.411002,13
92556,8.450668,22
92560,25.792332,27
92588,28.272999,9
92628,35.875668,17
92648,10.98167,15
92668,27.058334,5
92684,16.70067,32
92696,13.364003,42
92780,18.686,28
92788,23.055334,26
92816,-0.42100006,7
92844,-4.7176666,7
92856,19.800003,40
92880,2.7696667,9
92908,27.315666,7
92912,37.386997,71
92928,8.739332,18
92928,0.7383331,5
92948,27.038334,5
93036,6.575666,27
93040,60.204994,65
93044,14.297667,33
93056,-1.3716664,5
93072,3.8890004,7
93092,0.9183333,5
93096,32.508,14
93100,7.2469997,11
93108,48.166668,40
93120,6.552333,7
93128,2.2716665,5
93128,28.062666,8
93128,5.299,7
93144,7.885333,6
93156,1.4090002,7
93172,4.850333,11
93176,31.280666,12
93212,4.653,9
93228,10.870334,21
93240,9.442334,17
93244,14.384002,22
93264,3.9049997,5
93268,4.289,7
93288,10.966334,19
93308,27.117,11
93320,42.247665,23
93340,27.851665,5
93348,36.72,20
93368,0.048333347,5
93376,33.397335,22
93384,0.57966685,19
93392,2.202,6
93400,3.7416668,15
93408,1.9893336,8
93444,4.833667,11
93448,11.5720005,16
93476,8.825668,7
93476,1.7826664,8
93496,3.4416664,5
93568,36.821335,44
93580,9.628668,26
93608,28.489,7
93644,1.5063331,9
93672,20.251339,44
93672,66.36867,66
93676,41.09233,27
93676,9.382668,8
93696,1.5550003,5
93700,-0.74099994,7
93704,-1.7576666,7
93712,3.936666,10
93724,1.3216667,5
93732,0.17166662,5
93756,7.5883327,15
93764,2.01,10
93788,34.227333,22
93792,2.349,7
93860,9.729,17
93868,38.68,20
93876,24.193335,30
93896,22.280333,41
93896,25.511665,5
93900,30.976,8
93928,-0.58099985,7
93940,0.88699985,11
93944,1.987333,12
93948,0.44833326,5
93960,3.648333,5
94016,12.909334,18
94032,10.380997,43
94036,8.133,19
94056,1.025,5
94072,11.554667,14
94092,34.985,15
94100,34.30367,11
94108,35.096672,40
94128,24.904999,5
94128,25.802334,7
94144,9.632668,18
94180,6.6510005,13
94192,22.528332,25
94200,-2.3283334,5
94240,13.401337,24
94264,9.615999,18
94288,14.284001,22
94300,8.864999,15
94328,28.542334,7
94352,44.280663,22
94372,64.210335,61
94416,5.355334,16
94420,49.850998,33
94424,38.348,24
94448,17.329668,19
94448,29.662333,7
94452,4.333,9
94480,29.389,7
94512,10.705333,16
94524,18.079666,19
94544,2.1293335,8
94572,2.1090002,7
94596,7.469333,18
94620,48.901665,35
94624,34.681,13
94632,14.417334,52
94676,2.6836667,11
94696,0.16833332,5
94728,12.325668,27
94748,36.911003,13
94772,2.9936664,11
94776,26.375668,7
94796,-0.5916667,5
94812,63.89466,54
94816,9.106999,11
94832,-0.23500001,5
94856,10.668334,15
94880,32.188667,16
94892,41.262333,67
94916,10.455,15
94944,5.1876664,13
94952,0.9663334,9
94956,6.972999,19
94956,17.943668,31
94980,6.145667,7
95000,-0.7683332,5
95012,7.4356666,17
95016,37.21167,15
95028,27.189,7
95032,25.851665,5
95052,39.651337,24
95064,27.036,8
95064,31.579666,9
95072,-0.91166663,5
95088,10.936001,18
95128,6.304667,14
95132,7.167,11
95144,17.333334,20
95164,31.293,9
95164,27.276001,8
95164,-0.4516667,5
95172,17.562334,27
95200,3.243,9
95220,4.101667,5
95232,9.848333,15
95240,-0.49166667,5
95276,1.7096667,9
95280,9.5096655,29
95328,37.697998,24
95348,1.9716663,5
95348,34.729332,18
95368,29.791666,5
95400,34.506336,59
95428,1.059,7
95452,36.14367,21
95460,31.128334,45
95472,31.036999,11
95488,26.915667,7
95496,38.84233,37
95508,6.484666,14
95516,2.8316667,5
95536,2.8916664,5
95544,30.394667,14
95544,8.276334,9
95572,6.4096665,9
95580,51.999,27
95580,6.8963337,9
95588,30.240334,11
95628,1.294667,14
95632,4.9643326,13
95640,2.8716664,15
95640,6.2543335,13
95672,-0.29733336,8
95684,31.724335,13
95684,7.178,14
95708,31.379667,9
95712,6.6323333,7
95720,32.919666,9
95740,3.845,5
95784,29.72867,36
95788,10.733,19
95828,5.5366673,10
95848,5.775333,16
95856,0.88566685,7
95896,52.72567,47
95900,3.961,13
95900,43.903336,40
95920,2.4486666,6
95932,27.349333,8
95952,9.629334,8
95952,42.77467,24
95980,9.56,20
95984,3.7126667,8
95988,31.559666,9
95992,8.275001,15
96024,0.6530001,9
96044,32.365,15
96044,0.82500005,5
96056,11.849667,19
96064,-1.725,5
96072,-3.901,7
96092,3.3056667,7
96092,1.2150002,5
96096,0.7166666,10
96112,-0.28499997,5
96116,4.3950005,5
96116,38.443665,31
96116,3.3819997,6
96136,27.431667,5
96156,-1.5316668,5
96160,0.47366667,11
96192,4.5459995,8
96192,11.880002,20
96216,7.2116675,15
96248,23.230997,33
96248,5.108,14
96252,2.273,9
96288,6.929666,9
96292,31.040333,11
96308,18.303003,29
96328,29.178333,5
96328,1.3496666,9
96336,8.167333,22
96356,27.832333,7
96356,5.101667,5
96384,12.371334,14
96420,-0.011333227,16
96424,15.112334,17
96456,1.2863333,9
96492,3.046333,9
96496,34.206,28
96576,16.087,21
96584,14.15667,40
96592,51.828667,76
96604,0.975,5
96620,2.2303333,11
96640,2.1316667,5
96640,48.098667,36
96656,31.654335,13
96708,3.8789997,17
96712,17.009998,30
96732,-0.07499981,5
96752,2.7736664,11
96760,18.939999,30
96760,26.962002,26
96764,29.716,8
96780,2.7789998,7
96784,1.3916667,5
96796,29.946331,9
96804,-1.198,6
96836,0.47333372,10
96844,7.306666,10
96856,26.358334,5
96880,18.481335,24
96892,19.447666,33
96956,8.592999,19
96960,14.802001,26
97020,11.052002,16
97024,25.638332,45
97044,3.2416663,5
97064,18.045334,26
97080,4.758333,15
97088,5.507,11
97100,25.831665,5
97128,0.7556665,7
97164,0.86300015,9
97164,39.17967,19
97172,8.565666,27
97180,73.034,72
97200,5.0923333,7
97228,-2.8476665,7
97260,14.294668,24
97280,25.431667,5
97300,16.339998,30
97320,2.8249998,5
97328,29.326998,41
97364,20.467997,34
97372,7.4636664,11
97380,6.5616665,15
97384,4.168333,5
97396,22.106335,29
97420,28.966333,9
97424,3.1703334,11
97452,14.496667,20
97456,27.639668,9
97480,25.978666,6
97488,39.970997,23
97492,37.869,17
97516,1.2056668,7
97536,42.857002,21
97556,31.06,10
97560,25.578667,6
97580,5.9573336,22
97600,5.741667,5
97608,35.544,32
97620,-0.865,5
97644,5.9796667,9
97652,3.062667,8
97660,20.328337,25
97664,26.351665,5
97688,6.1196666,9
97712,26.349669,39
97740,1.0623333,7
97744,10.210334,21
97768,1.249,7
97788,30.570333,11
97788,3.0349996,5
97808,1.7983334,5
97940,12.746001,38
97952,72.94732,72
97972,-0.21066666,8
97992,3.9250002,5
98024,4.4660006,18
98068,90.255,95
98088,25.331667,5
98116,42.72767,23
98128,9.757998,34
98156,0.3000002,10
98176,26.258333,5
98228,47.49167,35
98236,44.412334,27
98264,3.216333,9
98272,0.59966683,9
98292,64.47367,121
98292,1.059,7
98300,2.2223334,7
98300,37.697,31
98320,0.8656666,7
98320,-1.5749999,5
98340,-1.2650001,5
98344,32.233665,11
98356,2.5196671,9
98380,4.586667,10
98388,1.8026667,8
98400,-0.6116667,5
98412,20.010002,30
98432,-0.89966667,11
98444,27.429333,8
98452,37.247665,13
98484,13.901669,35
98484,6.8543334,13
98488,7.353667,11
98540,1.9379998,14
98568,10.263667,21
98576,6.517333,22
98592,8.101,13
98596,5.295,5
98616,-3.335,5
98636,0.018333316,5
98648,32.974667,14
98648,13.833335,20
98652,65.12334,50
98680,32.473667,11
98716,5.125666,17
98716,11.395669,17
98716,4.3129997,9
98744,26.902332,7
98764,33.304,12
98764,8.487332,12
98784,27.445,5
98784,28.034332,33
98804,26.291666,5
98804,27.011665,5
98816,29.424332,13
98820,19.266336,19
98832,2.6556668,7
98844,-2.551,7
98872,10.222334,17
98888,25.827,11
98896,39.563,19
98916,28.155666,7
98916,7.2570004,11
98936,41.008667,26
98952,10.286335,9
98956,-0.21833324,5
98984,4.3889995,7
99008,10.881001,23
99060,32.586334,19
99088,21.681334,34
99092,39.597,21
99120,-1.0910001,7
99120,0.9893333,8
99140,27.811666,5
99148,39.12767,63
99184,34.98033,11
99204,25.198334,5
99204,5.3146667,14
99216,11.261333,24
99224,27.051666,5
99224,26.465,5
99252,4.525666,7
99256,45.80966,49
99280,29.895666,7
99288,4.649334,18
99296,9.656,18
99304,6.234,12
99324,0.85899985,7
99360,1.699333,18
99360,16.546667,20
99368,35.03867,16
99380,2.8616667,5
99388,10.381999,16
99404,3.3930001,9
99424,-4.0846663,16
99448,7.8853335,6
99468,-0.35833332,5
99484,5.626666,20
99496,27.255667,7
99508,0.19199991,6
99524,22.655334,36
99580,9.8603325,21
99600,26.511665,5
99608,28.551664,55
99648,7.237334,12
99652,29.937,11
99664,36.205,35
99676,1.4389999,7
99692,4.5290003,7
99732,44.12199,56
99748,10.534667,14
99760,7.349,7
99780,27.682667,8
99788,15.292666,28
99824,3.1396666,9
99856,38.42366,51
99868,28.290333,11
99872,14.691001,23
99888,3.1693337,8
99908,15.099002,37
99940,3.5393329,8
99952,12.597002,21
99956,9.315667,17
99960,14.654003,22
99988,0.47633338,9
100052,14.082669,28
100064,16.383001,19
100068,13.532665,28
100120,10.4956665,17
100124,12.535,15
100160,40.72333,50
100168,19.335003,25
100180,26.285,5
100212,35.697666,23
100224,10.155001,25
100232,5.137666,13
100252,2.419,7
100256,1.6686668,6
100260,34.470665,12
100260,16.307669,23
100280,28.125,5
100280,0.83500004,5
100308,0.8723333,7
100312,7.3613358,14
100328,4.291667,5
100332,6.4083333,5
100352,6.7126665,18
100356,11.108668,26
100392,13.128668,16
100404,4.2126665,18
100420,0.92233324,7
100440,28.996334,9
100444,5.6653337,6
100472,-1.6676668,7
100492,7.9443336,13
100504,20.295666,37
100512,26.30667,40
100516,28.673668,11
100544,31.473333,10
